LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,ALT A,,CONV,1,0.0606,115000,11/28/06,1/1/07,97750,339,324,339,No PMI Insurance,Burton,MI,48519,487,,,,,,,,,,,,,,,FC,0,1/8/09,6/3/10,45000,11/17/10,71316.05,0.0606,3/31/10,430,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.075,375000,8/9/06,10/1/06,337500,360,308,360,No PMI Insurance,San Diego,CA,92128,658,0.0605,0.135,0.075,,0.02,,6,6W1BD,9/1/11,0.02,6,0,,6,CURRENT,0,,,,,337500,0.075,12/9/10,717,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,PMI,1,0.0779,60000,12/31/03,2/1/04,54000,180,96,0,Mortgage Guaranty Co,Bessemer,AL,35020,703,,,,,,0,,,,,,,,,CURRENT,0,,,,,36588.17,0.0779,12/10/10,709,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.07,195000,6/22/06,8/1/06,27209,346,315,346,No PMI Insurance,Queen Creek,AZ,85243,567,,,,,,,,,,,,,,,90 DPD,0,2/6/08,,82900,7/7/10,19619.42,0.07,12/17/10,502,N,Y,112299.21,12/31/10,Y,,,5000
,,MA,P,SUBPRIME,R,CONV,1,0.07,67500,12/24/97,1/24/98,54000,261,221,261,No PMI Insurance,Trenton,NC,28585,564,,,,,,0,,,,,,,,,CURRENT,0,8/23/07,,90000,2/10/10,36176.32,0.07,12/10/10,497,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08625,116000,11/22/06,1/1/07,92800,360,312,319,No PMI Insurance,Saint Louis,MO,63136,503,,,,,,,,,,,,,,,30 DPD,0,6/1/10,,37000,2/23/10,96046.35,0.07875,12/27/10,507,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1134,55000,1/18/99,2/18/99,25700,180,38,0,No PMI Insurance,Rock Hill,SC,29730,715,,,,,,0,,,,,,,,,30 DPD,0,,,,,8401.13,0.1134,11/29/10,588,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.075,200000,1/9/07,3/1/07,146500,360,313,360,No PMI Insurance,Grafton,OH,44044,692,,,,,,,,,,,,,,,CURRENT,0,,,200000,12/22/06,140726.3,0.075,12/15/10,614,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1,135000,9/29/06,11/1/06,135000,360,311,360,No PMI Insurance,Wapakoneta,OH,45895,574,0.0605,0.17,0.1,,0.015,,6,6W1BD,10/1/08,0.015,6,0,,6,60 DPD,0,,,130000,9/22/10,131409.22,0.1,12/18/10,509,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.095,215000,2/21/06,4/1/06,172000,360,330,360,No PMI Insurance,Coral Springs,FL,33065,626,0.075,0.155,0.095,,0.01,0,6,6W1BD,3/1/08,0.01,6,0,,6,FC,0,,12/3/08,54000,12/21/10,169314.93,0.105,8/25/08,600,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.0824,81000,4/6/04,6/1/04,54400,360,286,0,No PMI Insurance,Fort Lauderdale,FL,33311,608,,,,,,0,,,,,,,,,90 DPD,0,,,40000,10/13/10,50572.84,0.0824,8/26/10,525,N,Y,,,N,,,5000
,,SF,,SUBPRIME,C,CONV,1,0.0895,89000,8/15/03,10/1/03,71200,360,272,0,No PMI Insurance,Fort Worth,TX,76119,598,,,,,,0,,,,,,,,,CURRENT,0,,,80000,9/4/03,58404.08,0.0895,12/14/10,622,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0775,250000,4/27/06,7/1/06,200000,360,329,360,No PMI Insurance,Andover,MN,55304,566,,,,,,,,,,,,,,,REO,0,,5/7/09,105000,3/19/10,194818.31,0.0775,1/12/09,625,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.065,259000,11/30/04,1/1/05,207200,360,292,0,No PMI Insurance,Villas,NJ,8251,520,0.055,0.135,0.065,,0.015,0,6,6W1BD,12/1/06,0.015,6,0,,6,REPERF,0,,,175000,11/30/10,194636.53,0.065,12/4/10,601,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.069,245000,10/21/05,12/1/05,220500,360,297,360,No PMI Insurance,Hollywood,FL,33023,780,,,,,,0,,,,,,,,,CURRENT,0,,,,,206814.74,0.069,12/3/10,665,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0825,170000,6/28/02,8/5/02,156060,360,258,360,No PMI Insurance,Saint Cloud,FL,34772,605,,,,,,,,,,,,,,,CURRENT,0,,,,,141618.01,0.0825,12/4/10,645,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0598,162000,5/21/04,7/1/04,67200,180,101,180,No PMI Insurance,Salt Lake City,UT,84106,690,,,,,,,,,,,,,,,CURRENT,0,,,,,44312.16,0.0598,12/6/10,693,N,Y,,,N,,,5000
,,24,I,SUBPRIME,C,CONV,1,0.0473,292000,11/4/05,12/1/05,262800,321,309,601,No PMI Insurance,Wallingford,CT,6492,633,,,,,,0,,,,,,,,,90 DPD,0,2/5/09,,200000,12/14/10,215867.29,0.0473,8/5/10,540,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07175,236000,10/11/05,12/1/05,187600,360,302,360,No PMI Insurance,Hernando,MS,38632,641,0.06175,0.13175,0.07175,,0.01,0,6,6W1BD,11/1/09,0.01,6,0,,6,90 DPD,0,12/10/07,,195000,10/12/10,177546.53,0.07175,12/31/10,485,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.089,143500,10/30/06,12/1/06,128619,360,311,360,No PMI Insurance,Round Rock,TX,78681,567,,,,,,,,,,,,,,,30 DPD,0,,,,,124501.19,0.089,12/9/10,606,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.04,235000,10/2/06,5/1/10,167362,480,479,480,No PMI Insurance,Gulfport,FL,33707,,,,,,,,,,,,,,,,FC,0,,11/8/10,115000,10/27/10,167362,0.04,,561,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,C,CONV,1,0.065,380000,5/11/06,8/1/08,340000,480,463,480,No PMI Insurance,Twp Of Lower (Cape May),NJ,8204,616,,,,,,,,,,,,,,,90 DPD,0,,,265000,5/13/10,358441.03,0.065,11/2/10,439,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.0457,278000,10/13/06,12/1/06,55000,332,315,332,No PMI Insurance,Margate,FL,33068,483,,,,,,,,,,,,,,,90 DPD,0,2/25/09,,69000,11/5/10,56658.15,0.0457,9/17/10,545,N,Y,233822.12,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0473,245000,11/6/06,1/1/07,232750,334,311,574,No PMI Insurance,Joliet,IL,60431,536,,,,,,,,,,,,,,,CURRENT,0,2/11/09,,151511,11/18/10,178098.94,0.0473,12/28/10,562,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.089,154000,1/26/06,3/2/06,138600,360,338,360,No PMI Insurance,Miamisburg,OH,45342,518,0.067,0.149,0.089,,0.01,,6,6W1BD,2/2/09,0.01,6,0,,6,90 DPD,0,,,100000,8/18/10,136850.46,0.089,,541,N,N,,,N,,,VARIOUS
,,2F,P,SUBPRIME,,CONV,1,0.072,740000,8/31/06,11/1/06,592000,360,343,480,No PMI Insurance,South Richmond Hill,NY,11419,535,,,,,,,,,,,,,,,FC,0,,10/9/08,320000,9/21/10,588187.85,0.072,7/1/10,493,N,Y,,,N,,,5000
,,TH,P,ALT A,C,CONV,1,0.06125,975000,7/20/06,9/1/06,759000,360,307,360,No PMI Insurance,Bingham Farms,MI,48025,749,0.0225,0.11125,0,,0.01,,6,6W1BD,8/1/11,0.01,6,0,,6,CURRENT,0,,,525000,11/22/10,758999.06,0.06125,12/31/10,602,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.085,91000,4/18/02,6/1/02,63750,360,275,0,No PMI Insurance,Canonsburg,PA,15317,485,0.075,0.145,0.085,,0.01,0,6,6W1BD,5/1/04,0.01,6,0,,6,FC,0,,3/11/10,84500,8/19/10,60273.04,0.105,5/12/09,552,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0452,310000,5/5/06,5/5/06,263500,362,305,0,No PMI Insurance,Orlando,FL,32839,656,,,,,,,,,,,,,,,CURRENT,0,12/28/10,,140000,6/25/10,280116.28,0.02,11/29/10,535,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0518,198000,7/5/06,8/10/06,187800,330,326,570,No PMI Insurance,Carlyle,IL,62231,596,,,,,,,,,,,,,,,FC,0,2/26/09,8/28/09,120000,8/6/10,187919.18,0.0518,7/10/09,473,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07,289000,11/9/06,1/1/07,230400,360,316,360,No PMI Insurance,Stonington,CT,6379,647,0.0225,0.13,0.0225,,0.02,,12,WS1YL,12/1/11,0.02,12,0,,12,90 DPD,0,,,234900,11/10/10,228708.9,0.07,7/13/10,491,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0625,310000,11/28/06,1/1/07,244000,360,326,360,No PMI Insurance,Fresno,CA,93720,794,0.0225,0.1225,0,,0.02,,6,6W1BD,12/1/11,0.02,6,0,,6,90 DPD,0,,,152000,12/7/10,243712.99,0.0625,12/29/09,629,N,Y,,,N,,,5000
,,2F,P,ALT A,,CONV,1,0.06375,230000,10/24/06,12/1/06,100000,360,310,360,No PMI Insurance,Boynton Beach,FL,33435,638,,,,,,,,,,,,,,,CURRENT,0,,,230000,10/19/06,94744.98,0.06375,12/6/10,520,N,Y,,,N,,,5000
,,MF,P,SUBPRIME,P,CONV,2,0.115,173000,8/21/06,10/1/06,34000,180,128,360,No PMI Insurance,Rochelle,IL,61068,638,,,,,,,,,,,,,,,CURRENT,0,,,,,33240.44,0.115,12/2/10,751,N,Y,130876.97,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07875,600000,3/29/07,5/1/07,480000,360,355,360,No PMI Insurance,Miami,FL,33157,,0.0225,0.12875,0.0225,,0.02,,12,WS1YL,4/1/12,0.02,12,0,,12,REO,0,,,230000,10/5/10,480000,0.07875,,,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,P,CONV,1,0.072,148000,7/27/05,9/1/05,118400,340,321,340,No PMI Insurance,Barberton,OH,44203,691,,,,,,0,,,,,,,,,FC,0,5/29/07,3/4/09,60000,11/16/10,119417.19,0.072,11/30/08,660,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.12,83609,6/19/05,8/19/05,91795.03,196,131,196,No PMI Insurance,Ely,MN,55731,707,0.07834,0.1478,0.0878,,0.02,0,6,6W1BD,7/19/07,0.02,6,0,,6,CURRENT,0,,,,,70638.83,0.0878,11/30/10,687,N,Y,,,N,,,5000
,,TH,P,SUBPRIME,P,CONV,1,0.0825,73000,8/31/04,10/1/04,72500,360,286,360,No PMI Insurance,Charlotte,NC,28215,645,0.065,0.1425,0.0825,,0.015,,6,6W1BD,9/1/06,0.015,6,0,,6,60 DPD,0,,,72592,4/9/09,68788.55,0.0825,12/3/10,464,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0846,175000,3/21/06,5/1/06,140000,360,304,360,No PMI Insurance,Mooresville,NC,28115,664,0.0646,0.1446,0.0846,,0.01,0,6,6W1BD,4/1/09,0.01,6,0,,6,30 DPD,0,,,155000,11/17/10,134279.22,0.0846,12/31/10,515,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0745,140000,4/21/05,6/1/05,112000,180,115,180,No PMI Insurance,Omaha,NE,68130,590,,,,,,,,,,,,,,,REPERF,0,,,155000,10/6/10,85403.62,0.0745,11/29/10,470,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0695,132000,1/9/07,3/1/07,90000,360,313,360,No PMI Insurance,Pasadena,TX,77502,672,,,,,,,,,,,,,,,CURRENT,0,,,132000,12/27/06,86085.52,0.0695,12/3/10,574,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08499,216000,6/2/06,8/1/06,205200,360,314,360,No PMI Insurance,Estacada,OR,97023,674,0.05499,0.15499,0.08499,,0.015,,6,6W1BD,7/1/09,0.015,6,0,,6,90 DPD,0,,,187000,8/5/10,198429.72,0.08499,6/3/10,603,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.075,405000,12/20/05,2/1/06,361250,328,300,328,No PMI Insurance,Matteson,IL,60443,551,,,,,,0,,,,,,,,,CURRENT,0,7/31/08,,240576,7/23/09,345542.46,0.075,12/27/10,558,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.091,150000,1/15/04,3/1/04,120000,336,307,336,No PMI Insurance,Albuquerque,NM,87114,549,,,,,,0,,,,,,,,,60 DPD,0,5/28/08,,150450,5/24/06,121414.15,0.091,11/15/10,587,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0594,155000,12/19/06,2/1/07,116250,337,333,337,No PMI Insurance,Tipton,IN,46072,428,,,,,,,,,,,,,,,FC,0,12/31/08,12/21/09,99000,10/19/10,121454.44,0.0594,5/29/09,484,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08375,180000,12/3/03,2/1/04,144000,306,281,306,No PMI Insurance,Aurora,CO,80013,639,0.0599,0.143,0.083,,0.01,,6,6WSLB,7/1/10,0.01,6,0,,6,90 DPD,0,7/14/08,,123500,11/30/10,141165.34,0.083,9/1/10,585,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.075,103000,4/17/06,6/1/06,82400,331,304,306,No PMI Insurance,Oshkosh,WI,54901,580,,,,,,,,,,,,,,,CURRENT,0,12/3/10,,99900,12/2/10,97558.41,0.0475,12/3/10,479,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0625,335000,12/2/04,2/1/05,268000,360,288,360,No PMI Insurance,Salem,UT,84653,486,0.06,0.1225,0.0625,,0.01,,6,6W1BD,1/1/07,0.01,6,0,,6,CURRENT,0,,,279000,12/3/10,264146.18,0.0675,12/16/10,647,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.085,81500,12/10/03,2/1/04,77300,360,279,0,No PMI Insurance,Carneys Point,NJ,8069,515,0.065,0.145,0.085,,0.01,0,6,6WSLB,1/1/06,0.01,6,0,,6,90 DPD,0,,,80000,5/18/04,73178.75,0.085,10/29/10,618,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.087,450000,8/17/06,10/1/06,225000,360,331,360,No PMI Insurance,Panama City,FL,32407,601,0.061,0.147,0.087,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,FC,0,,4/21/09,200000,9/15/10,221002,0.09125,9/2/09,498,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0899,140000,2/24/97,3/24/97,112000,243,77,0,No PMI Insurance,Fort Washington,MD,20744,496,,,,,,0,,,,,,,,,CURRENT,0,,,207583,10/8/10,59297.37,0.0899,12/22/10,501,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.08,395000,12/16/04,2/1/05,346500,321,302,321,No PMI Insurance,Chandler,AZ,85249,607,,,,,,0,,,,,,,,,FC,0,6/19/08,2/3/10,285000,10/21/10,330732.09,0.08,11/10/09,567,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0925,110000,7/26/05,9/1/05,88000,360,310,360,No PMI Insurance,Philadelphia,PA,19138,643,,,,,,,,,,,,,,,REO,0,,2/27/10,110000,8/30/10,84174.86,0.0925,12/15/09,550,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1,47000,2/24/98,3/24/98,42300,240,86,0,No PMI Insurance,Pensacola,FL,32501,488,,,,,,0,,,,,,,,,CURRENT,0,,,54000,4/9/10,27144.14,0.1,11/29/10,510,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1155,132000,3/1/02,4/1/02,25000,180,74,0,No PMI Insurance,Mcdonough,GA,30252,602,,,,,,0,,,,,,,,,CURRENT,0,,,132000,9/16/03,15592.83,0.1155,12/11/10,582,N,Y,108020.85,6/2/08,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,130000,6/24/02,8/1/02,129000,286,264,286,No PMI Insurance,Lithonia,GA,30058,521,,,,,,,,,,,,,,,90 DPD,0,9/5/08,,40000,11/3/10,142470.76,0.07,7/30/10,618,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0775,202000,8/16/06,10/1/06,180450,360,319,360,No PMI Insurance,Tacoma,WA,98408,561,0.058,0.1375,0.0775,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,FC,0,,6/22/10,155000,8/24/10,180450,0.0775,11/30/10,513,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.067,87000,2/27/04,4/1/04,67000,360,279,360,No PMI Insurance,Maud,TX,75567,608,0.06,0.127,0.067,,0.01,,6,6W1BD,3/1/06,0.01,6,0,,6,30 DPD,0,,,156966,6/8/09,65344.05,0.067,12/30/10,508,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.075,36000,9/1/05,11/1/05,28800,360,295,360,No PMI Insurance,Baltimore City,MD,21217,808,,,,,,0,,,,,,,,,CURRENT,0,,,44000,11/22/06,26580.72,0.075,12/31/10,796,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,P,CONV,2,0.09,489000,11/10/06,1/1/07,72251,180,136,360,No PMI Insurance,Sugar Land,TX,77478,615,,,,,,,,,,,,,,,90 DPD,0,,,375000,11/11/10,70224.77,0.09,7/11/10,542,N,Y,393219.66,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0895,200000,11/21/06,1/1/07,144500,362,313,408,No PMI Insurance,Dauphin Island,AL,36528,600,,,,,,,,,,,,,,,CURRENT,0,4/22/10,,150000,12/2/09,151353.43,0.0895,12/3/10,637,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0719,178000,3/8/04,5/1/04,160000,360,320,361,No PMI Insurance,Indian Rive,MI,49749,564,,,,,,,,,,,,,,,CURRENT,0,6/7/10,,80000,4/20/10,161848.96,0.0719,12/23/10,570,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0628,394000,4/24/06,6/1/06,293280,480,451,480,No PMI Insurance,Alexandria,VA,22307,667,0.065,0.1228,0.0628,,0.015,,6,6W1BD,5/1/08,0.015,6,0,,6,FC,0,,5/27/09,220000,9/30/10,289509.23,0.09125,4/26/10,516,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0829,190000,10/25/05,12/1/07,166345,336,296,336,No PMI Insurance,Fredricksburg,PA,17026,526,,,,,,,,,,,,,,,CURRENT,0,,,230000,7/6/09,157807.19,0.0829,12/30/10,621,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0791,160000,12/2/05,2/1/06,138720,360,319,360,No PMI Insurance,Moncks Corner,SC,29461,611,,,,,,,,,,,,,,,FC,0,,9/22/09,105000,10/12/10,134393,0.0791,6/2/09,459,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,153000,1/26/06,3/1/06,141831,360,301,360,No PMI Insurance,Paola,KS,66071,624,,,,,,,,,,,,,,,CURRENT,0,,,,,130107.6,0.075,12/1/10,532,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0928,78000,12/2/05,2/1/06,70200,360,300,360,No PMI Insurance,Omaha,NE,68111,526,0.065,0.1528,0.0928,,0.015,,6,6W1BD,1/1/08,0.015,6,0,,6,CURRENT,0,,,,,12230.91,0.0928,12/9/10,694,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.075,205000,2/15/06,4/1/08,164000,336,317,336,No PMI Insurance,Arvada,CO,80003,617,,,,,,,,,,,,,,,FC,0,,1/5/10,156000,12/2/10,158142.56,0.075,9/5/09,582,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0625,325000,1/12/07,3/1/07,200000,360,313,360,No PMI Insurance,Waianae,HI,96792,682,,,,,,,,,,,,,,,CURRENT,0,,,325000,11/7/06,190164.73,0.0625,12/4/10,712,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.087,240000,11/30/05,1/1/06,204000,360,306,0,No PMI Insurance,Theodore,AL,36582,527,,,,,,0,,,,,,,,,REPERF,0,,,146000,12/2/10,196369.66,0.087,12/31/10,475,Y,Y,,,N,,,5000
,,2F,I,SUBPRIME,,CONV,1,0.0755,360000,12/20/06,2/1/07,180000,360,312,360,No PMI Insurance,Staten Island,NY,10301,617,,,,,,,,,,,,,,,CURRENT,0,,,215000,2/10/10,172793.12,0.0755,12/13/10,665,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.102,74000,4/24/97,5/29/97,58200,360,198,0,No PMI Insurance,Jacksonville,FL,32208,484,,,,,,0,,,,,,,,,60 DPD,0,,,69691,9/15/10,52625.67,0.102,12/3/10,552,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.094,290000,3/3/06,4/1/06,125000,360,306,360,No PMI Insurance,Tempe,AZ,85281,641,,,,,,,,,,,,,,,REPERF,0,,,123000,9/27/10,120894.29,0.094,12/3/10,481,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.078,59000,11/2/04,1/1/05,59000,180,109,180,No PMI Insurance,Wichita,KS,67216,650,,,,,,,,,,,,,,,60 DPD,0,,,,,43679,0.078,11/6/10,584,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.074,200000,11/21/06,1/1/07,136000,360,316,480,No PMI Insurance,Portland,OR,97203,643,,,,,,,,,,,,,,,90 DPD,0,,,105000,11/18/10,133727.85,0.074,7/15/10,578,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,132000,2/28/02,4/1/02,92400,360,346,360,No PMI Insurance,Terrell,TX,75160,520,,,,,,0,,,,,,,,,FC,0,11/20/07,6/15/10,104000,12/23/10,107683.97,0.08,12/9/09,544,N,Y,,,N,,,5000
,,SF,S,SUBPRIME,,CONV,1,0.0516,520000,8/28/06,10/1/06,468000,337,313,315,No PMI Insurance,Santa Ana,CA,92704,,,,,,,,,,,,,,,,CURRENT,0,11/11/10,,195000,7/12/10,365341.25,0.0291,11/11/10,557,N,Y,,,N,,,5000
,,CMO,I,SUBPRIME,P,CONV,1,0.0975,500000,6/5/08,7/1/08,375000,360,329,360,No PMI Insurance,Atlantic Beach,NY,11509,,0.05,0.1575,0.0975,,0.01,,6,6WSLB,6/1/13,0.01,6,0,,6,CURRENT,0,,,,,369083.43,0.0975,12/3/10,785,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,,CONV,1,0.0709,90000,11/17/06,1/1/07,72000,240,191,240,No PMI Insurance,Belton,TX,76513,599,,,,,,,,,,,,,,,CURRENT,0,,,90000,10/20/06,64437.95,0.0709,12/10/10,485,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.074,515000,11/1/05,1/1/06,489250,335,323,335,No PMI Insurance,Matteson,IL,60443,638,0.05169,0.144,0.074,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,FC,0,2/21/08,8/6/08,210000,12/17/10,489244.95,0.074,11/30/10,452,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.076,257000,8/8/05,11/1/06,218000,347,341,347,No PMI Insurance,Port Saint Lucie,FL,34953,552,,,,,,0,,,,,,,,,FC,0,11/9/06,7/8/07,100000,9/17/10,224841.59,0.076,4/28/07,486,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.069,240000,6/2/05,8/1/05,191200,360,294,360,No PMI Insurance,Greenbrier,TN,37073,688,,,,,,,,,,,,,,,CURRENT,0,,,,,178443.62,0.069,12/7/10,643,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,86000,9/29/06,11/1/06,57200,350,312,0,No PMI Insurance,Milwaukee,WI,53212,619,,,,,,,,,,,,,,,CURRENT,5100,12/28/10,,25000,7/19/10,64282.71,0.02,12/28/10,453,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0879,147500,7/28/03,9/1/03,95800,360,274,0,No PMI Insurance,Florissant,MO,63033,526,,,,,,0,,,,,,,,,REPERF,0,,,60000,12/13/10,88763.72,0.0879,12/31/10,488,N,Y,,,N,,,5000
,,CO,S,SUBPRIME,,CONV,1,0.0516,665000,5/16/06,7/1/06,598500,329,327,329,No PMI Insurance,Los Angeles,CA,90068,719,,,,,,,,,,,,,,,REO,0,1/12/09,6/3/09,515000,2/2/10,611537.53,0.0516,2/14/09,469,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,C,CONV,1,0.06,250000,11/23/05,1/1/06,200000,360,300,360,No PMI Insurance,Dallas,TX,75231,740,,,,,,0,,,,,,,,,30 DPD,0,,,226000,11/22/06,186375.07,0.06,12/25/10,707,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,,CONV,1,0.0605,140000,11/22/06,1/1/07,97000,336,311,312,No PMI Insurance,Tampa,FL,33619,529,,,,,,,,,,,,,,,CURRENT,0,12/23/10,,64354,7/12/10,101531.45,0.03925,11/18/10,523,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.076,140000,2/28/06,4/1/06,112000,335,304,455,No PMI Insurance,Florence,CO,81226,638,0.056,0.136,0.076,,0.01,0,6,6W1BD,9/1/10,0.01,6,0,,6,CURRENT,0,7/25/08,,137500,6/6/08,110300.1,0.076,12/1/10,643,N,Y,,,N,27228.29,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.073,360000,4/14/06,6/1/06,300000,360,312,360,No PMI Insurance,Compton,CA,90222,580,,,,,,,,,,,,,,,REPERF,0,,,115000,6/22/10,287353.39,0.073,12/31/10,510,N,Y,,,N,,,5000
,,CO,I,ALT A,,CONV,1,0.0625,200000,6/6/06,8/1/06,122843,360,341,360,No PMI Insurance,Homestead,FL,33035,537,0.0225,0.1225,0.0225,,0.01,,6,6W1BD,7/1/09,0.01,6,0,,6,REO,0,,9/20/08,60000,3/8/10,122609.27,0.0625,,560,N,Y,,,N,,,5000
