LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,,CONV,1,0.11,63750,1/26/00,3/1/00,63750,360,229,360,No PMI Insurance,La Crosse,VA,23950,684,0.05125,0.18,0.11,,0.015,,6,6W1BD,2/1/02,0.015,6,0,,6,CURRENT,0,,,63750,1/27/00,57834.35,0.11,12/2/10,674,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09,150000,4/11/06,6/1/06,29980,180,124,132,No PMI Insurance,Cypress,TX,77429,569,,,,,,,,,,,,,,,CURRENT,0,6/30/10,,135500,9/23/10,30728.3,0.02,12/10/10,497,N,Y,131855.64,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.09,118000,12/23/98,2/1/99,40000,360,233,360,No PMI Insurance,Winterville,GA,30683,540,,,,,,0,,,,,,,,,CURRENT,0,,,155000,5/13/08,35954.47,0.09,12/29/10,647,N,N,78000,4/24/06,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09,400000,4/20/06,6/1/06,79259,180,124,360,No PMI Insurance,Round Rock,TX,78664,485,,,,,,,,,,,,,,,CURRENT,0,,,300000,3/4/09,76119.11,0.09,12/1/10,556,N,Y,321377.62,6/2/08,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0461,325000,11/22/06,1/1/07,211250,333,323,333,No PMI Insurance,Hope,RI,2831,552,,,,,,,,,,,,,,,FC,0,3/17/09,2/5/10,290000,8/18/10,209360.7,0.0461,7/3/10,535,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.065,446000,3/16/06,5/1/06,344000,360,337,360,No PMI Insurance,Santa Maria,CA,93458,752,0.0225,0.125,0.0225,,0.02,,6,6W1BD,4/1/11,0.02,6,0,,6,FC,0,,12/22/08,210900,11/8/10,343990.94,0.065,,637,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,HELOC,2,0.09875,464000,10/9/06,12/1/06,50000,120,75,120,No PMI Insurance,Deland,FL,32720,,,,,,,,,,,,,,,,90 DPD,0,,,,,46925.47,0.04875,7/6/10,515,N,N,264590,1/7/11,N,,,VARIOUS
,,SF,P,SUBPRIME,,CONV,1,0.0755,145000,9/10/04,11/1/04,112975,360,285,360,No PMI Insurance,Irving,TX,75061,573,,,,,,,,,,,,,,,CURRENT,0,,,145000,8/10/04,105065.66,0.0755,12/16/10,662,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,1,0.073,150000,12/10/04,2/1/05,135000,360,306,360,No PMI Insurance,Naples,FL,34104,690,,,,,,,,,,,,,,,FC,0,,10/22/09,105000,8/16/10,128501.34,0.073,6/16/09,650,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,610000,11/7/05,1/1/06,488000,331,304,316,No PMI Insurance,Los Banos,CA,93635,512,,,,,,0,,,,,,,,,CURRENT,0,5/20/10,,240000,5/6/10,369762.17,0.02,12/6/10,498,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0468,206000,4/12/07,6/1/07,185400,339,317,339,No PMI Insurance,Bettendorf,IA,52722,608,,,,,,,,,,,,,,,CURRENT,0,3/17/09,,90000,2/9/09,133398.36,0.0468,12/13/10,682,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,CONV,1,0.0725,360000,7/25/05,9/1/05,276800,333,303,370,No PMI Insurance,Palm City,FL,34990,616,,,,,,,,,,,,,,,FC,0,6/29/10,11/20/10,170000,11/30/10,295373.42,0.02,9/4/10,564,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,P,CONV,2,0.09469,310000,8/31/05,10/1/05,61500,180,116,360,No PMI Insurance,Rosemount,MN,55068,710,,,,,,,,,,,,,,,CURRENT,0,,,135000,6/23/10,58188.9,0.09469,12/3/10,629,N,Y,237751.06,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.072,265000,8/26/05,10/1/05,212000,360,296,360,No PMI Insurance,Olympia,WA,98502,532,,,,,,,,,,,,,,,CURRENT,0,,,,,198005.6,0.072,12/13/10,665,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.05625,750000,9/27/05,11/1/05,584000,360,313,360,No PMI Insurance,Miami,FL,33176,683,0.045,0.11625,0.05625,,0.01,,6,6W1BD,10/1/07,0.01,6,0,,6,90 DPD,0,,,220000,7/14/10,583999.48,0.06625,9/1/09,538,N,Y,,,N,,,5000
,,SF,P,ALT A,C,CONV,1,0.06625,220000,9/18/06,11/1/06,176000,367,316,461,No PMI Insurance,Elgin,IL,60120,609,,,,,,,,,,,,,,,CURRENT,0,4/16/10,,120000,11/24/09,177731.33,0.02,12/16/10,509,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,R,CONV,1,0.089,88500,8/10/00,9/15/00,70800,180,55,180,No PMI Insurance,Pineville,LA,71360,643,,,,,,,,,,,,,,,CURRENT,0,,,80000,11/23/05,32535.98,0.089,12/15/10,675,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0675,295000,9/1/06,11/1/06,225768,360,313,360,No PMI Insurance,Maricopa,AZ,85239,729,,,,,,,,,,,,,,,90 DPD,0,,,120000,12/7/10,225768,0.0675,8/5/10,770,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07375,450000,3/23/06,5/1/06,360000,360,303,360,No PMI Insurance,Hempstead,NY,11550,689,0.0275,0.13375,0.0275,,0.01,,6,6W1BD,4/1/11,0.01,6,0,,6,CURRENT,0,,,279125,3/26/10,359992.3,0.07375,11/30/10,737,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.06365,608900,3/12/04,5/1/04,487120,360,279,0,No PMI Insurance,Riverside,CA,92504,614,,,,,,0,,,,,,,,,CURRENT,0,,,431592,3/8/10,442218.85,0.06365,12/28/10,687,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,P,CONV,1,0.0738,90000,12/30/03,2/1/04,62000,328,279,289,No PMI Insurance,Milwaukee,WI,53209,601,,,,,,0,,,,,,,,,CURRENT,0,6/14/10,,26000,3/22/10,14174.36,0.0501,12/18/10,551,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1135,25500,9/7/99,11/1/99,25500,360,225,360,No PMI Insurance,Ft Myers,FL,33916,645,,,,,,,,,,,,,,,CURRENT,0,,,,,21850.08,0.1135,12/6/10,710,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1025,311000,6/13/05,8/1/05,62200,360,325,360,No PMI Insurance,Sacramento,CA,95823,652,,,,,,,,,,,,,,,90 DPD,0,,,85000,8/27/09,61175.78,0.1025,,554,Y,Y,178411.6,12/31/10,Y,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.089,63500,11/6/03,1/1/04,53975,360,274,0,No PMI Insurance,Jackson,MS,39206,553,,,,,,0,,,,,,,,,CURRENT,0,,,,,50141.51,0.089,12/29/10,583,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.046,147500,12/14/05,2/1/06,118000,323,300,323,No PMI Insurance,Houston,TX,77031,535,,,,,,0,,,,,,,,,CURRENT,0,1/31/09,,110000,9/29/08,118103.65,0.046,12/1/10,548,N,Y,,,N,25919.54,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,1,0.075,158000,12/2/05,2/1/06,139500,360,300,360,No PMI Insurance,Fort Jennings,OH,45844,513,0.05034,0.145,0.075,,0.01,0,6,6W1BD,1/1/10,0.01,6,0,,6,CURRENT,0,11/7/07,,,,132140.29,0.075,12/7/10,676,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0785,402000,11/4/05,1/1/06,361800,335,329,335,No PMI Insurance,Crete,IL,60417,631,0.05619,0.1485,0.0785,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,REO,0,2/29/08,10/6/08,194750,8/25/10,380192.41,0.0785,7/31/08,641,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.068,210000,7/14/05,9/1/05,178000,360,293,360,No PMI Insurance,Wasco,CA,93280,660,,,,,,,,,,,,,,,CURRENT,0,,,,,165756.09,0.068,12/15/10,639,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0655,129000,7/15/05,9/1/05,103200,360,295,360,No PMI Insurance,Texarkana,TX,75503,603,,,,,,,,,,,,,,,CURRENT,0,,,,,96144.72,0.0655,12/6/10,618,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.0506,545000,10/27/06,12/1/06,490500,334,310,574,No PMI Insurance,Staten Island,NY,10314,545,,,,,,,,,,,,,,,CURRENT,0,1/26/09,,439662,9/17/10,474876.56,0.0506,12/15/10,465,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.0624,63000,9/8/03,10/12/03,50392.67,360,272,0,No PMI Insurance,San Antonio,TX,78213,687,0.0518,0.1224,0,,0.01,0,6,6WSLB,9/12/06,0.01,6,0,,6,CURRENT,0,,,,,45933.38,0.05868,12/6/10,657,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1024,119000,2/21/97,3/26/97,103500,360,194,0,No PMI Insurance,Seymour,TN,37865,555,,,,,,0,,,,,,,,,CURRENT,0,,,159900,4/16/10,93075.72,0.1024,12/3/10,673,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1399,38000,9/17/97,10/22/97,16792,180,20,0,No PMI Insurance,Jacksonville,FL,32210,619,,,,,,0,,,,,,,,,CURRENT,0,,,,,2429.54,0.1399,12/27/10,703,N,Y,25382.96,6/2/08,N,,,5000
,,SF,I,ALT A,P,CONV,1,0.07625,170000,9/8/06,11/1/06,84950,360,309,360,No PMI Insurance,Denver,CO,80207,660,,,,,,,,,,,,,,,CURRENT,0,,,170000,9/1/06,81298.06,0.07625,12/13/10,697,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0744,94000,8/23/06,10/1/06,75200,336,321,336,No PMI Insurance,Dallas,TX,75241,515,0.061,0.17885,0.11885,,0.01,,6,6W1BD,9/1/10,0.01,6,0,,6,90 DPD,0,9/11/08,,40000,11/22/10,78179.48,0.0744,4/28/10,439,N,Y,,,N,,,0
,,SF,I,ALT A,,CONV,1,0.0775,390000,9/13/06,11/1/06,312000,360,308,360,No PMI Insurance,Kirkland,WA,98033,620,0.0225,0.1375,0.0225,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,CURRENT,0,,,333000,7/13/09,311873.37,0.0775,12/27/10,513,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0627,224000,1/22/05,3/1/05,185000,360,289,360,No PMI Insurance,Denver,CO,80219,678,,,,,,,,,,,,,,,CURRENT,0,,,,,170195.33,0.0627,12/28/10,568,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07125,173000,11/30/05,1/1/06,137750,336,321,336,No PMI Insurance,Hitchcock,TX,77563,640,,,,,,0,,,,,,,,,90 DPD,0,1/22/08,,148000,11/30/10,141528.02,0.07125,7/9/09,502,N,Y,,,N,33342.04,12/31/10,5000
,,SF,P,ALT A,,CONV,1,0.0725,275500,10/15/06,12/1/06,220400,360,326,360,No PMI Insurance,Gold Bar,WA,98251,698,0.0275,0.1325,0.0725,,0.02,,6,6W1BD,11/1/11,0.02,6,0,,6,FC,0,,2/2/10,165000,12/7/10,220229.77,0.0725,8/28/09,502,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0764,250000,10/13/06,12/1/06,199920,360,310,360,No PMI Insurance,Maple Grove,MN,55311,709,0.0664,0.1364,0.0764,,0.01,,6,6WSLB,11/1/08,0.01,6,0,,6,CURRENT,0,,,,,199837.13,0.0764,12/29/10,688,N,Y,,,N,,,5000
,,CO,I,ALT A,,CONV,1,0.075,150000,2/23/06,4/1/06,120000,360,309,360,No PMI Insurance,Henderson,NV,89015,700,0.0275,0.135,0.0275,,0.01,,6,6W1BD,3/1/11,0.01,6,0,,6,FC,0,,9/4/10,45000,9/16/10,118109.08,0.075,4/10/10,609,N,Y,,,N,,,0
,,SF,P,ALT A,,CONV,1,0.07375,373000,10/3/06,12/1/06,298400,363,313,480,No PMI Insurance,Brockton,MA,2302,568,,,,,,,,,,,,,,,CURRENT,57100,11/17/10,,290000,7/21/10,295331.64,0.02,11/17/10,592,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.0675,167000,9/14/06,11/1/06,133562,360,309,360,No PMI Insurance,Eagan,MN,55122,809,0.0225,0.1275,0.0225,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,CURRENT,0,,,167000,8/24/06,133562,0.0675,12/9/10,776,N,Y,,,N,,,2500
,,SF,P,ALT A,P,CONV,1,0.0725,156000,9/7/06,11/1/06,90000,360,309,360,No PMI Insurance,Horizon City,TX,79928,694,,,,,,,,,,,,,,,CURRENT,0,,,156000,8/18/06,85848.65,0.0725,12/11/10,668,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0625,520000,9/20/06,11/1/06,416000,360,309,360,No PMI Insurance,Novato,CA,94947,700,0.0225,0.1125,0,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,CURRENT,0,,,520000,9/7/06,414800,0.0625,12/1/10,802,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0763,236000,8/24/06,10/1/06,177000,364,312,361,No PMI Insurance,Lakeland,FL,33809,658,,,,,,,,,,,,,,,CURRENT,0,8/12/10,,100000,6/15/10,150369.91,0.0456,12/13/10,528,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0589,305000,7/25/06,9/1/06,228750,360,317,360,No PMI Insurance,Las Vegas,NV,89147,481,0.055,0.1189,0.0589,,0.01,,6,6W1BD,8/1/08,0.01,6,0,,6,FC,0,,6/19/10,112000,11/30/10,218940.5,0.0589,12/1/10,639,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0675,187500,12/21/06,2/1/07,148000,360,337,360,No PMI Insurance,Orange City,FL,32763,614,0.0595,0.1375,0.0675,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,FC,0,,10/4/08,74500,12/10/10,147953.58,0.0675,12/16/10,459,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.035,381000,1/4/06,3/1/06,304800,480,477,480,No PMI Insurance,Saint Louis,MO,63118,603,,,,,,,,,,,,,,,60 DPD,15900,6/30/10,,165000,11/23/10,213602.92,0.035,11/15/10,517,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,,CONV,1,0.0845,240000,12/11/06,2/1/07,82600,180,132,180,No PMI Insurance,Hillsboroug,NH,3244,615,,,,,,,,,,,,,,,CURRENT,0,,,240000,12/7/06,65457.77,0.0845,12/6/10,609,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.0955,57000,7/12/05,9/1/05,51300,360,296,360,No PMI Insurance,Oklahoma City,OK,73114,550,,,,,,,,,,,,,,,30 DPD,0,,,63133,8/21/09,49232.56,0.0955,12/31/10,494,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06,338900,2/14/06,4/1/06,166000,360,301,360,No PMI Insurance,Live Oak,CA,95953,757,,,,,,,,,,,,,,,CURRENT,0,,,338900,2/15/06,154912.29,0.06,12/31/10,809,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.05875,810000,6/8/05,8/1/05,567000,360,294,360,No PMI Insurance,San Francisco,CA,94122,791,,,,,,,,,,,,,,,CURRENT,0,,,810000,6/9/05,522797.13,0.05875,12/15/10,692,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.05875,68000,8/5/93,10/1/93,61200,360,151,360,No PMI Insurance,Indianapolis,IN,46227,,0.025,0.11875,0,,0.02,,36,W3YTB,9/1/96,0.02,36,0,,36,CURRENT,0,,,52000,10/8/10,38411.97,0.0525,12/31/10,624,N,N,,,N,,,VARIOUS
,,2F,I,SUBPRIME,,CONV,1,0.09575,780000,11/21/06,1/1/07,663000,360,338,480,No PMI Insurance,Brooklyn,NY,11238,651,0.063,0.16575,0.09575,,0.015,,6,6W1BD,12/1/08,0.015,6,0,,6,FC,0,,1/6/09,450000,8/27/10,660278.77,0.09575,11/8/08,519,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,HELOC,2,0.08625,183000,7/27/06,10/1/06,88000,120,77,120,No PMI Insurance,West Palm Beach,FL,33407,,,,,,,,,,,,,,,,90 DPD,0,,,,,86224.97,0.03625,3/1/10,570,N,N,,,N,,,VARIOUS
,,PD,P,ALT A,P,CONV,1,0.05375,228000,7/20/06,9/1/06,179876,360,307,360,No PMI Insurance,Commerce City,CO,80022,727,0.0225,0.10375,0,,0.02,,12,WS1YL,8/1/11,0.02,12,0,,12,CURRENT,0,,,228000,7/11/06,179593.95,0.05375,12/9/10,728,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.0845,267000,11/29/06,1/1/07,253650,362,314,379,No PMI Insurance,Porter,TX,77365,625,,,,,,,,,,,,,,,30 DPD,0,6/29/10,,245000,12/28/09,255753.29,0.0845,12/31/10,419,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0578,230000,5/4/06,7/1/06,184000,332,307,480,No PMI Insurance,Phoenix,AZ,85008,535,,,,,,,,,,,,,,,CURRENT,33100,6/29/10,,55000,2/12/10,165961.61,0.02,12/9/10,500,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.089,129000,11/24/06,1/1/07,103200,360,311,360,No PMI Insurance,Garland,TX,75040,510,0.0605,0.159,0.089,,0.015,,6,6W1BD,12/1/08,0.015,6,0,,6,CURRENT,0,,,129000,11/15/06,99842.8,0.089,12/27/10,563,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.065,570000,7/6/06,9/1/06,456000,362,309,480,No PMI Insurance,Oakland,CA,94606,810,,,,,,,,,,,,,,,CURRENT,262400,12/29/09,,290224,8/13/09,198970.12,0.02,12/1/10,741,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,154000,9/30/05,11/1/05,138600,355,306,360,No PMI Insurance,Danville,OH,43014,568,,,,,,0,,,,,,,,,60 DPD,0,10/30/06,,159500,9/12/06,138013.53,0.08,11/2/10,608,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06625,365000,11/22/06,1/1/07,280000,360,310,360,No PMI Insurance,Kirtland,OH,44094,680,0.0225,0.11625,0.0225,,0.01,,6,6WSLB,12/1/11,0.01,6,0.075,,6,CURRENT,0,,,365000,11/15/06,205017.56,0.06625,12/30/10,711,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08375,375000,9/14/06,11/1/06,208000,360,309,480,No PMI Insurance,Brick,NJ,8723,463,,,,,,,,,,,,,,,CURRENT,0,,,265000,8/12/09,204677.48,0.08375,12/9/10,619,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.064,300000,11/23/05,1/1/06,240000,360,331,480,No PMI Insurance,Orlando,FL,32824,616,0.055,0.124,0.064,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,FC,0,11/30/07,7/8/08,121000,11/2/10,236746.64,0.064,9/18/09,457,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0765,140000,9/19/06,11/1/06,95000,360,318,360,No PMI Insurance,Burton,MI,48509,640,0.054,0.1465,0,,0.015,,6,6W1BD,10/1/09,0.015,6,0,,6,FC,0,,11/30/10,68000,12/29/10,91644.64,0.0615,5/25/10,585,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06875,480000,9/12/06,11/1/06,368000,360,317,360,No PMI Insurance,Riverside,CA,92509,784,0.0225,0.12875,0.0225,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,90 DPD,0,,,215000,7/30/10,368000,0.06875,5/4/10,631,N,Y,,,N,,,2500
,,SF,P,SUBPRIME,R,CONV,1,0.1115,87000,12/26/00,2/1/01,73950,240,128,0,No PMI Insurance,Phila,PA,19128,506,,,,,,0,,,,,,,,,FC,0,,8/13/10,224000,12/28/10,57801.38,0.1115,6/14/10,592,N,N,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.114,120000,10/2/06,12/1/06,24000,240,190,240,No PMI Insurance,Millville,NJ,8332,691,,,,,,,,,,,,,,,CURRENT,0,,,120000,9/2/06,19703.08,0.114,12/5/10,610,N,Y,93869.44,12/31/10,Y,,,5000
,,SF,I,ALT A,C,CONV,1,0.07875,204000,4/12/07,6/1/07,149000,360,316,360,No PMI Insurance,Sebastian,FL,32958,738,0.0225,0.13875,0,,0.02,,6,6W1BD,5/1/12,0.02,6,0,,6,CURRENT,0,,,204000,3/17/07,149000,0.07875,12/14/10,621,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0778,95000,3/3/06,4/1/06,58700,360,311,360,No PMI Insurance,Cleveland,OH,44109,470,,,,,,,,,,,,,,,REPERF,0,,,20000,10/12/10,56071.92,0.0778,11/16/10,534,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0725,580000,7/7/06,9/1/06,464000,360,346,480,No PMI Insurance,Miami,FL,33193,640,0.05,0.1325,0.0725,,0.01,,6,6W1BD,8/1/08,0.01,6,0,,6,FC,0,,1/4/08,275000,11/30/10,461778.93,0.0725,9/27/07,496,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0468,147000,12/8/05,2/1/06,117600,324,303,324,No PMI Insurance,Eastpointe,MI,48021,505,,,,,,,,,,,,,,,90 DPD,0,2/27/09,,41000,2/23/10,116686.89,0.0468,11/11/10,577,N,Y,,,N,,,5000
,,TH,P,SUBPRIME,R,CONV,1,0.087,389000,1/25/06,3/1/06,311200,363,304,0,No PMI Insurance,Arvada,CO,80005,497,,,,,,,,,,,,,,,CURRENT,0,12/31/10,,282000,12/16/10,332749.91,0.02,11/5/10,516,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,58000,8/25/06,10/1/06,50000,347,323,347,No PMI Insurance,Syracuse,NY,13207,567,,,,,,,,,,,,,,,90 DPD,0,1/30/08,,41000,9/27/10,50314.18,0.075,7/1/10,526,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0984,70000,9/29/97,11/1/97,56000,240,87,0,No PMI Insurance,Johnston,SC,29832,660,,,,,,0,,,,,,,,,90 DPD,0,,,89000,8/20/10,37429.87,0.0984,11/30/10,,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,2,0.1275,82500,1/16/04,3/1/04,16160,180,97,360,No PMI Insurance,Ravenna,OH,44266,635,,,,,,0,,,,,,,,,CURRENT,0,,,81250,5/2/05,15652.58,0.1275,12/17/10,662,N,Y,66347.86,6/2/08,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1125,61104,12/15/03,2/1/04,12250,180,96,360,No PMI Insurance,Philadelphia,PA,19120,726,,,,,,0,,,,,,,,,CURRENT,0,,,74500,1/6/09,10886.49,0.1125,11/26/10,529,N,Y,48967.06,6/2/08,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0468,275000,5/12/06,7/1/06,240000,328,313,328,No PMI Insurance,Charlestown,RI,2813,620,,,,,,,,,,,,,,,90 DPD,0,1/21/09,,187900,10/14/10,244836.17,0.0468,11/4/10,515,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,470000,8/25/06,10/1/06,345000,360,345,480,No PMI Insurance,Los Angeles,CA,90023,,0.06,0.1299,0.0699,,0.01,,6,6WSLB,9/1/08,0.01,6,0,,6,FC,0,,4/10/08,180000,12/3/10,343080.68,0.0699,,460,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08405,485000,9/25/06,11/1/06,388000,360,343,480,No PMI Insurance,Huntersville,NC,28078,,0.06,0.14405,0.08405,,0.01,,6,6WSLB,10/1/08,0.01,6,0,,6,FC,0,,5/16/09,363000,12/31/10,386333.49,0.08405,,477,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.065,1250000,10/5/06,12/1/06,750000,360,312,360,No PMI Insurance,Brooklyn,NY,11217,668,,,,,,,,,,,,,,,60 DPD,0,,,1000000,7/9/10,749918.75,0.065,12/20/10,682,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.086,175000,1/22/07,3/1/07,145000,360,313,360,No PMI Insurance,Woodstock,GA,30188,650,,,,,,,,,,,,,,,CURRENT,0,,,,,139996.19,0.086,12/16/10,665,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0699,431294,12/12/05,2/1/06,236141,360,300,303,No PMI Insurance,Gardnerville,NV,89410,548,,,,,,,,,,,,,,,CURRENT,0,10/29/10,,246000,9/24/10,242142.95,0.02365,12/17/10,657,N,Y,,,N,,,5000
,,2F,P,ALT A,R,CONV,1,0.07375,210000,11/30/05,1/1/06,137830,360,301,304,No PMI Insurance,Brighton,CO,80601,664,,,,,,,,,,,,,,,60 DPD,0,9/10/10,,165000,8/6/10,136674.73,0.06875,9/15/10,518,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0809,155000,11/22/06,1/1/07,124000,180,131,180,No PMI Insurance,Abilene,TX,79606,626,,,,,,,,,,,,,,,CURRENT,0,,,155000,10/13/06,103920,0.0809,12/6/10,731,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06875,170000,2/28/06,4/1/06,128000,360,302,360,No PMI Insurance,Marysville,MI,48040,744,0.0225,0.12875,0.0225,,0.02,,6,6W1BD,3/1/16,0.02,6,0,,6,CURRENT,0,,,170000,2/17/06,128000,0.06875,12/5/10,799,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,193000,1/26/06,3/1/06,103000,180,136,180,No PMI Insurance,Bakersfield,CA,93307,635,,,,,,0,,,,,,,,,REO,0,,1/29/10,41000,12/4/10,87708.58,0.075,11/13/09,517,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.085,50000,1/7/05,3/1/05,40000,360,289,360,No PMI Insurance,Jackson,MS,39213,721,,,,,,,,,,,,,,,CURRENT,0,,,14000,9/3/10,27749.63,0.085,12/2/10,684,Y,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.0771,85000,5/22/06,7/1/06,50001,360,307,360,No PMI Insurance,Houston,TX,77053,564,0.0595,0.1371,0.0771,,0.01,,6,6W1BD,6/1/08,0.01,6,0,,6,60 DPD,0,,,56000,10/21/09,47938.85,0.0771,10/16/10,477,N,Y,,,N,,,5000
