LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,P,CONV,1,0.0745,495000,5/15/06,7/1/06,384000,360,349,480,No PMI Insurance,Bronx,NY,10463,720,0.0575,0.1345,0.0745,,0.01,,6,6WSLB,6/1/08,0.01,6,0,,6,FC,0,,12/19/07,335000,10/25/10,382622.38,0.0745,,611,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0985,80000,9/21/05,11/1/07,79800,336,306,336,No PMI Insurance,East Vandergrift,PA,15629,580,,,,,,,,,,,,,,,90 DPD,0,,,51000,9/30/10,77398.54,0.0985,12/2/10,456,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0849,199000,6/22/05,12/1/07,175000,332,294,304,No PMI Insurance,Southfield,MI,48076,601,,,,,,,,,,,,,,,CURRENT,1077.08,5/27/10,,100000,5/26/10,171388.48,0.0274,12/9/10,674,N,Y,,,N,,,5000
,,4F,I,SUBPRIME,P,CONV,1,0.09,59000,12/13/02,2/1/03,46800,360,264,0,No PMI Insurance,Herkimer,NY,13350,648,,,,,,0,,,,,,,,,CURRENT,0,,,,,42810.67,0.09,12/21/10,642,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0699,150000,2/2/04,4/1/04,120000,360,316,0,No PMI Insurance,Port Saint Lucie,FL,34953,512,0.0675,0.1399,0.0699,,0.015,0,6,6W1BD,3/1/06,0.015,6,0,,6,FC,0,,2/5/08,82900,10/27/10,114267.23,0.12125,12/13/07,534,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09,222000,6/30/06,8/1/06,33153,180,127,130,No PMI Insurance,Fort Worth,TX,76131,587,,,,,,,,,,,,,,,30 DPD,0,9/27/10,,228000,7/8/10,32241.68,0.02,11/1/10,494,N,Y,206724.97,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09,110000,5/8/06,7/1/06,20500,180,124,360,No PMI Insurance,Deer Park,TX,77536,582,,,,,,,,,,,,,,,CURRENT,0,,,,,19311.9,0.09,12/8/10,555,N,Y,78548.4,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.075,95000,8/11/06,10/1/06,71920,346,327,346,No PMI Insurance,Columbus,OH,43228,549,,,,,,,,,,,,,,,FC,0,11/12/07,10/30/09,44000,10/15/10,77306.21,0.075,10/23/09,612,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07375,800000,10/4/04,12/1/04,200000,360,287,360,No PMI Insurance,Huntington Beach,CA,92646,,,,,,,,,,,,,,,,30 DPD,0,,,,,185918.05,0.07375,11/30/10,524,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,CONV,2,0.09,99500,5/22/06,7/1/06,19800,180,124,360,No PMI Insurance,Sugar Land,TX,77478,519,,,,,,,,,,,,,,,CURRENT,0,,,,,18692.15,0.09,12/20/10,531,N,Y,73825.75,12/31/10,Y,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.08425,236000,10/14/05,12/1/05,210600,480,418,424,No PMI Insurance,Lawrenceville,GA,30045,601,,,,,,60,,,,,,,,,CURRENT,88100,7/8/10,,159000,3/4/10,141397.33,0.02,12/16/10,538,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0711,151000,8/25/06,10/1/06,119680,326,299,300,No PMI Insurance,Conley,GA,30288,,,,,,,0,,,,,,,,,CURRENT,0,12/20/10,,77000,9/17/10,130485.42,0.06,11/11/10,511,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.069,162000,10/30/04,12/1/04,162000,360,287,360,No PMI Insurance,North Branch,MI,48461,670,,,,,,,,,,,,,,,30 DPD,0,,,90000,4/15/10,149960.91,0.069,12/16/10,537,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0785,147000,5/5/05,6/15/05,125000,360,292,360,No PMI Insurance,Union Grove,WI,53182,622,,,,,,,,,,,,,,,CURRENT,0,,,,,117184.41,0.0785,12/16/10,687,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0799,180000,8/4/05,10/1/05,180000,360,303,360,No PMI Insurance,Bedford,OH,44146,634,,,,,,,,,,,,,,,90 DPD,0,,,110000,10/21/10,171472.09,0.0799,11/2/10,663,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.074,130000,5/6/05,7/1/05,110500,360,293,360,No PMI Insurance,Lawton,MI,49065,716,,,,,,,,,,,,,,,CURRENT,0,,,,,103699.93,0.074,12/6/10,740,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0665,270000,9/8/05,11/1/05,254000,360,297,360,No PMI Insurance,Aurora,CO,80013,702,,,,,,,,,,,,,,,CURRENT,0,,,,,237555,0.0665,12/4/10,721,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0785,192000,10/26/06,12/1/06,172800,360,310,360,No PMI Insurance,Houston,TX,77041,584,,,,,,,,,,,,,,,CURRENT,0,,,195000,3/9/10,165466.99,0.0785,11/28/10,510,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0639,178000,6/9/05,8/1/08,140240,324,297,329,No PMI Insurance,Memphis,TN,38125,663,,,,,,,,,,,,,,,90 DPD,0,,,139101,7/8/10,139857.95,0.0639,10/29/10,670,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.1025,47000,12/2/03,2/1/04,42300,360,281,0,No PMI Insurance,Memphis,TN,38106,693,0.065,0.1625,0.1025,,0.01,0,6,6W1BD,1/1/06,0.01,6,0,,6,FC,0,,11/3/10,4000,11/18/10,40513.08,0.1025,7/29/10,548,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.13,70000,8/19/98,9/24/98,49000,353,204,210,No PMI Insurance,New Iberia,LA,70560,459,,,,,,0,,,,,,,,,CURRENT,0,7/27/10,,32000,3/9/10,57159.03,0.02,12/30/10,500,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07775,154000,11/18/05,1/1/06,123200,360,302,360,No PMI Insurance,Bremen,AL,35033,534,,,,,,0,,,,,,,,,90 DPD,0,,,140000,12/10/10,117242.75,0.07775,12/10/10,615,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.05375,220000,3/16/04,5/1/04,176000,360,279,0,No PMI Insurance,Seal Beach,CA,90740,710,0.04875,0.11375,0.05375,,0.01,60,6,6W1BD,4/1/14,0.01,6,0,,6,CURRENT,0,1/28/09,,,,176000,0.05375,12/15/10,524,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07375,242000,5/26/06,7/1/06,193600,360,306,360,No PMI Insurance,Temple Hills,MD,20748,507,,,,,,,,,,,,,,,30 DPD,0,,,152095,5/27/09,193575.58,0.07375,12/13/10,518,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.06375,480000,6/7/06,8/1/06,310000,360,306,360,No PMI Insurance,El Cajon,CA,92021,668,0.0225,0.12375,0,,0.02,,6,6W1BD,7/1/11,0.02,6,0,,6,CURRENT,0,,,480000,5/24/06,291995.43,0.06375,12/4/10,709,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.08,330000,6/21/06,8/1/06,263950,360,309,360,No PMI Insurance,Port Saint Lucie,FL,34987,647,0.0225,0.13,0,,0.01,,6,6WSLB,7/1/11,0.01,6,0,,6,90 DPD,0,,,134426,3/16/10,263950,0.08,9/13/10,556,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.1099,175000,10/9/99,12/1/99,37000,360,226,360,No PMI Insurance,Naples,FL,34104,721,,,,,,,,,,,,,,,CURRENT,0,,,410000,2/23/08,33587.61,0.1099,12/4/10,698,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,82000,12/23/03,6/1/05,65500,348,282,348,No PMI Insurance,Dallas,TX,75217,485,,,,,,0,,,,,,,,,60 DPD,0,4/26/05,,67945,2/24/10,62316.61,0.075,12/6/10,520,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0851,80000,12/23/05,3/1/08,72000,336,300,335,No PMI Insurance,Erie,KS,66733,655,,,,,,,,,,,,,,,CURRENT,0,,,55000,5/7/09,68823.46,0.0851,12/16/10,592,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0975,70000,6/26/98,8/1/98,63000,360,231,0,No PMI Insurance,Valparaiso,IN,46383,754,,,,,,0,,,,,,,,,REO,0,,7/14/09,49000,12/21/10,58278.33,0.0975,5/27/09,539,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0753,217000,9/5/06,11/1/06,169260,360,309,324,No PMI Insurance,Phoenix,AZ,85031,,,,,,,,,,,,,,,,CURRENT,0,2/11/10,,47550,1/12/10,174064,0.02905,12/16/10,572,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0705,330000,5/11/06,7/1/06,263200,360,305,360,No PMI Insurance,Auburn,CA,95603,735,,,,,,,,,,,,,,,CURRENT,0,,,,,249670.55,0.0705,12/15/10,474,N,Y,,,N,64136.85,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.066,200000,11/4/05,1/1/06,135000,360,324,0,No PMI Insurance,Berea,KY,40403,564,0.0575,0.126,0.066,,0.01,0,6,6W1BD,12/1/07,0.01,6,0,,6,FC,0,,10/20/09,160000,7/30/10,130974.66,0.0875,8/31/09,516,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,2,0.07,130500,9/2/03,10/8/03,13050,301,276,301,No PMI Insurance,Parma,OH,44134,589,,,,,,0,,,,,,,,,30 DPD,0,11/7/08,,85000,9/29/08,8949.06,0.07,12/30/10,608,N,Y,117725.5,6/17/05,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.103,300000,4/28/04,6/1/04,195000,360,309,0,No PMI Insurance,Placerville,CA,95667,504,0.0675,0.163,0.103,,0.01,0,6,6WSLB,5/1/06,0.01,6,0,,6,90 DPD,0,,,210000,7/14/10,190624.8,0.1125,11/10/09,519,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0725,162000,10/12/05,12/1/05,129600,360,298,360,No PMI Insurance,Mebane,NC,27302,663,,,,,,,,,,,,,,,CURRENT,0,,,,,120821.8,0.0725,12/13/10,678,N,Y,,,N,25276.78,12/31/10,5000
,,SF,P,SUBPRIME,R,CONV,1,0.065,111000,8/5/05,10/1/05,86800,360,296,360,No PMI Insurance,Navarre Village,OH,44662,618,,,,,,,,,,,,,,,CURRENT,0,,,,,80926.61,0.065,12/1/10,577,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,85000,8/3/05,10/1/05,84730,180,115,180,No PMI Insurance,Pratt,KS,67124,763,,,,,,,,,,,,,,,CURRENT,0,,,,,64050.78,0.0699,12/31/10,820,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0659,143000,9/23/05,11/1/05,128700,360,307,360,No PMI Insurance,Battle Creek,MI,49017,682,,,,,,,,,,,,,,,FC,0,,11/8/10,85000,12/22/10,121841.13,0.0659,2/13/10,585,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.11,60000,7/30/99,8/30/99,47610,360,234,0,No PMI Insurance,Merrillville,IN,46410,499,,,,,,0,,,,,,,,,REPERF,0,,,59900,11/5/10,43667.61,0.11,12/14/10,570,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08885,75000,11/28/05,1/1/06,52000,360,302,0,No PMI Insurance,New Castle,PA,16101,561,0.0635,0.14885,0.08885,,0.01,0,6,6W1BD,12/1/07,0.01,6,0,,6,90 DPD,0,,,58000,2/12/10,50071.58,0.08885,9/1/10,604,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.06125,290000,10/26/04,12/1/04,258100,360,286,360,No PMI Insurance,Casco,MI,48064,646,,,,,,,,,,,,,,,CURRENT,0,,,,,235871.43,0.06125,12/8/10,591,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.05875,250000,5/19/05,7/1/05,231100,240,173,240,No PMI Insurance,Belleville,MI,48111,687,,,,,,,,,,,,,,,CURRENT,0,,,116099,5/27/09,191663.6,0.05875,12/11/10,685,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0605,200000,4/1/05,6/1/05,190000,360,292,360,No PMI Insurance,Grain Valley,MO,64029,631,0.058,0.1205,0.0605,,0.01,,6,6W1BD,5/1/10,0.01,6,0,,6,CURRENT,0,,,144791,4/9/09,175139.16,0.0625,12/14/10,723,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0815,160000,4/13/06,6/1/06,160000,360,316,480,No PMI Insurance,Richmond,VA,23234,665,0.06079,0.1415,0.0815,,0.015,,6,6WSLB,5/1/08,0.015,6,0,,6,FC,0,,,125000,8/3/10,157855.19,0.0815,12/2/10,493,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0845,74500,10/21/05,12/1/05,55000,360,298,360,No PMI Insurance,Anniston,AL,36206,573,,,,,,0,,,,,,,,,CURRENT,0,,,75000,3/13/06,52445.63,0.0845,12/3/10,489,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0903,130000,9/15/04,11/1/04,96000,360,285,360,No PMI Insurance,Ephrata,WA,98823,610,0.0635,0.1503,0.0903,,0.01,,6,6W1BD,10/1/06,0.01,6,0,,6,CURRENT,0,,,,,91518.82,0.0903,12/18/10,705,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,395000,8/26/05,10/1/05,325000,360,300,360,No PMI Insurance,West Orange,NJ,7052,601,,,,,,,,,,,,,,,90 DPD,0,,,349000,11/30/10,306140.71,0.0699,9/15/10,473,N,Y,,,N,,,5000
,,CO,I,SUBPRIME,C,CONV,1,0.0805,65000,4/3/02,5/1/02,50000,360,255,0,No PMI Insurance,Federal Way,WA,98003,437,0.065,0.1405,0.0805,,0.01,0,6,6WSLB,4/1/04,0.01,6,0,,6,CURRENT,0,,,67500,7/13/04,45896.78,0.0805,12/9/10,602,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.085,123900,7/27/06,9/1/06,117705,360,307,360,No PMI Insurance,Detroit,MI,48224,717,,,,,,,,,,,,,,,CURRENT,0,,,4000,7/19/10,113226.21,0.085,12/13/10,645,N,N,,,N,,,VARIOUS
,,SF,P,ALT A,P,CONV,1,0.0675,515000,9/27/06,11/1/06,400000,365,314,480,No PMI Insurance,Buena Park,CA,90620,726,,,,,,,,,,,,,,,CURRENT,250600,11/9/09,,310000,10/27/09,160092.47,0.02,12/9/10,667,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07375,280000,8/11/06,10/1/06,221600,360,327,360,No PMI Insurance,Monticello,MN,55362,572,0.0275,0.12375,0,,0.01,,6,6WSLB,9/1/11,0.01,6,0,,6,REO,0,,9/3/09,147250,12/21/10,241125.24,0.07375,5/5/09,560,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,2,0.12,90000,4/27/06,6/1/06,22450,360,304,480,No PMI Insurance,Salt Lake City,UT,84109,669,,,,,,,,,,,,,,,CURRENT,0,,,,,22086.5,0.11999,12/7/10,637,N,Y,67559,6/2/08,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09,70000,6/30/06,8/1/06,10000,180,126,360,No PMI Insurance,South Houst,TX,77587,643,,,,,,,,,,,,,,,CURRENT,0,,,60000,3/1/10,9645.64,0.09,12/4/10,524,N,Y,48968.8,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0446,630000,5/15/06,7/1/06,504000,323,314,323,No PMI Insurance,Lanham,MD,20706,632,,,,,,,,,,,,,,,90 DPD,0,7/24/09,,380000,7/15/10,489102.52,0.0446,11/11/10,493,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0699,95000,6/15/05,8/1/05,67200,360,293,360,No PMI Insurance,Lambertville,MI,48144,671,,,,,,,,,,,,,,,CURRENT,0,,,,,62769.97,0.0699,12/31/10,687,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,290000,8/31/05,10/1/08,275500,327,299,322,No PMI Insurance,New Brighton,MN,55112,595,,,,,,,,,,,,,,,CURRENT,0,3/8/10,,190000,2/9/10,260661.93,0.02,12/15/10,653,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0724,283000,9/29/06,11/1/06,226400,363,312,480,No PMI Insurance,Miami,FL,33169,650,,,,,,,,,,,,,,,CURRENT,37800,10/11/10,,152000,3/25/10,155458.73,0.04375,11/2/10,599,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.065,350000,5/19/05,7/1/05,296000,360,323,360,No PMI Insurance,Moreno Valley,CA,92553,640,0.0495,0.125,0.065,,0.01,,6,6W1BD,6/1/07,0.01,6,0,,6,90 DPD,0,,,132000,11/17/10,295991.89,0.0875,,540,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,201000,8/25/05,10/1/05,100000,360,296,360,No PMI Insurance,Hartford,CT,6106,671,0.0555,0.135,0.075,,0.01,,6,6WSLB,9/1/07,0.01,6,0,,6,CURRENT,0,,,,,94786.62,0.075,12/10/10,740,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0715,289000,8/11/05,10/1/05,192750,360,326,360,No PMI Insurance,Margate,FL,33063,608,0.0525,0.1315,0.0715,,0.01,,6,6WSLB,9/1/07,0.01,6,0,,6,FC,0,,2/21/09,91000,12/21/10,186731.84,0.0915,1/2/09,461,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.071,152000,8/25/05,11/1/07,121600,336,298,335,No PMI Insurance,Niles,OH,44446,606,,,,,,,,,,,,,,,60 DPD,0,,,90000,8/17/10,121452.19,0.071,12/9/10,615,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0773,351000,9/6/06,11/1/06,100000,360,311,360,No PMI Insurance,Riverside,CA,92504,,,,,,,,,,,,,,,,60 DPD,0,,,140000,11/30/09,95955.58,0.0773,12/18/10,616,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0905,269000,11/22/05,1/1/06,215200,360,307,360,No PMI Insurance,Rindge,NH,3461,627,0.055,0.1505,0.0905,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,90 DPD,0,11/9/07,,168000,10/14/10,207825.87,0.0905,12/15/10,480,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0788,103000,11/7/05,12/1/05,51072,180,118,0,No PMI Insurance,Orlando,FL,32811,530,,,,,,0,,,,,,,,,CURRENT,0,,,78679,7/10/09,39870.73,0.0788,12/7/10,514,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.08,168113,10/4/06,12/1/06,124500,345,329,345,No PMI Insurance,Montgomery,IL,60538,633,,,,,,,,,,,,,,,FC,0,6/19/08,7/7/09,128000,8/4/10,125689.95,0.08,8/4/10,542,N,Y,,,N,,,5000
,,SF,P,PRIME,P,PMI,1,0.06625,560000,6/21/06,8/1/06,504000,360,306,360,Mortgage Guaranty Co,Corona,CA,92881,818,,,,,,,,,,,,,,,CURRENT,0,,,560000,6/22/06,503818.98,0.06625,12/10/10,738,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0775,146000,1/23/06,3/1/06,116800,360,301,360,No PMI Insurance,Gardendale,AL,35071,678,,,,,,,,,,,,,,,CURRENT,0,,,146000,1/24/06,116799.77,0.0775,12/3/10,606,N,Y,,,N,,,5000
,,SF,S,ALT A,,CONV,1,0.075,172000,1/20/06,3/1/06,136400,360,301,360,No PMI Insurance,Durham,NC,27707,693,,,,,,,,,,,,,,,CURRENT,0,,,172000,12/30/05,129320.03,0.075,12/13/10,726,N,Y,,,N,,,5000
,,2F,P,ALT A,C,CONV,1,0.065,550000,12/23/05,2/1/06,395000,362,302,480,No PMI Insurance,Saint Albans,NY,11412,731,,,,,,,,,,,,,,,CURRENT,29818.05,5/7/10,,425000,4/29/10,365271.8,0.02,12/7/10,819,N,Y,,,N,,,5000
,,2F,P,ALT A,,CONV,1,0.06375,800000,2/6/06,4/1/06,385350,360,302,360,No PMI Insurance,San Juan Capistrano,CA,92675,739,,,,,,,,,,,,,,,CURRENT,0,,,800000,1/26/06,385327.28,0.06375,12/11/10,779,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07,166000,1/5/06,3/1/06,132720,360,306,360,No PMI Insurance,Saint Paul,MN,55104,718,,,,,,,,,,,,,,,90 DPD,0,,,90000,11/15/10,132720,0.07,6/15/10,715,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,P,CONV,1,0.0675,425000,11/28/05,1/1/06,340000,360,330,360,No PMI Insurance,Miami,FL,33126,658,0.04375,0.1275,0.0675,,0.01,60,6,6WSLB,12/1/07,0.01,6,0,,6,90 DPD,0,,,210000,8/16/10,340000,0.095,3/15/10,497,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.04904,273500,4/14/06,6/1/06,218800,329,307,392,No PMI Insurance,Las Vegas,NV,89129,572,,,,,,0,,,,,,,,,CURRENT,0,1/29/10,,95000,7/8/10,205736.94,0.02,12/16/10,484,N,Y,,,N,41753.44,12/31/10,5000
,,3F,P,SUBPRIME,,CONV,1,0.06125,540000,7/1/05,9/1/05,428000,360,337,360,No PMI Insurance,Dorchester,MA,2122,687,0.02416,0.12125,0.06125,,0.01,,6,6W1BD,8/1/07,0.01,6,0,,6,FC,0,,9/8/09,200000,11/26/10,418340.72,0.06125,,547,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08875,231000,10/16/06,12/1/06,207000,360,331,540,No PMI Insurance,White City,OR,97503,567,0.06375,0.14875,0.08875,,0.01,,12,6W1BD,11/1/09,0.01,12,0,,12,FC,0,,6/23/09,91000,9/24/10,206095.82,0.08875,12/31/09,584,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0854,100000,9/13/05,11/1/05,80000,360,297,360,No PMI Insurance,Columbia,SC,29223,621,,,,,,,,,,,,,,,CURRENT,0,,,,,79845.44,0.0854,12/11/10,419,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0452,247900,5/10/05,7/1/05,215673,312,299,312,No PMI Insurance,Sullivan,MO,63080,578,,,,,,,,,,,,,,,REPERF,0,5/28/09,,133000,11/23/10,169866.71,0.0452,10/25/10,599,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0689,278000,8/5/05,10/1/05,222400,360,296,360,No PMI Insurance,Aurora,IL,60504,623,,,,,,,,,,,,,,,CURRENT,0,,,,,208149.09,0.0689,12/20/10,626,N,Y,,,N,53070.74,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.08,210000,11/17/05,1/1/06,168000,344,304,344,No PMI Insurance,Willingboro,NJ,8046,600,,,,,,0,,,,,,,,,REPERF,0,5/22/07,,110000,9/20/10,168108.46,0.08,12/3/10,487,N,Y,,,N,29795.9,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,2,0.07,76600,9/30/05,11/1/05,15320,327,304,327,No PMI Insurance,Sumter,SC,29154,611,,,,,,0,,,,,,,,,90 DPD,0,10/23/08,,60000,10/7/08,11042.67,0.07,8/5/10,483,N,Y,59288,1/7/11,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0625,67000,8/17/05,10/1/05,56950,360,296,360,No PMI Insurance,Philadelphia,PA,19143,725,,,,,,,,,,,,,,,CURRENT,0,,,,,51608.66,0.0625,12/1/10,589,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0763,87000,11/9/05,1/1/06,60900,360,297,303,No PMI Insurance,Springfield,MO,65807,747,,,,,,0,,,,,,,,,CURRENT,0,8/23/10,,93805,5/17/10,57870.92,0.0663,12/23/10,546,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.076,200000,10/28/05,1/1/06,190000,333,299,333,No PMI Insurance,Southfield,MI,48075,613,0.0625,0.136,0,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,CURRENT,0,4/24/08,,50000,9/20/10,189654.64,0.0675,10/7/10,612,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.1114,88000,8/27/98,11/1/98,70400,360,212,0,No PMI Insurance,Belle Rose,LA,70341,483,,,,,,0,,,,,,,,,CURRENT,0,,,80875,5/30/09,62793.08,0.1114,12/16/10,543,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.081,95000,9/1/05,10/1/05,95000,360,296,360,No PMI Insurance,Pikeville,TN,37367,691,,,,,,,,,,,,,,,CURRENT,0,,,,,86222.42,0.081,12/1/10,683,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0737,155000,4/16/07,6/1/07,126480,360,316,360,No PMI Insurance,Claysville,PA,15323,633,,,,,,,,,,,,,,,CURRENT,0,,,130000,8/26/09,121755.72,0.0737,12/15/10,629,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.0699,175000,9/9/05,10/1/08,140000,325,297,299,No PMI Insurance,Ramsey,MN,55303,605,,,,,,,,,,,,,,,CURRENT,0,11/8/10,,119126,11/23/09,136965.62,0.0574,11/8/10,688,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0453,500000,4/7/06,6/1/06,449280,326,303,446,No PMI Insurance,Oakland,CA,94603,678,,,,,,,,,,,,,,,CURRENT,0,2/13/09,,140000,12/29/08,204876.79,0.0453,12/3/10,483,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0765,82000,9/21/05,11/1/05,65600,360,331,360,No PMI Insurance,San Antonio,TX,78244,660,,,,,,0,,,,,,,,,90 DPD,0,3/28/08,,103000,12/6/10,64310.77,0.0765,6/23/10,490,N,Y,,,N,15778.5,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0461,70000,11/4/04,12/1/04,60570,309,286,309,No PMI Insurance,Houston,TX,77047,576,,,,,,,,,,,,,,,CURRENT,0,2/17/09,,74700,11/15/08,57163.6,0.0461,12/11/10,532,N,Y,,,N,,,5000
