LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,PD,P,SUBPRIME,,CONV,1,0.0571,238330,11/30/06,1/1/07,190664,335,316,319,No PMI Insurance,Lawrenceville,GA,30045,414,,,,,,,,,,,,,,,90 DPD,0,5/19/10,,140000,10/8/10,210343.17,0.0571,10/30/10,492,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.072,237000,11/30/06,1/1/07,183150,363,313,480,No PMI Insurance,Sunrise,FL,33313,749,,,,,,,,,,,,,,,CURRENT,161800,7/12/10,,52000,1/8/10,26992.87,0.02,12/29/10,614,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07,305000,9/22/06,11/1/06,242350,363,310,480,No PMI Insurance,Portland,OR,97236,790,,,,,,,,,,,,,,,CURRENT,46173.64,1/30/10,,210693,6/11/09,208780.65,0.02,12/30/10,807,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.02125,225000,11/13/06,3/1/08,230186.99,453,450,453,United Guaranty Ins,Fortson,GA,31808,,,,,,,,,,,,,,,,CURRENT,0,9/30/10,,218200,4/29/09,258293.35,0.02125,12/1/10,506,N,N,,,N,,,2500
,,PD,I,ALT A,C,CONV,1,0.06,391000,10/12/06,12/1/06,293000,360,310,360,No PMI Insurance,Gaithersburg,MD,20879,644,0.0225,0.11,0.0225,,0.01,,6,6WSLB,11/1/11,0.01,6,0,,6,CURRENT,0,,,,,309254.82,0.06,12/10/10,681,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0518,224000,1/13/05,3/1/05,170800,313,299,313,No PMI Insurance,Buford,GA,30519,639,,,,,,,,,,,,,,,FC,0,1/27/09,8/18/10,159000,9/27/10,165140.29,0.0518,6/30/10,510,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,PMI,1,0.08375,177000,6/30/04,8/1/04,137100,360,297,0,Pmi Mortgage Ins Comp-Premiums Paid by Trustee,Stockbridge,GA,30281,627,,,,,,0,,,,,,,,,FC,0,,1/9/10,125000,8/23/10,130494.1,0.08375,1/11/10,507,N,N,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0594,125000,12/26/02,2/1/03,106165,293,272,293,No PMI Insurance,Twp Of Lehman,PA,18324,518,,,,,,0,,,,,,,,,90 DPD,0,12/22/08,,144950,9/6/08,120272.01,0.0594,9/9/10,555,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.085,600000,5/22/06,7/1/06,510000,360,347,480,No PMI Insurance,Wellington,FL,33414,660,,,,,,,,,,,,,,,90 DPD,0,,,430000,12/20/10,508307.01,0.085,7/9/07,456,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0699,345000,5/24/06,7/1/06,276000,360,309,360,No PMI Insurance,Cramerton,NC,28032,644,,,,,,,,,,,,,,,REPERF,0,,,260000,11/24/10,262886.25,0.0699,12/17/10,495,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.07475,200800,5/30/06,8/1/06,160640,360,313,480,No PMI Insurance,Phoenix,AZ,85015,669,,,,,,,,,,,,,,,FC,0,,10/1/10,50000,9/10/10,156875.86,0.07475,5/12/10,703,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0939,137500,5/19/05,7/1/05,123750,320,304,320,No PMI Insurance,Grand Rapids,MI,49504,579,,,,,,0,,,,,,,,,REO,0,11/18/08,8/10/10,85000,8/9/10,131024.19,0.0939,6/21/10,529,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07375,215000,4/19/06,6/1/06,172000,360,303,360,No PMI Insurance,Springfield,IL,62704,589,0.0225,0.13375,0.0225,,0.02,,12,WS1YL,5/1/11,0.02,12,0,,12,CURRENT,0,,,215000,3/23/06,170954.09,0.07375,12/30/10,670,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0763,94000,8/5/05,9/1/05,69900,335,298,359,No PMI Insurance,Knoxville,TN,37920,691,,,,,,0,,,,,,,,,30 DPD,0,7/19/10,,94500,2/26/10,71554.74,0.0763,12/3/10,538,N,Y,,,N,,,5000
,,SF,P,PRIME,,CONV,1,0.05375,805000,12/4/06,2/1/07,497500,360,312,360,No PMI Insurance,Petaluma,CA,94954,757,,,,,,,,,,,,,,,CURRENT,0,,,805000,12/19/06,463087.24,0.05375,12/13/10,714,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.083,184000,2/24/06,4/1/06,142969,360,349,360,No PMI Insurance,Arlington,TX,76002,477,0.055,0.148,0.083,,0.01,,6,6W1BD,3/1/08,0.01,6,0,,6,FC,0,,4/6/10,155000,9/2/10,142037.97,0.083,7/22/09,540,N,N,,,N,,,VARIOUS
,,2F,P,SUBPRIME,,CONV,1,0.0495,260000,11/22/06,1/1/07,221000,327,320,327,No PMI Insurance,New Britain,CT,6053,552,,,,,,,,,,,,,,,90 DPD,0,8/31/09,,192000,7/14/10,207302.3,0.0495,4/23/10,622,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.0749,116900,12/1/06,2/1/07,105210,360,312,480,No PMI Insurance,Edmond,OK,73012,710,0.0549,0.1349,0.0749,,0.01,,6,6W1BD,1/1/09,0.01,6,0,,6,CURRENT,0,,,116900,11/21/06,103349.21,0.0749,12/9/10,642,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.08,89000,2/8/05,3/1/05,66000,327,294,327,No PMI Insurance,Columbus,OH,43204,627,,,,,,,,,,,,,,,30 DPD,0,3/20/08,,93225,2/15/08,71335.24,0.08,10/21/10,566,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,C,CONV,1,0.065,328000,3/13/04,5/1/04,160000,180,99,0,No PMI Insurance,Brooklyn,NY,11208,626,,,,,,0,,,,,,,,,CURRENT,0,,,,,107394.67,0.065,12/16/10,514,N,N,,,N,,,5000
,,3F,P,SUBPRIME,C,CONV,1,0.0775,230000,2/4/04,4/1/04,164000,240,158,0,No PMI Insurance,Pawtucket,RI,2860,722,,,,,,0,,,,,,,,,CURRENT,0,,,82000,2/9/10,133389.6,0.0775,12/14/10,620,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0797,151000,1/22/04,3/1/04,151000,360,278,0,No PMI Insurance,Charleston,SC,29406,678,,,,,,0,,,,,,,,,30 DPD,0,,,,,139330.09,0.0797,12/5/10,704,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0995,110500,6/12/00,7/8/00,75000,180,53,0,No PMI Insurance,Texarkana,AR,71854,610,,,,,,0,,,,,,,,,CURRENT,0,,,,,34847.65,0.0995,12/6/10,556,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.09875,275000,4/24/06,6/1/06,259825,360,304,360,No PMI Insurance,North Brunswick Towns,NJ,8902,638,0.07875,0.15875,0,,0.01,,6,6W1BD,5/1/08,0.01,6,0,,6,CURRENT,0,,,,,251692.42,0.08375,12/5/10,753,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.07,75000,8/9/06,10/1/06,61900,360,319,360,General Electric Ins,Carrollton,OH,44615,,,,,,,,,,,,,,,,FC,0,,5/25/10,53631,6/16/09,59566.1,0.07,3/29/10,561,N,N,,,N,,,2500
,,SF,I,SUBPRIME,P,CONV,1,0.0685,130000,12/31/04,2/1/05,98800,360,291,360,No PMI Insurance,New Orleans,LA,70127,627,0.055,0.1285,0.0685,,0.01,,6,6W1BD,1/1/07,0.01,6,0,,6,90 DPD,0,,,139000,9/29/10,97773.89,0.0685,12/13/10,487,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08875,115100,5/18/01,7/1/01,103590,360,245,360,No PMI Insurance,Winterville,NC,28590,,0.005,0.08875,0.08375,,0,,12,PAYHS,6/1/03,0,12,0,48,12,CURRENT,0,,,,,5162.88,0.08375,12/6/10,608,N,N,,,N,,,14400
,,SF,P,SUBPRIME,P,CONV,1,0.071,160000,9/16/05,11/1/05,127834,335,298,306,No PMI Insurance,Sartell,MN,56377,539,,,,,,,,,,,,,,,CURRENT,0,6/14/10,,165000,2/19/10,140776.66,0.071,12/31/10,543,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09,265000,11/14/06,1/1/07,52960,180,131,360,No PMI Insurance,San Antonio,TX,78249,621,,,,,,,,,,,,,,,CURRENT,0,,,,,51295.96,0.09,12/3/10,648,N,Y,212216.88,6/2/08,N,,,5000
,,CO,P,SUBPRIME,R,CONV,1,0.0575,208000,7/2/04,8/1/04,136900,180,102,180,No PMI Insurance,Manassas,VA,20109,,,,,,,,,,,,,,,,CURRENT,0,,,,,92215.56,0.0575,12/1/10,760,N,N,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.0675,61000,10/4/04,11/1/04,44000,360,285,360,No PMI Insurance,Omaha,NE,68107,,,,,,,,,,,,,,,,CURRENT,0,,,,,40241.58,0.0675,11/30/10,469,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,PMI,1,0.0725,140000,8/8/03,10/1/03,134700,360,295,360,PMI Mortgage Ins Co,New Bedford,MA,2740,,,,,,,,,,,,,,,,90 DPD,0,,,95000,12/2/09,126376.16,0.0725,11/1/10,535,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,PMI,1,0.075,62000,5/1/06,6/1/06,60000,360,307,360,RMIC Ins Company,Cumberland,MD,21502,,,,,,,,,,,,,,,,90 DPD,0,,,85000,4/23/09,57250.9,0.075,12/14/10,517,N,N,,,N,,,2500
,,SF,I,SUBPRIME,P,CONV,1,0.07,122000,1/24/06,3/1/06,60000,327,304,327,No PMI Insurance,Washington,MI,48094,509,,,,,,0,,,,,,,,,90 DPD,0,10/29/08,,40000,6/17/09,69268.28,0.07,10/29/10,522,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0825,200000,3/4/02,4/1/02,131000,360,254,0,No PMI Insurance,Fort Myers,FL,33912,593,,,,,,0,,,,,,,,,CURRENT,0,,,,,117428.72,0.0825,12/14/10,607,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0749,327000,4/13/05,6/1/05,225000,366,298,420,No PMI Insurance,Rialto,CA,92376,608,,,,,,,,,,,,,,,CURRENT,0,3/15/10,,165000,2/10/10,212161.3,0.02,12/31/10,539,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.067,204000,12/22/06,2/1/07,163000,360,325,360,No PMI Insurance,Phoenix,AZ,85040,636,0.06,0.127,0.067,,0.01,,6,6WSLB,1/1/10,0.01,6,0,,6,FC,0,,7/27/10,27000,12/6/10,162996.85,0.067,5/28/10,487,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,R,CONV,1,0.0818,89000,1/31/05,3/1/05,75650,360,289,360,No PMI Insurance,Arlington,TX,76010,666,0.055,0.1418,0.0818,,0.01,,6,6W1BD,2/1/07,0.01,6,0,,6,CURRENT,0,,,,,71122.15,0.0818,12/23/10,618,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0847,104000,6/15/05,8/1/05,97850,360,294,0,No PMI Insurance,Sugar Land,TX,77498,601,0.06375,0.1497,0.0847,,0.01,0,6,6W1BD,7/1/07,0.01,6,0,,6,CURRENT,0,,,,,93455.96,0.0847,12/14/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0819,106000,11/15/04,12/19/04,84800,360,293,0,No PMI Insurance,Saint Martinville,LA,70582,478,0.0794,0.1419,0.0819,,0.01,0,6,6W1BD,11/19/06,0.01,6,0,,6,FC,0,,11/18/10,99500,12/2/10,81628.16,0.08875,6/11/10,527,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0745,210000,4/15/05,6/1/05,168000,360,293,0,No PMI Insurance,Dallas,GA,30157,599,,,,,,0,,,,,,,,,30 DPD,0,,,163862,6/9/10,157765.17,0.0745,12/19/10,548,N,Y,,,N,40337.49,12/31/10,5000
,,SF,P,PRIME,P,CONV,1,0.0625,725000,3/15/07,5/1/07,455000,360,315,360,No PMI Insurance,Henrico,VA,23229,775,,,,,,,,,,,,,,,CURRENT,0,,,725000,2/28/07,433563.32,0.0625,12/18/10,739,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.06,141000,4/4/06,6/1/06,133950,320,313,320,No PMI Insurance,Mobile,AL,36608,480,,,,,,,,,,,,,,,90 DPD,0,12/31/09,,113000,11/12/10,141619.46,0.06,11/1/10,597,Y,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.08,540000,10/11/06,12/1/06,432000,360,326,360,No PMI Insurance,Gaithersburg,MD,20879,580,0.0275,0.13,0,,0.01,,6,6WSLB,11/1/11,0.01,6,0,,6,90 DPD,0,,,295000,7/12/10,468965.28,0.08,7/2/10,577,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0579,312000,9/19/06,11/1/06,248000,360,328,360,No PMI Insurance,Valley Springs,CA,95252,715,0.0479,0.1179,0.0579,,0.01,,6,6WSLB,10/1/08,0.01,6,0,,6,REO,0,,6/16/09,130000,2/24/10,247955.57,0.06875,11/16/09,525,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.0975,290000,6/14/06,8/1/06,70850,360,306,480,No PMI Insurance,Clovis,CA,93611,689,,,,,,,,,,,,,,,CURRENT,0,,,,,70053.56,0.0975,12/13/10,568,N,Y,210594,4/5/10,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,206600,10/24/05,12/1/05,165200,360,298,360,No PMI Insurance,Pinetop,AZ,85935,688,,,,,,,,,,,,,,,CURRENT,0,,,,,155735.97,0.075,12/15/10,637,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0525,161000,9/1/06,10/1/06,120000,336,311,336,No PMI Insurance,South Euclid,OH,44121,480,,,,,,,,,,,,,,,90 DPD,0,3/6/09,,115089,10/4/10,129996.53,0.0525,11/2/10,512,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.09409,55000,3/28/02,5/1/02,44000,360,256,0,No PMI Insurance,Indianapolis,IN,46218,604,0.08409,0.16409,0.09409,,0.015,0,6,6W1BD,4/1/05,0.015,6,0,,6,30 DPD,0,,,49990,11/30/09,40992.63,0.09409,12/13/10,577,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0785,66000,9/22/04,11/1/04,52000,360,285,360,No PMI Insurance,Memphis,TN,38127,641,,,,,,,,,,,,,,,CURRENT,0,,,,,48590.74,0.0785,11/28/10,514,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0654,489000,8/11/05,10/1/05,391200,360,296,360,No PMI Insurance,Williamsburg,VA,23188,681,,,,,,,,,,,,,,,CURRENT,0,,,,,364907.59,0.0654,12/9/10,637,N,Y,,,N,93313.16,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,215000,6/28/05,8/1/05,172000,329,309,329,No PMI Insurance,Denver,CO,80260,703,,,,,,60,,,,,,,,,90 DPD,0,2/20/08,,140000,8/3/10,175401.31,0.07,8/25/10,565,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0761,93000,1/23/07,3/1/07,95000,360,313,360,No PMI Insurance,Sanford,NC,27330,629,,,,,,,,,,,,,,,CURRENT,0,,,,,90545.24,0.0761,12/10/10,634,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.0463,455000,12/6/06,2/1/07,364000,335,312,335,No PMI Insurance,Sun Valley,CA,91352,683,,,,,,,,,,,,,,,CURRENT,0,1/26/09,,240000,11/12/08,216478.72,0.0463,12/9/10,692,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07,497000,1/31/07,3/1/07,371000,360,345,360,No PMI Insurance,Boca Raton,FL,33428,767,0.0225,0.12,0.0225,,0.01,,6,6WSLB,2/1/12,0.01,6,0.075,,6,FC,0,,9/20/08,255000,8/27/10,383488.64,0.07,,613,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.07,192000,2/3/07,4/1/07,137800,360,314,360,No PMI Insurance,Coatesville,PA,19320,707,0.0225,0.12,0.0225,,0.01,,6,6WSLB,3/1/12,0.01,6,0.075,,6,CURRENT,0,,,,,153202.67,0.07,12/16/10,524,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0899,143000,12/5/06,2/1/07,135850,360,327,360,No PMI Insurance,Harvey,LA,70058,631,0.0605,0.1599,0.0899,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,90 DPD,0,,,119900,10/8/10,133172.39,0.0899,2/5/10,467,N,Y,,,N,,,5000
,,MA,P,SUBPRIME,R,CONV,1,0.122,56000,10/1/99,7/1/99,41965.17,180,44,360,No PMI Insurance,Zephyrhills,FL,33540,530,,,,,,0,,,,,,,,,60 DPD,0,,,50000,2/3/10,38524.37,0.122,12/13/10,545,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0825,205000,4/18/06,6/1/06,161120,369,312,480,No PMI Insurance,Brooklyn Center,MN,55430,656,,,,,,,,,,,,,,,CURRENT,27600,7/12/10,,125000,3/22/10,132783.49,0.02,12/4/10,577,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.07,228000,11/22/05,1/1/06,182400,360,316,360,No PMI Insurance,Flagstaff,AZ,86001,600,0.058,0.13,0.07,,0.01,,6,6W1BD,12/1/07,0.01,6,0,,6,REO,0,,11/18/09,155000,10/12/10,182395.89,0.07875,7/3/09,556,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07125,535000,12/30/04,2/1/05,427920,321,307,321,No PMI Insurance,Upland,CA,91784,668,,,,,,,,,,,,,,,FC,0,4/30/08,9/3/09,415000,11/17/10,467402.85,0.07125,5/12/09,597,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,90000,8/27/99,9/27/99,74375,265,231,265,No PMI Insurance,Pascagoula,MS,39567,494,,,,,,0,,,,,,,,,REPERF,0,12/11/07,,93000,7/22/10,73129.71,0.08,12/1/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.10275,163000,9/29/06,11/1/06,155000,360,318,360,No PMI Insurance,Davison,MI,48423,557,0.06775,0.17275,0.10275,,0.015,,6,6W1BD,10/1/08,0.015,6,0,,6,FC,0,,1/6/10,83000,12/14/10,151836.44,0.10275,10/19/10,586,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.0734,250000,10/13/06,12/1/06,200000,363,313,399,No PMI Insurance,Stevensville,MD,21666,586,,,,,,,,,,,,,,,CURRENT,0,8/6/10,,175000,3/2/10,219734.93,0.02,12/10/10,683,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.10175,93000,6/7/06,8/1/06,71900,360,306,360,No PMI Insurance,Columbia,TN,38401,702,0.07175,0.16175,0.10175,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,CURRENT,0,,,85000,9/22/10,69860.34,0.10175,12/4/10,717,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0695,500000,12/14/06,2/1/07,362000,360,312,480,No PMI Insurance,Rosedale,NY,11422,606,0.0595,0.1395,0.0695,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,CURRENT,0,,,368486,5/29/09,354873.62,0.0695,12/31/10,654,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,2,0.0486,343000,6/21/05,8/1/05,67667,316,294,316,No PMI Insurance,Las Vegas,NV,89141,640,,,,,,,,,,,,,,,CURRENT,0,2/26/09,,150000,10/2/08,64488.76,0.0486,12/11/10,716,N,Y,159634.14,12/31/10,Y,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.06,315000,11/3/06,1/1/07,267750,339,332,456,No PMI Insurance,Sacramento,CA,95820,507,,,,,,,,,,,,,,,FC,0,9/29/08,,80000,9/14/10,283800.57,0.06,12/16/10,538,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,R,CONV,1,0.115,78000,9/1/99,10/9/99,58500,180,44,360,No PMI Insurance,Michigan City,IN,46360,630,,,,,,0,,,,,,,,,CURRENT,0,,,,,53219.09,0.115,12/16/10,632,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.09175,580000,12/30/06,3/1/07,325000,360,337,480,No PMI Insurance,Brooklyn,NY,11221,552,0.0735,0.16175,0.09175,,0.015,,6,6W1BD,2/1/10,0.015,6,0,,6,FC,0,,8/18/09,415000,9/8/10,323427.56,0.09175,3/1/10,577,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,1,0.0825,38800,1/20/00,3/1/00,38800,360,229,360,No PMI Insurance,Miami,FL,33129,781,,,,,,,,,,,,,,,CURRENT,0,,,38800,1/21/00,33627.47,0.0825,12/6/10,771,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,PMI,1,0.0799,95000,1/15/02,3/1/02,70000,360,253,360,Mortgage Guaranty Co,Holly Springs,MS,38635,616,,,,,,0,,,,,,,,,CURRENT,0,,,,,62310.55,0.0799,11/27/10,557,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0879,42000,2/22/99,3/28/99,26000,180,40,0,No PMI Insurance,Pine Bluff,AR,71601,479,,,,,,0,,,,,,,,,60 DPD,0,,,32038,3/26/08,9196.38,0.0879,12/14/10,621,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0695,240000,6/7/04,8/1/04,192000,360,282,360,No PMI Insurance,Hemet,CA,92544,736,,,,,,,,,,,,,,,CURRENT,0,,,240000,4/8/04,174737.61,0.0695,12/3/10,726,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0765,130000,11/19/04,1/1/05,117000,360,288,360,No PMI Insurance,Festus,MO,63028,700,,,,,,,,,,,,,,,30 DPD,0,,,130000,11/13/04,109451.82,0.0765,11/19/10,678,Y,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.085,484000,1/11/07,3/1/07,363000,360,341,480,No PMI Insurance,Miramar,FL,33027,504,0.0695,0.155,0.085,,0.015,,6,6W1BD,2/1/09,0.015,6,0,,6,FC,0,,11/8/08,245000,11/9/10,361280.77,0.085,10/30/10,446,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0574,325000,11/8/06,1/1/07,282000,335,316,575,No PMI Insurance,Tucson,AZ,85746,623,,,,,,,,,,,,,,,90 DPD,0,12/31/08,,130000,9/20/10,280250.84,0.0574,10/30/10,474,N,Y,,,N,,,1500
,,2F,P,SUBPRIME,R,CONV,1,0.069,315000,2/16/07,4/1/07,220500,360,313,322,No PMI Insurance,Chicago,IL,60651,702,,,,,,,,,,,,,,,CURRENT,0,7/1/10,,25000,5/13/10,65781.35,0.06,12/30/10,582,N,N,,,N,,,VARIOUS
,,PD,P,SUBPRIME,C,CONV,1,0.07,455000,9/11/06,11/1/06,350000,341,340,341,No PMI Insurance,Boca Raton,FL,33428,535,,,,,,,,,,,,,,,FC,0,6/20/08,9/4/08,245000,8/13/10,358994.41,0.07,1/5/08,568,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07125,125000,10/29/04,12/1/04,96320,322,286,322,No PMI Insurance,Eastpointe,MI,48021,601,,,,,,24,,,,,,,,,CURRENT,0,5/30/08,,80000,1/29/08,91718.71,0.07125,12/28/10,589,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07625,87000,12/28/06,2/1/07,75000,360,313,360,No PMI Insurance,Alliance,NE,69301,632,,,,,,,,,,,,,,,30 DPD,0,,,75000,2/16/10,72110.1,0.07625,12/30/10,602,N,Y,,,N,,,1500
,,SF,P,PRIME,P,CONV,1,0.0825,141000,2/27/98,4/1/98,112000,360,207,360,No PMI Insurance,Orem,UT,84097,538,,,,,,0,,,,,,,,,30 DPD,0,,,180000,5/21/10,92207.56,0.0825,12/20/10,538,N,N,,,N,,,7750
,,SF,P,SUBPRIME,,CONV,1,0.085,254000,12/4/06,2/1/07,228600,360,359,480,No PMI Insurance,Phoenix,AZ,85027,514,0.065,0.145,0.085,,0.01,,6,6W1BD,1/1/10,0.01,6,0,,6,FC,0,,11/30/10,83900,10/18/10,228600,0.085,,460,N,N,,,N,,,VARIOUS
,,PD,P,SUBPRIME,P,CONV,1,0.08925,180000,1/22/07,3/1/07,143600,361,314,328,No PMI Insurance,Mooresville,NC,28115,738,,,,,,,,,,,,,,,CURRENT,0,5/27/10,,145000,5/6/10,146207.58,0.02,12/13/10,464,N,Y,,,N,,,5000
,,SF,P,FHA,P,FHAUN,1,0.07,160000,9/24/01,11/1/01,157172,383,272,302,No PMI Insurance,Grand Prairie,TX,75052,,,,,,,0,,,,,,,,,CURRENT,0,11/15/10,,154900,9/16/10,146399.48,0.07,12/13/10,530,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.074,340000,12/20/06,2/1/07,189800,340,312,320,No PMI Insurance,Galt,CA,95632,499,,,,,,,,,,,,,,,CURRENT,0,6/17/10,,145000,4/13/10,212983.7,0.039,12/16/10,587,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0665,412000,12/15/06,2/1/07,317000,360,322,360,No PMI Insurance,Las Vegas,NV,89149,585,,,,,,,,,,,,,,,FC,0,,7/27/10,180000,9/15/10,316856.26,0.0665,2/25/10,558,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0775,60000,1/16/07,3/1/07,56050,360,313,360,No PMI Insurance,Houston,TX,77042,622,,,,,,,,,,,,,,,CURRENT,0,,,,,53938.92,0.0775,12/7/10,662,N,Y,,,N,,,1500
,,PD,P,ALT A,C,CONV,1,0.06625,973000,1/23/07,3/1/07,778400,360,319,360,No PMI Insurance,Mission Viejo,CA,92692,773,0.024,0.11625,0,,0.01,,6,6W1BD,2/1/12,0.01,6,0,60,6,90 DPD,0,,,675000,11/17/10,855365.31,0.06625,6/3/10,737,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.114,64000,10/20/99,11/20/99,54382.23,360,226,0,No PMI Insurance,Winnfield,LA,71483,455,,,,,,0,,,,,,,,,CURRENT,0,,,110000,11/10/09,48600.84,0.114,12/17/10,463,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0885,575000,12/15/06,2/1/07,395000,360,319,480,No PMI Insurance,Bohemia,NY,11716,607,0.0655,0.1585,0.0885,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,FC,0,,,510000,12/7/10,390959.85,0.0885,9/24/10,558,N,Y,,,N,,,5000
