LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,,CONV,1,0.0756,315000,5/31/06,7/1/06,165000,360,305,360,No PMI Insurance,Houston,TX,77093,595,0.055,0.1356,0.0756,,0.01,,6,6W1BD,6/1/08,0.01,6,0,,6,CURRENT,0,,,311000,5/15/09,157543.4,0.0756,12/4/10,560,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0775,115000,4/18/06,6/1/06,80000,360,304,360,No PMI Insurance,Petersburg,VA,23803,690,,,,,,,,,,,,,,,CURRENT,0,,,115000,4/7/06,76282.39,0.0775,12/16/10,647,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1,208000,6/9/05,8/1/05,41200,360,296,360,No PMI Insurance,Nibley,UT,84321,536,,,,,,,,,,,,,,,60 DPD,0,,,,,39597.4,0.1,12/10/10,500,N,Y,167115.5,6/2/08,N,,,5000
,,SF,P,ALT A,,PMI,1,0.09875,360000,5/26/06,7/1/06,341373,360,342,360,United Guaranty Ins,Brooklyn,NY,11234,476,,,,,,,,,,,,,,,FC,0,,4/23/08,312000,9/9/10,341373,0.09875,,488,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.078,443000,10/31/05,12/1/05,353700,360,317,360,No PMI Insurance,Dracut,MA,1826,618,0.068,0.138,0.078,,0.01,0,6,6W1BD,11/1/07,0.01,6,0,,6,FC,0,,6/12/07,333000,11/8/10,343923.43,0.0975,10/18/10,527,N,Y,,,N,,,5000
,,CMF,I,SUBPRIME,P,CONV,1,0.0863,191000,1/25/05,3/1/05,148000,120,49,300,No PMI Insurance,Kennewick,WA,99336,752,,,,,,,,,,,,,,,CURRENT,0,,,,,135286.6,0.0863,12/10/10,718,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.0835,130000,8/5/05,10/1/05,132000,360,296,0,No PMI Insurance,Chicago,IL,60628,644,0.05,0.1435,0.0835,,0.01,0,6,6W1BD,9/1/07,0.01,6,0,,6,CURRENT,0,,,140000,12/13/05,125799.5,0.0835,12/16/10,578,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0747,118500,8/24/05,10/1/05,92000,360,300,360,No PMI Insurance,Doraville,GA,30340,556,0.065,0.1347,0.0747,,0.015,,6,6W1BD,9/1/10,0.015,6,0,,6,90 DPD,0,,,38500,11/1/10,86886.86,0.0747,12/31/10,580,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07075,118000,11/8/05,1/1/06,94400,360,312,360,No PMI Insurance,Greer,SC,29651,625,0.06075,0.13075,0.07075,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,REPERF,0,11/8/07,,104000,12/20/10,90281.11,0.07075,12/1/10,492,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,2,0.0549,165000,11/21/05,3/1/09,18402.16,360,354,360,No PMI Insurance,Aurora,IL,60503,,,,,,,,,,,,,,,,CURRENT,0,7/31/10,,,,18292.46,0.0549,12/6/10,449,N,N,135711,7/8/10,N,,,VARIOUS
,,CO,P,PRIME,C,CONV,1,0.06875,290000,4/6/04,6/1/04,232000,360,306,360,No PMI Insurance,Indianapolis,IN,46256,,,,,,,,,,,,,,,,FC,0,,6/16/09,280000,10/5/10,213120.33,0.06875,,686,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,CONV,1,0.0663,460000,9/14/06,11/1/06,259999,360,309,360,No PMI Insurance,Fontana,CA,92335,,,,,,,,,,,,,,,,CURRENT,0,,,164052,6/23/09,246842.65,0.0663,11/29/10,723,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0534,145000,2/20/07,4/1/07,130500,330,314,330,No PMI Insurance,O'Fallen,MO,63366,519,,,,,,,,,,,,,,,CURRENT,0,9/8/09,,130000,12/23/08,131097.52,0.0534,12/1/10,648,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0729,55000,9/26/05,12/1/07,29000,336,297,335,No PMI Insurance,Mc Kees Rocks,PA,15136,585,,,,,,,,,,,,,,,CURRENT,0,,,,,27089.87,0.0729,12/9/10,589,N,Y,,,N,,,5000
,,SF,P,PRIME,R,CONV,1,0.0694,180000,10/20/04,11/25/04,162000,360,295,360,No PMI Insurance,Seymour,TN,37865,,,,,,,,,,,,,,,,REO,0,,8/4/10,165000,12/20/10,146871.19,0.0694,4/26/10,504,N,N,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0774,223000,11/28/05,1/1/06,177850,340,306,310,No PMI Insurance,Canton,GA,30114,615,,,,,,60,,,,,,,,,60 DPD,0,8/10/10,,160000,4/1/10,199361.1,0.0274,10/15/10,494,N,Y,,,N,32200.86,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.0699,670000,12/14/06,2/1/07,485400,360,312,360,No PMI Insurance,Greenwich,CT,6830,610,,,,,,,,,,,,,,,CURRENT,0,,,670000,12/1/06,485400,0.0699,12/15/10,670,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,370000,10/16/06,12/1/06,296000,350,331,350,No PMI Insurance,Bethlehem,PA,18015,622,,,,,,,,,,,,,,,90 DPD,0,9/26/07,,385000,11/5/10,303669.49,0.08,9/29/09,476,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0455,195000,10/23/06,12/1/06,175500,332,312,332,No PMI Insurance,North Olmsted,OH,44070,562,,,,,,,,,,,,,,,60 DPD,0,2/27/09,,145000,10/3/08,174775.93,0.0455,10/30/10,578,N,Y,,,N,,,1500
,,CO,P,ALT A,P,CONV,1,0.01,700000,1/3/06,2/1/06,560000,360,299,360,No PMI Insurance,Santa Monica,CA,90405,796,0.02725,0.0995,0.02725,,0,,1,1TBCA,2/1/06,0,12,0.075,60,1,CURRENT,0,,,700000,1/4/06,535749.14,0.03,12/30/10,802,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0715,260000,4/21/05,6/1/05,234000,360,292,480,No PMI Insurance,Conway,AR,72033,629,0.0375,0.1315,0.0715,,0.01,,6,6WSLB,5/1/07,0.01,6,0,,6,CURRENT,0,,,220000,6/26/09,227434.34,0.0715,12/6/10,670,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.05625,1000000,8/4/05,10/1/05,460000,360,296,360,No PMI Insurance,Ventura,CA,93001,692,,,,,,,,,,,,,,,CURRENT,0,,,1000000,8/5/05,423557.82,0.05625,12/1/10,796,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.06875,207000,8/17/06,10/1/06,165600,360,308,316,No PMI Insurance,Clinton Township,MI,48035,607,,,,,,,,,,,,,,,CURRENT,0,5/24/10,,80000,5/4/10,165699.84,0.03625,12/31/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.073,132000,8/5/05,10/1/05,118000,360,296,360,No PMI Insurance,Seymour,TN,37865,620,0.0525,0.143,0.073,,0.01,,6,6WSLB,9/1/07,0.01,6,0,,6,CURRENT,0,,,,,117998.71,0.073,12/13/10,510,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07725,639000,5/11/06,7/1/06,511200,360,305,402,No PMI Insurance,Carlstadt,NJ,7072,685,,,,,,,,,,,,,,,CURRENT,0,11/30/10,,599000,12/1/10,521686.45,0.02,12/1/10,562,N,Y,,,N,124553.07,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0795,295000,1/23/07,3/1/07,250000,360,314,360,No PMI Insurance,Sioux Falls,SD,57108,655,0.065,0.1395,0.0795,,0.015,,6,6W1BD,2/1/09,0.015,6,0,,6,30 DPD,0,,,,,240758.79,0.0795,11/30/10,678,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.076,260000,4/6/06,6/1/06,192000,360,310,360,No PMI Insurance,Cranston,RI,2921,616,0.065,0.136,0.076,,0.015,,6,6W1BD,5/1/08,0.015,6,0,,6,90 DPD,0,,,205000,10/14/10,184903.03,0.076,8/28/10,529,N,Y,,,N,,,5000
,,SF,P,ALT A,,PMI,1,0.08125,355000,7/14/06,9/1/06,319500,360,317,360,RMIC Ins Company,West Palm Beach,FL,33406,524,0.0225,0.13125,0,,0.01,,6,6W1BD,8/1/11,0.01,6,0,,6,FC,0,,1/10/09,155000,8/5/10,318893.08,0.08125,4/28/10,501,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0719,137000,7/18/06,8/24/06,109600,240,185,240,No PMI Insurance,Toledo,OH,43623,795,,,,,,,,,,,,,,,CURRENT,0,,,,,93425.45,0.0719,12/23/10,739,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0875,125000,3/30/06,5/1/06,112500,360,319,360,No PMI Insurance,Oshkosh,WI,54901,636,0.0675,0.1475,0,,0.01,,6,6W1BD,4/1/09,0.01,6,0,,6,REO,0,,2/24/10,80000,6/24/10,109506.29,0.0875,8/31/09,462,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.082,140000,7/30/03,9/1/03,133000,360,271,360,No PMI Insurance,Shreveport,LA,71119,590,0.045,0.142,0.082,,0.01,0,6,6WSLB,8/1/05,0.01,6,0,,6,CURRENT,0,,,175000,7/3/06,118742.33,0.082,12/30/10,674,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.08,114000,1/2/07,3/1/07,91200,360,314,360,No PMI Insurance,Montgomery,AL,36117,546,0.05,0.14,0.08,,0.01,,6,6W1BD,2/1/09,0.01,6,0,,6,30 DPD,0,,,110116,8/5/09,88000.55,0.08,11/20/10,524,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.06875,675000,12/28/05,2/1/06,540000,360,322,360,No PMI Insurance,Murrells Inlet,SC,29576,663,0.05375,0.12875,0.06875,,0.01,,6,6W1BD,1/1/09,0.01,6,0,,6,FC,0,,5/19/09,305000,9/22/10,521461.62,0.08,2/6/09,491,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0699,180000,1/5/05,3/1/05,143200,360,323,360,No PMI Insurance,Miami,FL,33167,666,0.0525,0.1299,0.0699,,0.01,,6,6WSLB,2/1/07,0.01,6,0,,6,FC,0,,6/19/08,140000,11/15/10,139272,0.10125,,540,N,Y,,,N,34960.6,12/31/10,5000
,,2F,P,SUBPRIME,,CONV,1,0.0713,510000,3/15/06,5/1/06,408000,360,325,480,No PMI Insurance,Brooklyn,NY,11234,660,0.0575,0.1313,0.0713,,0.01,,6,6W1BD,4/1/08,0.01,6,0,,6,FC,0,,4/6/10,525000,12/27/10,402946.44,0.08875,5/8/09,549,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0905,81000,10/20/03,12/1/03,80800,327,276,327,No PMI Insurance,Broken Arrow,OK,74011,565,,,,,,0,,,,,,,,,CURRENT,0,10/23/06,,85000,10/4/06,79099.1,0.0905,12/15/10,570,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0905,63000,4/27/05,7/1/05,56700,360,300,360,No PMI Insurance,Jeannette,PA,15644,602,,,,,,,,,,,,,,,90 DPD,0,,,27000,10/14/10,54404.72,0.0905,11/27/10,469,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.06375,230000,2/16/06,4/1/06,184000,360,309,360,No PMI Insurance,Hazlet,NJ,7730,716,,,,,,,,,,,,,,,90 DPD,0,,,170000,9/20/10,172528.94,0.06375,5/7/10,682,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0599,475000,4/5/04,6/1/04,372000,360,318,0,No PMI Insurance,Franklin Square,NY,11010,456,0.0499,0.1199,0.0599,,0.01,0,6,6WSLB,5/1/06,0.01,6,0,,6,FC,0,,2/15/08,325000,12/21/10,357257.23,0.0899,11/17/07,477,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.06375,135800,7/26/05,9/1/05,114000,360,295,360,No PMI Insurance,Hendersonville,NC,28792,667,,,,,,,,,,,,,,,CURRENT,0,,,,,105976.87,0.06375,12/15/10,640,N,Y,,,N,,,5000
,,SF,,SUBPRIME,P,CONV,1,0.074,70000,8/8/03,10/1/03,62965,360,271,0,No PMI Insurance,Philadelphia,PA,19150,664,,,,,,0,,,,,,,,,CURRENT,0,,,75000,8/30/03,49764.14,0.074,12/9/10,656,N,Y,,,N,,,5000
,,SF,P,FHA,C,FHA,1,0.05,139000,2/17/09,4/1/09,120217,360,338,360,FHA,Pleasant Grove,AL,35127,,,,,,,,,,,,,,,,CURRENT,0,,,,,117053.85,0.05,12/15/10,592,N,Y,,,N,,,5000
,,PD,I,SUBPRIME,P,CONV,1,0.071,334000,12/2/05,2/1/06,285750,360,300,360,No PMI Insurance,Lincolnwood,IL,60712,612,0.059,0.131,0,,0.01,0,6,6W1BD,1/1/09,0.01,6,0,,6,CURRENT,0,,,240035,7/8/09,269754.93,0.06625,12/13/10,695,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.08625,95500,8/2/06,9/1/06,79200,360,311,360,No PMI Insurance,Scottsburg,IN,47170,667,0.07625,0.14625,0.08625,,0.01,,6,6W1BD,8/1/08,0.01,6,0,,6,REPERF,0,,,75900,9/28/10,76717.78,0.08625,11/29/10,555,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.085,253000,2/9/04,4/1/04,37852,360,282,0,No PMI Insurance,Clifton,NJ,7011,758,,,,,,0,,,,,,,,,90 DPD,0,,,285000,3/28/05,33557.89,0.085,11/6/10,612,N,Y,187626,1/7/11,N,,,5000
,,SF,S,ALT A,P,CONV,1,0.07875,265000,2/22/06,4/1/06,212000,362,304,480,No PMI Insurance,Cape Coral,FL,33914,716,,,,,,,,,,,,,,,CURRENT,71000,2/23/10,,58000,2/5/10,156141.12,0.02,12/9/10,701,N,Y,,,N,,,5000
,,SF,S,SUBPRIME,C,CONV,1,0.0939,320000,4/22/05,6/1/05,208000,360,319,360,No PMI Insurance,Boynton Beach,FL,33437,515,,,,,,,,,,,,,,,FC,0,,2/25/09,195000,11/19/10,203104.3,0.0939,4/22/09,466,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.06125,255000,1/7/05,3/1/05,204000,360,289,360,No PMI Insurance,Brookfield,CT,6804,652,,,,,,,,,,,,,,,CURRENT,0,,,,,187367.63,0.06125,12/13/10,667,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0695,227000,5/1/06,7/1/06,185000,360,311,480,No PMI Insurance,Mount Vernon,WA,98273,632,,,,,,,,,,,,,,,REPERF,0,,,150000,6/4/10,180187.89,0.0695,12/2/10,577,Y,Y,,,N,,,5000
,,4F,I,SUBPRIME,C,CONV,1,0.06625,330000,5/11/05,7/1/05,255000,360,328,360,No PMI Insurance,Chicago,IL,60651,804,0.0525,0.12625,0.06625,,0.01,,6,6WSLB,6/1/07,0.01,6,0,,6,REO,0,,1/30/09,130000,3/3/09,248190.01,0.10375,,664,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0635,155000,8/16/02,10/1/02,124000,294,288,294,No PMI Insurance,San Antonio,TX,78255,484,,,,,,0,,,,,,,,,FC,0,5/19/08,12/3/08,245000,9/27/10,144799.57,0.0635,9/8/08,548,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08375,189000,11/30/05,1/1/06,148152,360,318,360,No PMI Insurance,Spring Hill,TN,37174,571,0.07375,0.15375,0,,0.01,0,6,6W1BD,12/1/07,0.01,6,0,,6,FC,0,,12/13/08,169000,10/28/10,144496.38,0.105,11/30/10,540,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.06375,385000,5/7/04,7/1/04,237500,360,282,0,No PMI Insurance,Springfield,VA,22152,652,,,,,,0,,,,,,,,,30 DPD,0,,,386000,8/6/10,216627.47,0.06375,12/4/10,552,N,N,,,N,,,2500
,,2F,P,SUBPRIME,R,CONV,1,0.075,322000,10/22/04,12/1/04,261600,323,288,323,No PMI Insurance,Dallas,TX,75204,658,,,,,,,,,,,,,,,60 DPD,0,2/28/08,,230000,2/3/10,250834.07,0.075,11/30/10,677,N,Y,,,N,,,5000
,,2F,I,ALT A,,CONV,1,0.06875,710000,11/13/06,1/1/07,568000,360,312,360,No PMI Insurance,Hayward,CA,94541,712,0.0225,0.12875,0.0225,,0.02,,12,WS1YL,12/1/11,0.02,12,0,,12,30 DPD,0,,,710000,10/11/06,566919.47,0.06875,12/16/10,684,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,2,0.09125,260000,12/4/06,2/1/07,39000,180,132,360,No PMI Insurance,Aurora,CO,80015,682,,,,,,,,,,,,,,,CURRENT,0,,,260000,11/10/06,37828.81,0.09125,12/15/10,647,N,N,214150.91,12/31/10,Y,,,VARIOUS
,,PD,P,SUBPRIME,,CONV,1,0.0635,590000,12/22/06,2/1/07,471500,360,312,480,No PMI Insurance,Germantown,MD,20874,648,,,,,,,,,,,,,,,CURRENT,0,,,590000,12/16/06,460051.49,0.0635,12/15/10,703,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.0468,165000,11/24/06,1/1/07,34800,337,314,337,No PMI Insurance,Scarborough,ME,4074,566,,,,,,,,,,,,,,,CURRENT,0,1/28/09,,172450,9/9/08,24811.99,0.0468,12/16/10,552,N,Y,113621.04,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.115,28000,9/19/97,8/19/97,23800,195,80,0,No PMI Insurance,Jackson,MS,39203,547,,,,,,0,,,,,,,,,CURRENT,0,,,,,13465.05,0.115,12/17/10,463,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.065,230000,1/3/07,3/1/07,184000,360,313,360,No PMI Insurance,Tacoma,WA,98404,678,0.0225,0.115,0.0225,,0.01,,6,6W1BD,2/1/12,0.01,6,0,,6,CURRENT,0,,,,,183749.46,0.065,12/20/10,637,N,Y,,,N,,,5000
,,SF,P,PRIME,,CONV,1,0.0635,840000,11/6/06,1/1/07,641000,361,312,480,No PMI Insurance,Greenfield,MN,55357,752,,,,,,,,,,,,,,,CURRENT,203800,3/4/10,,440609,10/19/09,441263.21,0.02,12/15/10,752,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.095,70000,11/24/98,1/1/99,52000,360,214,360,No PMI Insurance,Birmingham,AL,35211,513,0.055,0.155,0.095,,0.01,0,6,6WSLB,12/1/01,0.01,6,0,,6,CURRENT,0,,,,,45308.97,0.095,12/11/10,580,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,85000,1/30/03,3/1/03,72210.85,347,305,347,No PMI Insurance,Des Moines,IA,50314,558,,,,,,,,,,,,,,,60 DPD,0,5/25/07,,77000,1/20/10,69649.43,0.08,10/29/10,639,N,N,,,N,,,2500
,,MA,P,SUBPRIME,P,CONV,1,0.1113,100000,4/22/98,6/1/98,90000,360,208,0,No PMI Insurance,Phoenix,AZ,85027,503,0.074,0.1713,0.1113,,0.02,0,12,6W1BD,5/1/03,0.02,12,0,,12,CURRENT,0,,,150000,10/27/05,79946.58,0.1113,12/6/10,631,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0999,77000,1/27/99,3/1/99,69300,360,217,360,No PMI Insurance,Hornellsville,NY,14807,615,0.065,0.1599,0.0999,,0.01,0,6,6WSLB,2/1/02,0.01,6,0,,6,CURRENT,0,,,,,61335.67,0.0999,12/2/10,674,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0785,133000,2/24/06,4/1/06,106400,360,301,360,No PMI Insurance,Homosassa,FL,34446,782,0.0585,0.1385,0.0785,,0.01,0,6,6W1BD,3/1/13,0.01,6,0,,6,CURRENT,0,2/11/08,,,,101229,0.0785,12/29/10,776,N,Y,,,N,25934.72,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0799,154700,9/14/05,11/1/05,131400,339,301,434,No PMI Insurance,Rydal,GA,30171,586,,,,,,,,,,,,,,,30 DPD,0,2/11/10,,112000,11/20/09,126515.98,0.02,12/4/10,602,N,Y,,,N,,,5000
,,2F,I,ALT A,,CONV,1,0.07875,145000,5/19/06,7/1/06,116000,360,322,360,No PMI Insurance,Cuyahoga Falls,OH,44221,697,,,,,,,,,,,,,,,FC,0,,11/3/09,105000,8/12/10,115952.56,0.07875,7/6/09,615,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07125,259000,6/29/06,8/1/06,206000,363,309,379,No PMI Insurance,Farmington,MN,55024,480,,,,,,,,,,,,,,,CURRENT,0,8/16/10,,215000,6/22/10,224272.9,0.02,12/10/10,623,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.06,199000,7/24/06,9/1/06,159200,360,307,360,No PMI Insurance,Hillsborough,NJ,8844,539,0.0225,0.11,0,,0.01,,6,6W1BD,8/1/11,0.01,6,0,,6,CURRENT,0,,,164585,9/30/09,158411.97,0.06,12/7/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0808,286000,6/6/06,8/1/06,228800,360,307,480,No PMI Insurance,Olympia,WA,98501,537,0.055,0.1408,0.0808,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,30 DPD,0,,,286000,5/2/06,224414.5,0.0808,12/1/10,525,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.06,620000,11/4/06,1/1/07,410000,360,313,480,No PMI Insurance,Oakland,CA,94605,748,0.063,0.13,0.06,,0.015,,6,6W1BD,12/1/13,0.015,6,0,,6,60 DPD,0,9/24/08,,390000,8/9/10,399381.58,0.06,11/15/10,636,N,Y,,,N,,,5000
,,SF,,SUBPRIME,,CONV,1,0.06,127000,6/26/03,8/1/03,132914,360,273,360,No PMI Insurance,Fort Worth,TX,76120,541,,,,,,0,,,,,,,,,90 DPD,0,,,139154,9/21/10,118739.21,0.06,12/16/10,544,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.075,74000,8/7/02,3/1/06,56042.79,199,181,199,No PMI Insurance,Houston,TX,77093,536,,,,,,0,,,,,,,,,REPERF,0,3/14/06,,30000,8/7/09,53492.4,0.075,12/13/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0424,184000,12/8/05,2/1/06,147200,326,304,326,No PMI Insurance,Glendale,AZ,85301,485,,,,,,0,,,,,,,,,CURRENT,0,3/5/09,,90000,11/10/08,85192.81,0.0424,12/13/10,548,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.074,149000,9/29/05,11/1/05,116000,360,297,360,No PMI Insurance,Houston,TX,77018,686,,,,,,,,,,,,,,,CURRENT,0,,,169565,5/5/09,109360.64,0.074,12/13/10,433,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1325,219000,1/30/04,3/1/04,32850,240,157,0,No PMI Insurance,Canton,MI,48187,680,,,,,,0,,,,,,,,,CURRENT,0,,,,,29144.3,0.1325,12/3/10,658,N,Y,186206.33,6/2/08,N,,,5000
,,SF,S,SUBPRIME,R,CONV,1,0.097,200000,1/26/07,3/1/07,159600,360,320,360,No PMI Insurance,Montgomery,TX,77316,597,0.067,0.157,0.097,,0.01,,6,6W1BD,2/1/09,0.01,6,0,,6,90 DPD,0,,,159900,4/15/10,156065.68,0.097,9/3/10,533,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.11125,56000,5/29/97,7/1/97,47600,180,17,0,No PMI Insurance,Cincinnati,OH,45206,569,,,,,,0,,,,,,,,,CURRENT,0,,,36000,11/23/04,8984.76,0.11125,12/18/10,538,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.07,167000,6/1/00,8/1/00,35000,360,325,360,No PMI Insurance,Greensburg,PA,15601,617,,,,,,,,,,,,,,,CURRENT,0,3/24/08,,165000,3/31/08,17620.43,0.07,12/16/10,672,N,Y,138231.52,11/29/06,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.046,215000,5/21/04,7/1/04,182750,317,312,317,No PMI Insurance,Westminster,MD,21157,564,,,,,,0,,,,,,,,,90 DPD,0,1/28/09,,185000,8/9/10,210310.51,0.046,7/17/09,512,N,N,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0675,710000,10/12/06,12/1/06,568000,360,313,360,No PMI Insurance,Seattle,WA,98118,725,0.0225,0.1275,0.0225,,0.02,,6,6W1BD,11/1/11,0.02,6,0,,6,REPERF,0,,,550000,8/4/10,552029.08,0.0675,12/13/10,521,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0825,98000,11/30/06,1/1/07,69200,360,311,360,No PMI Insurance,Fairfield,OH,45014,584,,,,,,,,,,,,,,,CURRENT,0,,,93289,8/7/09,66700.49,0.0825,12/30/10,538,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0699,465000,9/2/05,11/1/05,372000,333,319,333,No PMI Insurance,Wilmington,CA,90744,709,0.055,0.1299,0.0699,,0.01,,6,6W1BD,10/1/09,0.01,6,0,,6,90 DPD,0,1/30/08,,220000,7/7/10,372357.86,0.0699,12/7/10,497,Y,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.0875,168000,11/30/06,1/1/07,134000,360,311,480,No PMI Insurance,West Valley,UT,84120,594,0.0655,0.1575,0.0875,,0.015,,6,6W1BD,12/1/08,0.015,6,0,,6,CURRENT,0,,,185000,10/11/07,132272,0.0875,12/11/10,555,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.06875,139000,9/21/05,11/1/05,121410,360,324,360,No PMI Insurance,Peachtree City,GA,30269,654,0.05875,0.12875,0.06875,,0.01,,6,6W1BD,10/1/08,0.01,6,0,,6,REO,0,,7/10/09,70000,12/17/10,117469.27,0.06875,11/16/08,589,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08025,387500,10/16/06,12/1/06,310000,360,310,480,No PMI Insurance,Chicago,IL,60634,675,0.059,0.15025,0.08025,,0.015,,6,6W1BD,11/1/13,0.015,6,0,,6,CURRENT,0,9/29/08,,387500,8/11/06,304896.75,0.08025,12/17/10,686,N,Y,,,N,75913.7,12/31/10,5000
,,PD,S,SUBPRIME,P,CONV,1,0.085,187000,5/30/06,7/1/06,143950,360,305,360,No PMI Insurance,Fort Worth,TX,76248,699,0.055,0.145,0,,0.01,,6,6WSLB,6/1/08,0.01,6,0,,6,CURRENT,0,,,170503,10/21/10,143950,0.06,12/3/10,733,N,Y,,,N,34893.28,12/31/10,5000
