LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,P,CONV,1,0.105,72000,8/8/06,9/8/06,70500,360,307,360,No PMI Insurance,Ironwood,MI,49938,679,0.075,0.165,0.105,,0.01,,6,6W1BD,8/8/08,0.01,6,0,,6,CURRENT,0,,,,,68670.22,0.105,12/28/10,697,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.09175,190625,1/24/07,3/1/07,148275,360,314,480,No PMI Insurance,Houston,TX,77072,674,0.063,0.16175,0.09175,,0.015,,6,6W1BD,2/1/09,0.015,6,0,,6,30 DPD,0,,,140000,8/10/10,146667.22,0.09175,12/27/10,488,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.101,91000,1/16/07,3/1/07,83600,360,316,360,No PMI Insurance,Laredo,TX,78045,581,,,,,,,,,,,,,,,90 DPD,0,,,,,81733.48,0.101,11/30/10,517,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08275,169900,1/23/07,3/1/07,135200,360,313,360,No PMI Insurance,Las Cruces,NM,88005,608,0.06,0.14275,0.08275,,0.01,,6,6WSLB,2/1/10,0.01,6,0,,6,CURRENT,0,,,,,130535.19,0.08275,12/16/10,622,N,Y,,,N,,,1500
,,PD,P,SUBPRIME,,CONV,1,0.0775,130000,9/30/04,11/10/04,117000,360,318,360,No PMI Insurance,Tobyhanna,PA,18466,553,,,,,,,,,,,,,,,FC,0,,3/12/10,75000,8/30/10,110730.1,0.0775,,531,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,C,CONV,1,0.0534,265000,4/28/04,6/1/04,198750,360,280,360,No PMI Insurance,Los Angeles,CA,90061,,,,,,,0,,,,,,,,,CURRENT,0,,,240000,5/18/04,177584.11,0.0534,12/4/10,743,N,Y,,,N,,,5000
,,MA,P,SUBPRIME,P,CONV,1,0.07075,170000,10/3/03,9/19/03,147600,360,275,360,No PMI Insurance,Monitor,WA,98836,722,0.0499,0.13075,0.07075,,0.01,0,6,6WSLB,8/19/05,0.01,6,0,,6,60 DPD,0,,,,,135557.43,0.07075,12/30/10,675,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0575,1200000,6/2/05,8/1/05,600000,360,294,360,No PMI Insurance,Vacaville,CA,95688,755,,,,,,,,,,,,,,,CURRENT,0,,,1200000,6/3/05,549870.39,0.0575,12/10/10,764,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0725,460000,5/30/06,7/1/06,245000,360,305,360,No PMI Insurance,Richmond Hill,NY,11419,589,,,,,,,,,,,,,,,CURRENT,0,,,460000,5/31/06,244998.99,0.0725,12/14/10,651,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.08,164000,5/19/06,7/1/06,127920,360,305,360,No PMI Insurance,Las Cruces,NM,88005,719,,,,,,,,,,,,,,,CURRENT,0,,,164000,4/26/06,122306.6,0.08,12/9/10,687,N,Y,,,N,,,5000
,,SF,P,ALT A,,PMI,1,0.085,83000,5/26/06,7/1/06,78223,360,307,360,PMI Mortgage Ins Co,Syracuse,NY,13214,488,,,,,,,,,,,,,,,60 DPD,0,,,105000,10/13/10,75239.78,0.085,12/21/10,481,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,163000,11/1/05,12/1/05,146700,360,333,360,No PMI Insurance,Westland,MI,48185,626,,,,,,0,,,,,,,,,90 DPD,0,8/14/07,,51000,7/15/10,106724.49,0.07,12/7/09,611,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06875,500000,5/2/06,7/1/06,400000,360,305,360,No PMI Insurance,Bronx,NY,10467,700,0.0225,0.12875,0.0225,,0.02,,12,WS1YL,6/1/11,0.02,12,0,,12,CURRENT,0,,,500000,2/21/06,399903.35,0.06875,12/16/10,700,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.12875,16150,12/28/98,2/1/99,16150,360,216,360,No PMI Insurance,Wichita,KS,67219,634,,,,,,,,,,,,,,,CURRENT,0,,,,,13821.84,0.12875,12/22/10,563,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.078,385000,8/3/06,10/1/06,288750,360,316,360,No PMI Insurance,Bothell,WA,98012,683,0.0605,0.148,0.078,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,90 DPD,0,,,230000,9/28/10,288750,0.078,12/18/10,471,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.08375,190000,10/12/06,12/1/06,152000,360,320,360,No PMI Insurance,Joliet,IL,60431,587,0.0225,0.14375,0.08375,,0.02,,6,6W1BD,11/1/09,0.02,6,0,,6,FC,0,,5/25/10,130000,9/13/10,151999.83,0.08375,11/1/10,545,N,Y,,,N,39673.4,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.0813,130000,6/30/06,8/1/06,97500,366,313,352,No PMI Insurance,Memphis,TN,38128,591,,,,,,,,,,,,,,,30 DPD,0,3/29/10,,30000,5/18/10,96550.04,0.0813,12/4/10,504,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.073,722000,6/8/06,8/1/06,577600,360,318,360,No PMI Insurance,Summerville,SC,29483,723,,,,,,,,,,,,,,,FC,0,,5/4/10,450000,7/20/10,556896.74,0.073,12/31/09,627,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.06875,124500,9/28/05,11/1/05,99516,360,305,360,No PMI Insurance,Converse,TX,78109,614,,,,,,0,,,,,,,,,FC,0,,9/3/10,99900,12/29/10,94242.44,0.06875,5/12/10,544,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.133,43000,4/27/00,6/1/00,37000,240,137,240,No PMI Insurance,Loudon,TN,37774,523,,,,,,,,,,,,,,,90 DPD,0,,,100000,7/14/10,31146.23,0.133,5/4/10,557,Y,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0675,430000,5/23/06,7/1/06,263500,360,305,360,No PMI Insurance,Pico Rivera,CA,90660,674,,,,,,,,,,,,,,,CURRENT,0,,,244433,9/11/09,249231.09,0.0675,12/2/10,691,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,PMI,1,0.0805,77500,8/4/04,10/1/04,49000,360,282,0,Mgic-Premiums Paid By Trustee,Oneida,NY,13421,647,,,,,,0,,,,,,,,,CURRENT,0,,,,,42547.43,0.0805,12/31/10,736,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,106000,9/17/04,11/1/04,84720,332,309,332,No PMI Insurance,Garfield Hts,OH,44125,599,,,,,,,,,,,,,,,FC,0,3/12/07,11/4/09,65000,9/9/10,83595.84,0.07,8/20/09,431,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.08,230000,3/7/06,4/1/06,138000,339,313,314,No PMI Insurance,Deland,FL,32724,474,,,,,,,,,,,,,,,FC,0,4/28/10,9/8/10,100000,8/6/10,152161.62,0.04875,3/12/10,498,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.07975,154000,12/8/05,2/1/06,123150,360,300,0,No PMI Insurance,San Antonio,TX,78233,639,0.06975,0.13975,0.07975,,0.01,0,6,6W1BD,1/1/08,0.01,6,0,,6,CURRENT,0,,,,,117848.2,0.07975,12/11/10,762,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.073,150000,11/23/05,1/1/06,135000,327,300,327,No PMI Insurance,Wright City,MO,63390,502,,,,,,0,,,,,,,,,30 DPD,0,9/9/08,,130500,8/5/08,137012.25,0.073,12/2/10,537,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06,160300,10/10/06,12/1/06,128240,240,190,240,No PMI Insurance,Buffalo,NY,14228,805,,,,,,,,,,,,,,,CURRENT,0,,,160300,9/20/06,112089.57,0.06,12/6/10,720,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0625,154000,10/7/05,12/1/05,122392,360,297,360,No PMI Insurance,Houston,TX,77075,683,,,,,,,,,,,,,,,CURRENT,0,,,154000,10/8/05,113919.18,0.0625,12/27/10,726,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.09025,155000,9/11/06,11/1/06,50000,360,309,480,No PMI Insurance,Philadelphia,PA,19119,586,0.0675,0.16025,0.09025,,0.015,,6,6W1BD,10/1/08,0.015,6,0,,6,CURRENT,0,,,,,49360.62,0.09025,12/17/10,547,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,PMI,1,0.06875,365000,6/10/05,8/1/05,346750,360,294,360,Mortgage Guaranty Co,Oxford,GA,30054,590,0.0275,0.12875,0,,0.02,,6,6W1BD,7/1/07,0.02,6,0,,6,CURRENT,0,,,350000,10/18/06,317949.63,0.035,12/15/10,575,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.0725,437000,7/26/06,10/1/06,284050,360,307,360,No PMI Insurance,Portland,OR,97232,772,,,,,,,,,,,,,,,CURRENT,0,,,437000,7/27/06,270420.64,0.0725,12/31/10,808,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,CN,CONV,1,0.04875,229000,6/14/04,5/1/05,187000,360,315,360,No PMI Insurance,Port St Lucie,FL,34953,,0.0325,0.10875,0.04875,,0.02,,12,W1YTB,7/1/07,0.02,12,0,,12,FC,0,,7/30/09,105000,12/10/10,176828.97,0.0525,,633,N,N,,,N,,,VARIOUS
,,SF,I,SUBPRIME,R,CONV,1,0.0427,230000,6/29/06,8/1/06,184000,335,311,335,No PMI Insurance,Kissimmee,FL,34746,556,,,,,,,,,,,,,,,CURRENT,0,2/19/09,,170000,9/9/08,188470.42,0.0427,12/28/10,598,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0799,88000,11/14/02,1/1/03,66000,360,263,0,No PMI Insurance,Miami,FL,33167,658,,,,,,0,,,,,,,,,CURRENT,0,,,,,60061.46,0.0799,12/13/10,618,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0805,64000,2/20/04,4/1/04,57600,360,284,0,No PMI Insurance,Lincoln,NE,68510,753,,,,,,0,,,,,,,,,FC,0,,10/5/10,51000,10/8/10,53406.21,0.0805,7/6/10,549,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0559,220000,12/11/06,2/1/07,176000,329,313,329,No PMI Insurance,West Bend,WI,53090,676,,,,,,,,,,,,,,,30 DPD,0,7/23/09,,165000,3/11/09,113620.77,0.0559,12/4/10,598,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0849,51000,12/26/02,2/1/03,40000,360,265,0,No PMI Insurance,Dallas,TX,75216,566,,,,,,0,,,,,,,,,30 DPD,0,,,,,36770.62,0.0849,11/10/10,518,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.09625,410000,5/5/06,7/1/06,287000,360,351,360,No PMI Insurance,Dedham,MA,2026,615,0.06,0.15625,0.09625,,0.01,,6,6W1BD,6/1/08,0.01,6,0,,6,90 DPD,0,,,300000,12/20/10,285840.75,0.09625,11/23/09,559,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0975,44000,4/26/02,6/1/02,35000,180,77,0,No PMI Insurance,New Albany,MS,38652,512,,,,,,0,,,,,,,,,30 DPD,0,,,40625,10/24/07,21298.08,0.0975,11/18/10,527,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1025,108000,7/1/02,9/1/02,84000,300,260,300,No PMI Insurance,Orlando,FL,32833,512,,,,,,0,,,,,,,,,CURRENT,0,8/31/07,,89000,11/29/10,85997.17,0.1025,12/4/10,523,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0865,128000,11/23/05,1/1/06,96000,331,298,309,No PMI Insurance,Bridgeport,CT,6606,575,,,,,,0,,,,,,,,,CURRENT,463.56,5/17/10,,85000,12/1/09,101684.56,0.0365,12/28/10,692,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1215,134000,6/29/06,8/1/06,26800,180,126,360,No PMI Insurance,Tampa,FL,33607,677,,,,,,,,,,,,,,,CURRENT,0,,,,,26282.89,0.1215,12/6/10,588,N,Y,104724.5,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0873,82500,11/22/06,1/1/07,65000,360,311,360,No PMI Insurance,Tuscaloosa,AL,35404,,0.06,0.1473,0.0873,,0.01,,6,6WSLB,12/1/08,0.01,6,0,,6,CURRENT,0,,,,,62898.49,0.0873,12/14/10,591,N,Y,,,N,,,5000
,,SF,P,ALT A,C,PMI,1,0.0675,192000,2/6/07,4/1/07,163200,360,317,360,Radian Guaranty Inc,Portsmouth,VA,23707,724,0.0225,0.1175,0.0225,,0.01,,6,6WSLB,3/1/12,0.01,6,0.075,,6,90 DPD,0,,,148800,12/20/10,177217.01,0.0675,9/13/10,739,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.1065,112000,12/15/06,2/1/07,22200,360,311,360,No PMI Insurance,Spokane,WA,99207,693,,,,,,,,,,,,,,,CURRENT,0,,,112000,12/12/06,21307.08,0.1065,12/30/10,718,N,Y,85259.34,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0594,126000,7/25/06,9/1/06,100800,337,313,404,No PMI Insurance,Cincinnati,OH,45241,521,,,,,,,,,,,,,,,CURRENT,0,8/20/10,,90000,7/14/10,80001.05,0.0594,12/15/10,484,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07375,83000,8/31/05,10/1/05,64800,360,296,360,No PMI Insurance,Baton Rouge,LA,70812,616,0.045,0.13375,0.07375,,0.01,,6,6W1BD,9/1/07,0.01,6,0,,6,CURRENT,0,,,83000,9/1/05,61098.36,0.07375,12/10/10,622,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0885,115000,11/20/04,1/1/05,66125,120,47,120,No PMI Insurance,Alvin,TX,77511,609,,,,,,,,,,,,,,,CURRENT,0,,,115000,11/12/04,33089.29,0.0885,12/11/10,592,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.10999,87000,2/27/04,4/1/04,17400,180,98,360,No PMI Insurance,Rogers,TX,76569,560,,,,,,0,,,,,,,,,CURRENT,0,,,,,16228.96,0.10999,12/2/10,706,N,Y,69625.2,6/17/05,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07925,187000,11/10/05,1/1/06,100000,360,301,360,No PMI Insurance,Phoenix,AZ,85042,529,0.0625,0.13925,0.07925,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,60 DPD,0,12/14/07,,70000,2/12/10,95167.06,0.07925,11/5/10,608,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08025,181000,9/15/05,11/1/05,143920,331,313,331,No PMI Insurance,Canton,GA,30114,592,0.07025,0.14025,0.08025,,0.01,0,6,6WSLB,4/1/10,0.01,6,0,,6,FC,0,5/22/08,11/3/10,150000,11/1/10,144319.51,0.08025,10/30/09,480,N,Y,,,N,,,5000
,,SF,P,PRIME,,CONV,1,0.05,223000,3/16/06,5/1/06,139800,360,319,360,No PMI Insurance,Putnam Twp.,MI,48169,749,0.0225,0.1,0,,0.01,,6,6W1BD,4/1/11,0.01,6,0,,6,REO,0,,12/8/09,55000,11/19/10,139800,0.05,8/7/09,523,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.083,261500,1/18/06,3/1/06,222250,360,301,0,No PMI Insurance,Birmingham,AL,35223,731,0.073,0.143,0.083,,0.01,0,6,6W1BD,2/1/08,0.01,6,0,,6,CURRENT,0,,,250750,5/7/08,213131.67,0.083,12/6/10,677,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06625,330000,8/1/06,9/1/06,256000,360,309,318,No PMI Insurance,Jacksonville,FL,32218,760,,,,,,,,,,,,,,,60 DPD,1640.41,5/18/10,,190000,1/29/10,247733.95,0.0475,10/13/10,720,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0965,40000,7/26/06,9/1/06,34000,360,307,360,No PMI Insurance,Antlers,OK,74523,583,0.0605,0.1665,0.0965,,0.01,,6,6W1BD,8/1/08,0.01,6,0,,6,CURRENT,0,,,40000,7/4/06,32959,0.0965,12/15/10,473,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,156500,9/10/04,11/1/04,124720,319,286,383,No PMI Insurance,Fort Myers,FL,33913,539,,,,,,,,,,,,,,,CURRENT,0,3/5/10,,56000,2/1/10,127495.96,0.02,12/8/10,673,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.096,205000,12/13/06,2/1/07,164000,360,312,360,No PMI Insurance,Jeannette,PA,15644,655,0.0605,0.166,0.096,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,CURRENT,0,,,,,159287.5,0.096,12/30/10,674,N,Y,,,N,,,5000
,,SF,,SUBPRIME,P,CONV,1,0.0849,88900,4/6/04,6/1/04,80010,360,281,0,No PMI Insurance,Desoto,TX,75115,655,,,,,,0,,,,,,,,,30 DPD,0,,,,,74958.52,0.0849,12/3/10,624,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0736,389000,7/5/06,8/1/06,311088,480,454,480,No PMI Insurance,Apple Valley,CA,92308,601,0.0575,0.1336,0.0736,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,FC,0,,12/6/08,204600,10/1/10,308179.35,0.08625,9/11/09,550,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0625,400000,12/15/06,2/1/07,258000,360,312,360,No PMI Insurance,West Hempstead,NY,11552,542,,,,,,,,,,,,,,,CURRENT,0,,,318861,10/28/10,244961.72,0.0625,12/21/10,556,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.06175,236000,11/21/03,1/1/04,108000,360,275,0,No PMI Insurance,Los Angeles,CA,90063,742,,,,,,0,,,,,,,,,CURRENT,0,,,,,97051.73,0.06175,12/10/10,778,N,N,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.069,315000,6/21/06,8/1/06,216450,360,307,360,No PMI Insurance,Dorothy,NJ,8317,714,,,,,,,,,,,,,,,30 DPD,0,,,250000,1/29/09,205207.23,0.069,12/13/10,641,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0575,258000,7/26/05,9/1/05,206000,360,319,360,No PMI Insurance,Dallas,TX,75238,534,,,,,,,,,,,,,,,90 DPD,0,,,265000,10/1/10,196542.06,0.0575,12/21/08,638,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0918,128500,6/28/06,8/1/06,102800,480,426,480,No PMI Insurance,Laurel,DE,19956,607,0.0595,0.1418,0.0918,,0.01,,6,6W1BD,7/1/11,0.01,6,0,,6,CURRENT,0,,,128500,6/2/06,101109.33,0.0918,12/14/10,504,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0688,247000,6/30/06,8/1/06,197600,480,455,480,No PMI Insurance,Bonney Lake,WA,98391,630,0.055,0.1288,0.0688,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,REO,0,,2/27/09,112500,12/24/10,195602.73,0.08375,9/30/09,426,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.071,114000,7/26/05,9/1/05,86325,360,327,360,No PMI Insurance,Humble,TX,77396,591,,,,,,0,,,,,,,,,CURRENT,0,5/13/08,,103757,5/8/08,84820.91,0.071,12/30/10,606,N,Y,,,N,20809.43,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.064,345000,9/26/03,11/1/03,276000,360,273,0,No PMI Insurance,Joplin,MO,64801,662,0.0615,0.134,0.064,,0.015,0,6,6W15B,10/1/05,0.015,6,0,,6,CURRENT,0,,,,,255403.92,0.06625,12/13/10,611,N,N,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0594,90000,9/8/06,11/1/06,87200,337,327,337,No PMI Insurance,Rapid City,SD,57701,442,,,,,,,,,,,,,,,FC,0,1/15/09,6/3/09,91000,12/31/10,90553.69,0.0594,6/21/10,474,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0899,60000,11/24/03,1/1/04,51000,360,275,0,No PMI Insurance,Mobile,AL,36605,630,,,,,,0,,,,,,,,,CURRENT,0,,,,,47720.95,0.0899,12/9/10,673,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0849,104000,1/15/03,3/1/03,83200,360,265,0,No PMI Insurance,Fort Wayne,IN,46804,462,0.068,0.1549,0.0849,,0.015,0,6,6W1BD,2/1/05,0.015,6,0,,6,CURRENT,0,,,110930,12/1/04,77706.93,0.0849,12/16/10,580,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.0675,430000,9/14/06,11/1/06,315656,360,334,360,No PMI Insurance,Fairfax,VA,22033,802,0.0225,0.1275,0.0225,,0.02,,6,6W1BD,10/1/11,0.02,6,0,,6,90 DPD,0,,,295000,8/19/09,315656,0.0675,1/9/09,660,N,Y,,,N,,,2500
,,SF,I,SUBPRIME,,CONV,1,0.101,75000,9/15/06,11/1/06,67500,360,312,360,No PMI Insurance,Macon,GA,31204,492,,,,,,,,,,,,,,,90 DPD,0,,,45000,6/22/09,65063.52,0.101,10/7/10,483,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,106000,10/3/05,11/1/05,84255,323,319,323,No PMI Insurance,St. Louis,MO,63114,433,0.07,0.14625,0.08625,,0.01,,6,6W1BD,4/1/14,0.01,6,0,,6,FC,0,10/24/08,7/16/09,79000,11/9/10,93963.1,0.08,4/24/09,429,N,N,,,N,,,VARIOUS
,,PD,P,ALT A,,CONV,1,0.1105,151500,9/14/06,11/1/06,149950,360,309,360,No PMI Insurance,Union City,GA,30291,662,0.078,0.1705,0.1105,,0.01,,6,6W1BD,10/1/08,0.01,6,0,,6,CURRENT,0,,,,,146610.54,0.1105,12/31/10,624,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,2,0.12125,376000,10/4/06,12/1/06,74950,180,130,360,No PMI Insurance,Silver Spring,MD,20906,632,,,,,,,,,,,,,,,CURRENT,0,,,246708,4/22/09,73594.46,0.12125,12/20/10,583,N,N,301167.51,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.0594,475000,3/16/05,4/16/05,140000,360,336,360,No PMI Insurance,Springfield Gardens,NY,11434,612,,,,,,,,,,,,,,,CURRENT,0,12/19/08,,350000,11/11/08,96027.67,0.0594,12/15/10,563,N,Y,339569.69,11/29/06,N,,,5000
,,SF,P,ALT A,P,CONV,1,0.07188,232000,10/18/06,12/1/06,185600,360,310,360,No PMI Insurance,Portland,OR,97203,669,0.0225,0.12188,0,,0.01,,6,6W2LB,11/1/11,0.01,6,0,,6,CURRENT,0,,,232000,10/12/06,185238.19,0.07188,12/8/10,686,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0855,180000,11/23/05,1/1/06,153000,360,330,360,No PMI Insurance,Miami,FL,33169,500,0.0645,0.1455,0.0855,,0.015,,6,6WSLB,12/1/07,0.015,6,0,,6,FC,0,,6/21/07,75000,11/2/10,150232.24,0.1055,11/16/09,579,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.07,111000,6/23/04,8/1/04,22000,327,297,327,No PMI Insurance,Greensboro,NC,27406,588,,,,,,0,,,,,,,,,CURRENT,0,6/26/08,,112000,3/5/08,15754.38,0.07,12/13/10,592,N,N,87263.74,12/31/10,Y,,,5000
,,PD,P,SUBPRIME,P,PMI,1,0.0595,108000,5/17/04,7/1/04,84720,360,281,0,Pmi Mortgage Ins Comp-Premiums Paid by Trustee,Whiteland,IN,46184,677,,,,,,0,,,,,,,,,CURRENT,0,,,,,76635.21,0.0595,12/6/10,737,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08125,168000,12/23/05,2/1/06,168000,360,302,360,No PMI Insurance,Saint Cloud,MN,56303,530,,,,,,,,,,,,,,,60 DPD,0,,,111546,12/9/10,160386.14,0.08125,11/19/10,517,N,N,,,N,,,5000
,,CO,I,ALT A,C,CONV,1,0.0725,115000,6/16/06,8/1/06,55000,360,306,360,No PMI Insurance,Tampa,FL,33617,673,,,,,,,,,,,,,,,CURRENT,0,,,115000,6/17/06,52293.71,0.0725,12/8/10,743,N,Y,,,N,,,5000
,,2F,I,ALT A,,CONV,1,0.06625,630000,12/12/06,2/1/07,363000,360,312,360,No PMI Insurance,Manteca,CA,95336,726,0.0225,0.12625,0.0225,,0.02,,12,WS1YL,1/1/12,0.02,12,0,,12,CURRENT,0,,,630000,11/22/06,361115.49,0.06625,12/3/10,562,N,Y,,,N,,,5000
,,SF,P,ALT A,,PMI,1,0.06625,265000,1/24/07,3/1/07,220000,360,313,360,Radian Guaranty Inc,Cinnaminson Twp,NJ,8077,689,0.0225,0.11625,0.0225,,0.01,,6,6WSLB,2/1/12,0.01,6,0,,6,CURRENT,0,,,,,246202.14,0.06625,12/16/10,583,N,Y,,,N,,,5000
,,CO,I,ALT A,P,CONV,1,0.07375,94000,1/22/07,3/1/07,74800,360,312,360,No PMI Insurance,Clermont,FL,34711,742,0.0225,0.12375,0.0225,,0.01,,6,6WSLB,2/1/12,0.01,6,0,,6,CURRENT,0,,,55000,2/22/10,71709.56,0.07375,12/30/10,765,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1275,70000,7/1/98,8/7/98,35000,180,30,180,No PMI Insurance,Decatur,IL,62521,,,,,,,0,,,,,,,,,CURRENT,0,,,,,10449.23,0.1275,12/3/10,674,N,Y,47700,6/2/08,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0454,127100,2/25/05,4/1/05,91920,313,293,313,No PMI Insurance,Green Bay,WI,54304,611,,,,,,0,,,,,,,,,60 DPD,0,3/20/09,,88900,12/28/10,111697.59,0.0454,12/27/10,521,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0905,111000,5/1/99,3/1/99,88654.91,180,37,360,No PMI Insurance,N Portsmouth,VA,23703,563,,,,,,0,,,,,,,,,CURRENT,0,,,160000,11/23/04,74306.23,0.0905,12/6/10,607,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.10625,86500,2/3/99,3/3/99,73525,360,217,0,No PMI Insurance,Walnut,MS,38683,653,0.06875,0.17625,0,,0.01,0,6,6W1BD,2/3/02,0.01,6,0,,6,CURRENT,0,,,,,64429.4,0.07625,12/17/10,553,N,Y,,,N,,,5000
