LoanID,Property,Occupancy,CITY,STATE,ZIP,FICO,Current_FICO_Score,Current_Interest_Rate,Original_Amount,Original_Term,Original_Appraisal_Amount,Remaining_Term,Amor_Term,Current_Principal_Balance
2481751,CO,AB,Miami,FL,33165,625,670,0.0914247323610881,100250,180,103000,157,180,93702.5378247
2482172,CO,AB,Fletcher,OH,45326,730,753,0.09550802418800863,109500,180,122000,152,180,100904.074093
2483240,CO,AB,Arlington,TX,76014,744,708,0.0765376729693818,404750,240,465000,187,240,359690.303556
2483459,CO,AB,Canton,TX,75103,668,697,0.05394299655856653,381250,240,403000,155,240,289772.535615
2484424,CO,AB,Lancaster,TX,75134,678,726,0.044357682988472855,293250,180,387000,161,180,270662.794274
2485338,CO,AB,Green Harbor,MA,02041,607,655,0.0800961260087258,442750,180,517000,169,180,428208.8385
2486000,CO,AB,Windsor Mill,MD,21244,737,690,0.08026232170097555,242000,240,284000,193,240,219471.692769
2486217,CO,AB,Hanover,MD,21076,569,557,0.09850012484906202,176000,240,184000,233,240,174304.483651
2486496,CO,AB,Peoa,UT,84061,568,560,0.054299276065542926,293500,300,302000,253,300,269364.001225
2486990,CO,AB,Lancaster,PA,17603,685,729,0.0911589887456501,361750,240,461000,158,240,301330.96281
2487163,CO,AB,Ventura,CA,93002,671,682,0.05947870866327204,223500,240,230000,151,240,169219.189302
2487811,CO,AB,Knoxville,AR,72845,687,669,0.06410665512655203,157750,300,201000,186,300,124336.052911
2488491,CO,AB,Rolling Meadows,IL,60008,640,645,0.04772391975112656,206750,240,241000,208,240,189166.427339
2488846,CO,AB,Port Saint Lucie,FL,34985,521,514,0.07941334333600833,434750,240,529000,227,240,424691.423827
2489767,CO,AB,Strongstown,PA,15957,541,578,0.09977889839547183,217250,180,255000,137,180,190233.638219
2489971,CO,AB,Humboldt,IA,50548,625,637,0.09685604811273411,280500,300,326000,211,300,251624.785727
2490639,CO,AB,Fort Hall,ID,83203,653,643,0.0719391513434203,508500,180,614000,146,180,449206.838026
2491633,CO,AB,Memphis,NY,13112,527,493,0.09165490507843338,139000,180,144000,179,180,138638.121885
2491844,CO,AB,Roanoke,VA,24009,557,576,0.0932939181363002,198500,300,222000,192,300,170307.053073
2492662,CO,AB,Rancho Cordova,CA,95741,742,784,0.08072007202765893,324750,240,429000,150,240,257467.173053
2493054,CO,AB,Palmdale,CA,93551,480,445,0.07932241946146562,202750,180,261000,109,180,149563.822254
2493666,CO,AB,South Walpole,MA,02071,563,513,0.08092165931772033,69750,300,93000,210,300,60846.3316901
2494377,CO,AB,Washington,DC,20421,522,499,0.04682489296663954,573750,240,593000,160,240,438120.774701
2495136,CO,AB,Sawyer,OK,74756,698,682,0.06324104710117155,333500,300,374000,271,300,319198.524465
2495493,CO,AB,Union,SC,29379,537,511,0.06677971523213258,109750,300,133000,225,300,96528.2972935
2496477,CO,AB,Addison,AL,35540,708,737,0.04207503218442527,126750,300,133000,190,300,94708.0431748
2497139,CO,AB,Gardenville,PA,18926,604,644,0.043922127152334414,434500,180,506000,116,180,311456.106239
2497850,CO,AB,Stanhope,NJ,07874,571,521,0.041628294265253094,208250,300,247000,206,300,164372.682182
2498507,CO,AB,Casnovia,MI,49318,784,790,0.0603992076400726,197250,240,259000,178,240,166423.233614
2499398,CO,AB,Clayton,NM,88415,800,775,0.043256442945929514,266500,180,286000,156,180,240117.456036
2500505,CO,AB,Hardwick,MN,56134,723,683,0.06933229225770343,204000,300,236000,215,300,176169.207236
2501129,CO,AB,New York,NY,10110,509,526,0.08471676783014216,312750,240,329000,175,240,271641.397029
2501813,CO,AB,Lakeville,OH,44638,774,793,0.04903679650721206,264750,180,353000,165,180,249336.515282
2501999,CO,AB,Monroe,UT,84754,751,781,0.09005666119678024,184000,240,244000,209,240,174431.562581
2502463,CO,AB,Atlanta,GA,30304,764,758,0.061887989050792826,350500,180,370000,178,180,348121.996807
2502622,CO,AB,Calabasas,CA,91372,572,536,0.055233288954062376,344000,240,368000,217,240,324939.903131
2502945,CO,AB,Memphis,TN,38142,592,614,0.07535830350654245,476500,240,498000,215,240,453386.828088
2503753,CO,AB,Haverhill,MA,01831,769,775,0.10587951726624144,423500,180,454000,177,180,420570.853093
2504237,CO,AB,Cerro Gordo,IL,61818,713,720,0.07398380448644398,336750,180,401000,108,180,244102.520202
2505266,CO,AB,Romayor,TX,77368,568,554,0.08398179207134876,194250,300,259000,240,300,180040.180466
2506037,CO,AB,Fort Littleton,PA,17223,619,602,0.05441073045210798,234500,180,258000,174,180,229369.391779
2506374,CO,AB,Fall River,MA,02723,666,635,0.0670349954173148,248000,180,268000,149,180,220910.797032
2507206,CO,AB,Sun Valley,ID,83354,712,699,0.07879890491484026,216750,240,273000,192,240,195754.503892
2508160,CO,AB,Nehawka,NE,68413,554,529,0.11201583623013148,460500,180,598000,135,180,405232.616866
2509004,CO,AB,Yonkers,NY,10710,754,719,0.11273216351806811,290750,240,385000,187,240,268632.164978
2509585,CO,AB,Schenectady,NY,12303,570,603,0.10892078419315233,298500,300,366000,289,300,296278.290899
2510228,CO,AB,Martinsville,TX,75958,544,591,0.07585672888683512,330500,300,358000,232,300,299053.501208
2510556,CO,AB,El Monte,CA,91735,765,791,0.09866490894898479,460000,240,528000,211,240,439908.226708
2511303,CO,AB,Ewell,MD,21824,627,596,0.09930473565461981,436750,300,477000,230,300,405334.758278
2511593,CO,AB,Lynchburg,VA,24503,638,599,0.048845744005039264,232000,180,292000,113,180,164652.637785
2512166,CO,AB,Columbia,MD,21045,671,637,0.07013564044448756,272750,300,341000,278,300,264886.740058
2512779,CO,AB,Eddyville,IL,62928,723,686,0.09259692181904713,126500,300,134000,227,300,115961.411734
2513650,CO,AB,Pittsboro,IN,46167,722,683,0.09588092248193304,383250,300,491000,214,300,345157.914059
2514384,CO,AB,Brownsville,MD,21715,700,718,0.05842103782130609,216750,300,245000,191,300,170815.460781
2514550,CO,AB,Owings,MD,20736,643,657,0.07156778681403539,436500,180,522000,155,180,399992.91578
2515207,CO,AB,Hawk Run,PA,16840,494,527,0.04887300291881697,248750,300,301000,199,300,195808.762294
2516031,CO,AB,Dumas,TX,79029,572,617,0.11360238536609527,482000,240,508000,234,240,478738.723564
2516851,CO,AB,Meadow Bridge,WV,25976,591,600,0.0452583720213665,556750,240,577000,179,240,458859.615417
2517054,CO,AB,Melrose,FL,32666,793,796,0.06205752939804831,269750,300,321000,265,300,255322.866413
2518144,CO,AB,Williamsville,VA,24487,692,647,0.05896996486708499,486000,240,564000,213,240,455337.615824
2519005,CO,AB,Cannel City,KY,41408,756,800,0.060849732450797694,473250,300,575000,247,300,432383.861936
2519480,CO,AB,Delano,PA,18220,566,564,0.060869141586799874,347750,300,401000,275,300,334588.081258
2519713,CO,AB,Hummelstown,PA,17036,647,611,0.07424342263452156,510500,300,550000,187,300,414566.147426
2520489,CO,AB,Duluth,MN,55811,780,822,0.09137122200894929,393000,180,424000,136,180,339623.767
2520676,CO,AB,Reno,NV,89595,762,730,0.08864446314035071,138500,180,142000,118,180,109497.289771
2521278,CO,AB,Preble,IN,46782,535,556,0.06977550536107867,474500,180,614000,149,180,423708.547051
2521458,CO,AB,Warsaw,IN,46582,771,810,0.06528457361227957,169250,300,207000,292,300,167415.227468
2522151,CO,AB,Gainesville,FL,32602,659,664,0.08703109358538656,74500,240,90000,167,240,63405.4817115
2523011,CO,AB,Orange Cove,CA,93646,714,692,0.10465407268031628,82500,180,90000,156,180,77433.7226854
2523660,CO,AB,West Wardsboro,VT,05360,672,653,0.07269283915827672,492250,240,515000,197,240,447485.624705
2524138,CO,AB,Newton Highlands,MA,02461,623,655,0.05165084314310624,135000,300,140000,249,300,122417.020451
2524517,CO,AB,Charleston,WV,25315,480,524,0.06487087112303944,443000,180,492000,112,180,323315.079211
2525422,CO,AB,Moxahala,OH,43761,590,627,0.07374818963969534,399000,180,512000,146,180,353087.494868
2526394,CO,AB,Lewisburg,OH,45338,504,510,0.08992919205499093,150000,240,180000,236,240,149090.677687
2526546,CO,AB,Fox,OK,73435,700,687,0.1019606122417585,155000,180,196000,167,180,149974.100918
2527315,CO,AB,Chesterfield,MO,63006,652,683,0.11138811460017221,437500,180,474000,132,180,380389.288521
2528234,CO,AB,Seven Valleys,PA,17360,535,520,0.03891877259646611,412750,300,501000,287,300,401940.56001
2528676,CO,AB,Echo,LA,71330,598,646,0.10355502979366643,421250,180,531000,178,180,419274.281214
2528882,CO,AB,Minneapolis,MN,55419,630,597,0.08008445180565674,71750,180,77000,160,180,67332.6162485
2529569,CO,AB,Louisville,KY,40221,537,517,0.09971779026624712,183250,300,203000,197,300,160784.652796
2529755,CO,AB,Springfield,NE,68059,715,739,0.0416407042940038,396750,180,429000,150,180,346548.466692
2530528,CO,AB,Texas City,TX,77590,601,613,0.072678425945903,453000,300,508000,256,300,426071.958689
2531645,CO,AB,Everetts,NC,27825,529,552,0.11112849798478679,178750,240,217000,168,240,158057.46293
2532000,CO,AB,Connersville,IN,47331,689,659,0.048781537497796894,69250,180,75000,112,180,48796.8604034
2532634,CO,AB,Des Moines,IA,50940,789,810,0.1033689269380867,385250,240,479000,148,240,317527.081251
2533382,CO,AB,Waite Park,MN,56387,651,605,0.09910186568445854,378500,180,394000,140,180,335067.100383
2534086,CO,AB,Chicago,IL,60618,743,714,0.11302158427807515,386000,240,400000,234,240,383368.327142
2534332,CO,AB,Madawaska,ME,04756,551,547,0.07141068693049958,342250,300,379000,222,300,301392.447027
2534973,CO,AB,Savannah,GA,31419,577,599,0.11378014005906144,352500,300,362000,293,300,350992.112238
2535155,CO,AB,Youngstown,OH,44555,615,658,0.06470114959744638,398000,300,472000,264,300,376847.127725
2535697,CO,AB,Bridgewater,ME,04735,789,739,0.03894726564876851,411000,300,504000,211,300,327404.959661
2536739,CO,AB,Portsmouth,NH,03801,736,783,0.08621837617961407,355750,300,469000,261,300,340605.016658
2536968,CO,AB,Milnesville,PA,18239,657,674,0.1075486592152512,277250,240,319000,161,240,239467.961832
2537483,CO,AB,Sanbornton,NH,03269,496,499,0.08757474810012594,265500,300,314000,217,300,237508.518846
2538242,CO,AB,Grovetown,GA,30813,729,779,0.0401848210913818,294750,240,369000,174,240,235626.02593
2539135,CO,AB,Churchville,VA,24421,714,757,0.08354004082703873,400000,240,460000,145,240,312921.524375
2539736,CO,AB,Houston,TX,77012,496,536,0.0893113655440146,175000,180,196000,119,180,139238.849447
2539938,CO,AB,Friendship,IN,47021,676,707,0.053964365533727174,460750,180,481000,109,180,321644.573802
2540976,CO,AB,Port William,OH,45164,791,810,0.10928267619332771,430000,180,552000,144,180,389655.127433
2541346,CO,AB,Castle Creek,NY,13744,638,681,0.062352162762206995,253000,240,332000,192,240,224056.297925
2542227,CO,AB,Dallas,TX,75265,538,530,0.09949747181353209,93000,300,104000,291,300,92342.2391259
2542873,CO,AB,Lake Benton,MN,56149,739,788,0.09104453190883977,498250,180,619000,139,180,435795.573503
2543570,CO,AB,Chicago,IL,60664,645,688,0.1011743724584541,468250,180,607000,151,180,431706.276292
2544057,CO,AB,Brocton,IL,61917,625,632,0.07414628796008502,233750,180,253000,169,180,225679.902052
2544917,CO,AB,Klawock,AK,99925,563,564,0.0973276121497063,188000,240,240000,240,240,188000.0
2545229,CO,AB,Parnell,IA,52325,534,560,0.08272808015955022,425000,300,560000,232,300,388078.296414
2545831,CO,AB,Hays,NC,28635,535,531,0.10985808558794358,173250,300,203000,190,300,152487.551942
2546157,CO,AB,Isaban,WV,24846,543,548,0.042595847551272256,348250,180,403000,161,180,321070.646659
2547261,CO,AB,Roach,MO,65787,550,575,0.10837434979582092,501000,300,580000,193,300,442460.125153
2547763,CO,AB,Egan,LA,70531,778,733,0.05092278757973925,421750,240,533000,206,240,384703.875987
2547971,CO,AB,Hallam,NE,68368,696,654,0.04519411955474586,286500,300,294000,286,300,279087.728071
2548840,CO,AB,Washington,DC,20013,716,719,0.08532965467484036,455000,240,592000,190,240,411790.859601
2549026,CO,AB,Gold Hill,NC,28071,626,580,0.09385633358343834,212250,240,227000,210,240,202065.194035
2549750,CO,AB,Surfside,CA,90743,709,680,0.05105830715416346,303500,300,318000,197,300,238826.002782
2550197,CO,AB,Hickory,PA,15340,773,724,0.07910569054865421,346750,240,445000,207,240,324886.083888
2550556,CO,AB,Goldvein,VA,22720,510,494,0.08579107521854148,402250,180,439000,159,180,377330.965335
2551118,CO,AB,Broadway,OH,43007,761,742,0.04218374795748449,365000,180,456000,134,180,292398.520484
2551703,CO,AB,Smartt,TN,37378,606,627,0.09288904968626421,421750,300,457000,245,300,397289.484344
2552109,CO,AB,Steinauer,NE,68441,746,727,0.08301198512728039,521750,300,565000,212,300,458757.435101
2552795,CO,AB,Clifton,NJ,07015,538,569,0.049577982526922554,395750,180,473000,133,180,318849.324961
2553178,CO,AB,Concord,IL,62631,732,709,0.047257518013409786,309500,300,382000,204,300,246491.125055
2553329,CO,AB,Gillette,WY,82716,552,576,0.07920420568139994,259250,180,339000,169,180,250671.20114
2554291,CO,AB,Yakutat,AK,99689,538,494,0.07752797560102642,227750,300,293000,197,300,191436.807307
2554509,CO,AB,Washingtonville,NY,10992,505,464,0.0708797519917122,424750,240,437000,167,240,351391.410529
2555630,CO,AB,Hubbard,TX,76648,503,529,0.07172341994415385,407500,240,478000,211,240,383322.317967
2555907,CO,AB,Mesa,AZ,85277,594,622,0.08793318525998556,78000,240,80000,165,240,66072.1775867
2556414,CO,AB,Eden Prairie,MN,55346,706,674,0.10876757770904853,409750,180,493000,137,180,362076.420443
2556936,CO,AB,Westport,IN,47283,547,542,0.06380523488857806,550500,240,598000,161,240,439065.075673
2557711,CO,AB,Portis,KS,67474,756,793,0.07040438705815069,112250,300,119000,293,300,111269.086114
2558413,CO,AB,Ravinia,SD,57357,671,677,0.0768301350117098,452500,240,522000,148,240,352809.196936
2559068,CO,AB,Rocky Mount,VA,24151,571,561,0.07393459387851953,454500,240,510000,198,240,414776.251061
2560190,CO,AB,Topeka,KS,66652,723,675,0.09557810883712145,360500,240,394000,237,240,358980.073182
2560404,CO,AB,San Diego,CA,92186,509,495,0.07825125308554978,266750,180,341000,148,180,238992.299072
2561314,CO,AB,Chester Depot,VT,05144,631,611,0.04866187284185809,201000,240,252000,234,240,197989.958792
2561499,CO,AB,Dow,IL,62022,608,611,0.09494926273259673,482750,240,541000,209,240,459016.922641
2562331,CO,AB,Lyons,IN,47443,583,579,0.06407343661741102,499500,240,522000,215,240,472033.641885
2562810,CO,AB,Carrolls,WA,98609,705,747,0.0769951241288077,268500,300,286000,214,300,234624.3919
2562978,CO,AB,Amelia,NE,68711,498,451,0.07915532818230978,266250,300,307000,225,300,238824.753724
2563454,CO,AB,Roxana,KY,41848,612,599,0.038838410738939504,351500,180,458000,179,180,350058.052055
2564341,CO,AB,Chestnutridge,MO,65630,740,747,0.10726118289416074,396000,300,416000,289,300,392968.725284
2564668,CO,AB,West Hyannisport,MA,02672,487,527,0.09939681221030847,326250,300,375000,246,300,309419.129347
2565400,CO,AB,Charlotte,NC,28213,634,613,0.06491318806946249,89000,180,112000,132,180,72967.3727556
2566442,CO,AB,Honolulu,HI,96846,780,734,0.10321596158358401,247000,240,284000,225,240,242028.385198
2566968,CO,AB,Abington,MA,02351,768,741,0.06958341565990277,378500,240,442000,215,240,358914.496361
2567837,CO,AB,Wye Mills,MD,21679,617,660,0.051330606094753206,425750,300,437000,254,300,390204.493722
2568270,CO,AB,Chenoa,IL,61726,720,696,0.038632902768540714,387250,180,423000,109,180,260542.909128
2569168,CO,AB,Pelahatchie,MS,39145,596,580,0.06390210482298554,326750,240,353000,145,240,243556.981889
2569800,CO,AB,Dorchester,SC,29437,744,737,0.09737650716860502,145250,240,151000,197,240,135116.47988
2570614,CO,AB,Honolulu,HI,96836,623,653,0.0666023354997218,140500,240,186000,194,240,125818.94372
2571640,CO,AB,Ponte Vedra Beach,FL,32082,687,638,0.09331612583660848,71500,300,82000,236,300,66520.7497503
2571857,CO,AB,Chimayo,NM,87522,605,582,0.04078518079840377,310000,240,336000,189,240,263433.15442
2572594,CO,AB,Forsan,TX,79733,660,631,0.0652843810827734,314250,240,363000,225,240,304297.572858
2573115,CO,AB,Crystal Bay,MN,55323,527,534,0.04636244546198264,229500,240,294000,224,240,219910.261226
2573416,CO,AB,Matheny,WV,24860,573,543,0.1129139459129448,95750,180,125000,152,180,89220.3986596
2573750,CO,AB,Latham,MO,65050,661,648,0.05457103849604047,513500,300,562000,220,300,436034.337885
2574484,CO,AB,Longmont,CO,80502,718,669,0.05722291852053372,338000,240,348000,192,240,297335.837356
2574924,CO,AB,Elkhart,IN,46516,785,775,0.08441666028709408,61750,180,69000,124,180,50024.1752245
2575504,CO,AB,Middletown,NJ,07748,753,704,0.04419489689228555,182750,240,233000,147,240,130160.171769
2576346,CO,AB,Lost Springs,KS,66859,526,496,0.10348790388044177,311250,240,339000,196,240,290397.700213
2576831,CO,AB,Crowville,LA,71230,744,757,0.08543923727249533,292500,240,302000,239,240,292036.061094
2577944,CO,AB,Kemmerer,WY,83101,661,637,0.06891783933887519,479250,300,555000,230,300,427575.903174
2578443,CO,AB,Falls City,OR,97344,620,658,0.09576694436446029,119750,180,153000,166,180,115320.114952
2578930,CO,AB,Blair,WV,25022,546,509,0.07118730789158714,453000,180,532000,174,180,444386.131131
2580038,CO,AB,Atlanta,GA,30310,529,552,0.09879736197573685,213000,300,240000,204,300,189175.744939
2580408,CO,AB,Prague,NE,68050,744,718,0.06553501952628236,150750,300,185000,234,300,134937.780067
2581336,CO,AB,Weber City,VA,24290,542,495,0.10080136724659074,115500,300,118000,201,300,102322.990609
2582411,CO,AB,Clairton,PA,15025,648,683,0.08218799815520911,283500,300,302000,289,300,280225.155851
2583477,CO,AB,East Granby,CT,06026,602,560,0.06360757238083556,210500,300,242000,244,300,191827.696334
2584025,CO,AB,Mount Vernon,ME,04352,553,542,0.07940509282525718,408500,240,498000,215,240,389573.38621
2585131,CO,AB,Colts Neck,NJ,07722,705,747,0.1069653274700146,159750,240,213000,185,240,146191.644831
2585887,CO,AB,Washington,DC,20268,578,581,0.05653689393934032,143250,180,167000,143,180,122797.854231
2586526,CO,AB,Phoenix,AZ,85071,481,511,0.08324721291360918,481250,180,507000,118,180,377018.642247
2586682,CO,AB,Mc Caskill,AR,71847,558,579,0.06298483766317482,328250,180,347000,159,180,303890.203038
2587721,CO,AB,Baton Rouge,LA,70813,603,598,0.07627222449689633,123250,300,163000,198,300,103577.085479
2588569,CO,AB,Bay Center,WA,98527,737,757,0.11145909795637607,238000,180,304000,117,180,194059.033597
2589004,CO,AB,Barnwell,SC,29812,570,582,0.03860020685378735,253250,180,267000,127,180,193204.518478
2589388,CO,AB,Earl Park,IN,47942,626,580,0.0951061436432705,155250,240,199000,210,240,147907.341008
2589616,CO,AB,Round Lake,NY,12151,622,629,0.06076535585720551,361750,180,421000,148,180,318937.131142
2590195,CO,AB,Plantersville,MS,38862,673,641,0.09367101248780607,60750,180,77000,124,180,49894.9204316
2590784,CO,AB,Bishop,CA,93514,636,638,0.07450998514539142,381000,300,444000,266,300,364486.316826
2591103,CO,AB,Colerain,OH,43916,500,519,0.07325806805382498,370000,180,460000,119,180,286444.923942
2591989,CO,AB,Elliottville,KY,40317,640,675,0.05113032375957702,201000,180,208000,130,180,159586.835879
2592774,CO,AB,Lykens,PA,17048,640,604,0.08624188939848632,264750,240,313000,230,240,260455.926949
2593647,CO,AB,Plumtree,NC,28664,658,680,0.09408738611979557,293250,180,351000,121,180,237498.748005
2593954,CO,AB,Hartford,CT,06114,734,729,0.08383226809129367,372750,240,445000,191,240,337644.354276
2594869,CO,AB,Lockhart,AL,36455,578,556,0.10991997276904666,190250,180,219000,137,180,168304.773444
2595670,CO,AB,Paoli,PA,19301,799,751,0.07593579267916405,113250,240,123000,198,240,103557.853573
2596399,CO,AB,Pavo,GA,31778,625,668,0.08072266217401725,477000,240,580000,164,240,397718.310801
2596997,CO,AB,Aladdin,WY,82710,487,472,0.06357794522554791,76000,300,84000,258,300,71133.3148509
2597189,CO,AB,Morgan,GA,31766,535,492,0.039724125089980175,486000,240,516000,215,240,451416.43836
2598057,CO,AB,Poway,CA,92074,777,772,0.11070660611833374,542500,180,582000,180,180,542500.0
2599081,CO,AB,Urania,LA,71480,542,522,0.07995884164913523,333500,180,422000,115,180,255390.453812
2599436,CO,AB,Benoit,MS,38725,736,755,0.05613099839885333,371750,240,397000,179,240,312460.516848
2600006,CO,AB,Chloride,AZ,86431,550,502,0.07952168158549003,478250,300,491000,225,300,429219.939852
2600240,CO,AB,Cincinnati,OH,45264,661,614,0.0454641430794631,308500,300,382000,183,300,227115.37679
2600436,CO,AB,Murfreesboro,TN,37132,540,528,0.07750456979847634,106000,240,136000,182,240,92991.1889604
2601068,CO,AB,Fort Lauderdale,FL,33351,614,571,0.07895328655801201,97750,180,113000,121,180,77277.6966373
2601654,CO,AB,Selby,SD,57472,536,508,0.06052550045470917,161000,180,204000,155,180,146354.542096
2602495,CO,AB,Powells Point,NC,27966,566,519,0.07076152526521032,194750,300,209000,206,300,165027.310228
2602712,CO,AB,Hettinger,ND,58639,696,697,0.06565061511805421,169250,300,191000,227,300,149241.355795
2602986,CO,AB,Dallas,TX,75391,659,626,0.10243012101353313,101250,180,119000,149,180,92813.239471
2603753,CO,AB,Thayne,WY,83127,506,525,0.10914147993596768,422250,240,527000,144,240,347123.877421
2604695,CO,AB,Hadley,KY,42235,694,729,0.0644991835985462,380000,300,448000,239,300,343196.120859
2605590,CO,AB,Delbarton,WV,25670,544,511,0.03909145132401901,205250,300,219000,287,300,199887.634599
2606226,CO,AB,North Branch,MI,48461,796,817,0.05135402076014312,68500,180,74000,175,180,67222.1515457
2607221,CO,AB,Clearwater,FL,33755,562,527,0.08496536488772774,146500,180,154000,163,180,139209.764205
2608346,CO,AB,Salt Lake City,UT,84120,731,717,0.06819499682268722,326250,180,339000,125,180,258965.8261
2609458,CO,AB,Spartanburg,SC,29306,767,780,0.047910729851763784,247000,300,324000,216,300,204397.957149
2610390,CO,AB,Valley Forge,PA,19483,646,662,0.08197393827704029,361500,300,454000,262,300,345591.097402
2610997,CO,AB,Burlison,TN,38015,663,668,0.10400140448906917,270750,300,317000,293,300,269380.931094
2611289,CO,AB,Gloucester,VA,23061,714,751,0.056704170995046564,235250,240,251000,164,240,186983.363285
2611865,CO,AB,Jacksonville,FL,32217,490,454,0.056072236886927314,85750,300,109000,200,300,69048.9045955
2612184,CO,AB,Bellevue,KY,41073,794,828,0.11179729076321035,86750,300,113000,242,300,82671.4940416
2612445,CO,AB,Louisville,KY,40202,498,487,0.08393931733505641,356750,240,461000,149,240,283736.297045
2613539,CO,AB,Bonners Ferry,ID,83805,623,646,0.08249848866587543,100000,300,108000,272,300,96894.6549715
2614253,CO,AB,Laguna Hills,CA,92654,709,748,0.0539739311758772,527750,180,577000,171,180,510249.771299
2614934,CO,AB,Goldsboro,TX,79519,675,683,0.06715013356277569,433000,300,536000,232,300,386891.985442
2615732,CO,AB,Altoona,PA,16601,745,772,0.0925951834821658,289250,180,311000,159,180,272299.031959
2616716,CO,AB,Steen,MN,56173,738,746,0.1100205199015223,114250,300,123000,256,300,110344.364848
2617529,CO,AB,Maple,TX,79344,615,643,0.059982176648279,350750,300,417000,258,300,327154.967955
2618396,CO,AB,Ashburn,VA,20149,631,646,0.07047630896856419,140500,180,178000,149,180,125538.527796
2618940,CO,AB,Jumping Branch,WV,25969,480,519,0.04120910197742181,483500,180,618000,123,180,361247.887566
2619154,CO,AB,Jefferson,PA,15344,686,702,0.04471118683807161,110750,300,145000,217,300,91229.8084476
2619421,CO,AB,Aurora,IL,60506,753,800,0.05480418582647357,487750,300,605000,262,300,456210.021791
2619779,CO,AB,Grantham,NH,03753,660,704,0.08395305836264001,157000,180,208000,130,180,130887.061611
2620051,CO,AB,Brooklin,ME,04616,508,487,0.0807075910490499,404500,240,414000,230,240,397483.075094
2620541,CO,AB,New York,NY,10161,524,545,0.04872463598166128,525250,300,591000,253,300,478802.749558
2620706,CO,AB,Mc Kittrick,CA,93251,490,514,0.09291456676466966,89250,300,103000,226,300,81713.3469449
2621210,CO,AB,Winner,SD,57580,583,542,0.09027409885120935,143250,180,159000,135,180,123115.625196
2621960,CO,AB,Roebuck,SC,29376,551,557,0.05092958413441317,378250,240,415000,170,240,304225.195517
2622297,CO,AB,Bassfield,MS,39421,551,578,0.04199615136184709,264000,240,312000,197,240,231403.287188
2623274,CO,AB,Manchester,CT,06045,617,616,0.10093504310944136,182250,240,207000,210,240,174197.111765
2624044,CO,AB,Weskan,KS,67762,791,784,0.09910931540399612,322750,240,369000,225,240,315914.091886
2624546,CO,AB,Coldwater,OH,45828,763,809,0.04556644108711364,169250,240,191000,148,240,121647.424626
2624864,CO,AB,Flomot,TX,79234,648,639,0.10017741706940911,128500,300,134000,233,300,119878.290464
2625192,CO,AB,Spencer,NE,68777,744,713,0.10638034668175016,309500,240,362000,215,240,299056.204708
2625922,CO,AB,Stockton,CA,95215,647,662,0.066215413093959,376500,240,442000,213,240,354537.34114
2626551,CO,AB,Rensselaer Falls,NY,13680,778,823,0.10694315123360043,481000,180,516000,174,180,474322.233758
2627604,CO,AB,Roxbury,CT,06783,736,761,0.09225488837205863,74750,300,89000,252,300,71039.3395309
2628610,CO,AB,Lafitte,LA,70067,483,473,0.08479828657768892,311750,180,381000,150,180,283015.1856
2629454,CO,AB,Miami,FL,33169,516,535,0.10109733688006103,470000,240,536000,201,240,441966.128702
2630389,CO,AB,Montgomery,AL,36115,657,658,0.0967694628508309,410000,180,544000,125,180,339821.253427
2630958,CO,AB,Houston,TX,77298,498,528,0.04239904454846074,129500,240,142000,213,240,119782.301427
2631783,CO,AB,Pine Brook,NJ,07058,769,809,0.06026205667105853,346750,180,385000,130,180,279323.952412
2631987,CO,AB,Alexandria,VA,22333,511,463,0.04342316668670275,426250,180,551000,126,180,326014.14656
2632145,CO,AB,Ferrum,VA,24088,798,800,0.054115680638723566,460250,240,471000,224,240,442580.045506
2632878,CO,AB,Arapahoe,WY,82510,725,738,0.0890695349673105,164750,240,205000,157,240,136252.907038
2633236,CO,AB,Gilchrist,OR,97737,596,624,0.0978710675643038,276250,300,367000,244,300,261004.674624
2633779,CO,AB,Huron,TN,38345,537,581,0.061686207210117125,352000,240,400000,184,240,303684.962103
2634327,CO,AB,San Francisco,CA,94164,710,739,0.09423694490216691,370000,240,412000,196,240,342543.026312
2635083,CO,AB,Phoenix,AZ,85020,613,640,0.07628711008066077,235250,180,291000,143,180,206050.394866
2636056,CO,AB,Pleasant View,CO,81331,770,743,0.04946026551360201,114250,240,143000,154,240,85451.9371101
2636270,CO,AB,Chesapeake,VA,23326,607,602,0.0408741762818622,188250,300,195000,283,300,181933.310967
2636892,CO,AB,Bellevue,WA,98004,771,800,0.04318454327925302,337250,240,407000,165,240,261035.263148
2637195,CO,AB,Longview,TX,75607,774,824,0.057957738068636036,484250,180,575000,156,180,441246.095393
2637814,CO,AB,Perryville,KY,40468,594,628,0.07537605542183834,271250,300,343000,187,300,220899.130099
2638681,CO,AB,Homer,LA,71040,491,520,0.11152583150193408,277250,240,347000,210,240,266447.43591
2639558,CO,AB,Saint Louis,MO,63137,730,773,0.04336547700525544,214750,300,237000,247,300,191560.979745
2640517,CO,AB,Wisconsin Dells,WI,53965,672,648,0.05812699617743321,381000,240,468000,183,240,325809.183133
2641246,CO,AB,Chaplin,CT,06235,666,658,0.08783319911264943,412000,300,440000,254,300,391254.223174
2641407,CO,AB,Heyburn,ID,83336,684,691,0.08274895933920054,404500,180,470000,133,180,341430.867845
2642047,CO,AB,Catlettsburg,KY,41129,571,587,0.1023509735657288,427500,240,474000,176,240,381271.466327
