bank_loan_id,property_type_code,occupancy_code,city,us_state,zipcode,fico,current_FICO_score,current_interest_rate,original_amount,original_term,original_appraisal_amount,remaining_term,amortized_term,current_principal_balance
4175508,CO,AB,Birmingham,AL,35283,503,526,0.09671962157318138,66250,300,87000,209,300,59201.557646
4175831,CO,AB,Nome,TX,77629,765,814,0.06953188599404345,243750,300,265000,247,300,225006.678399
4176937,CO,AB,Benton,AR,72015,616,649,0.04874330849056577,121000,180,156000,132,180,96809.012732
4177155,CO,AB,Oakland,CA,94666,733,779,0.08547171361218797,448750,180,589000,108,180,333088.151572
4177829,CO,AB,Meriden,IA,51037,756,739,0.08487402960168255,370500,300,386000,251,300,349520.435711
4178538,CO,AB,Plainville,KS,67663,757,782,0.08621991217775289,169250,240,215000,163,240,142040.421274
4179550,CO,AB,Newport,OR,97365,603,564,0.06634509477339011,190250,240,243000,207,240,176472.807831
4179842,CO,AB,Peshtigo,WI,54157,762,794,0.1028719817777545,185250,180,219000,157,180,174234.972223
4180933,CO,AB,Doddsville,MS,38736,637,659,0.10426887760117276,91500,300,106000,194,300,80419.6782136
4181493,CO,AB,Charlotte,NC,28221,569,522,0.11200062109626936,215000,240,220000,163,240,187922.057543
4182239,CO,AB,Arlington,VA,22243,792,768,0.07238813029629382,102250,240,107000,186,240,90122.4070352
4182997,CO,AB,Shirley Mills,ME,04485,625,668,0.09127885558648578,403250,240,535000,158,240,335972.607123
4183548,CO,AB,Malabar,FL,32950,627,590,0.06736422985109129,552250,240,587000,226,240,536355.191202
4183844,CO,AB,East Syracuse,NY,13057,503,495,0.11347952566947418,338250,180,359000,176,180,335328.637549
4184297,CO,AB,Seattle,WA,98181,678,666,0.046364376609622254,291500,300,374000,228,300,248707.41765
4185200,CO,AB,Snellville,GA,30078,497,492,0.08439054249622072,248500,180,314000,165,180,237614.847153
4185417,CO,AB,Iliff,CO,80736,567,562,0.11191832046589632,243000,240,296000,150,240,204678.534938
4185642,CO,AB,Seville,FL,32190,622,669,0.07447502196709706,384000,240,432000,208,240,359377.112136
4186518,CO,AB,New York,NY,10023,794,807,0.044436333118519564,214250,300,227000,199,300,166508.831318
4186669,CO,AB,Moundsville,WV,26041,799,787,0.047618820914571994,531750,180,601000,145,180,455718.168609
4187741,CO,AB,Hawaiian Gardens,CA,90716,652,684,0.08954897632693853,521000,180,612000,131,180,439579.613643
4188217,CO,AB,Cummaquid,MA,02637,675,650,0.0767554864347001,275750,240,365000,228,240,269691.746151
4188690,CO,AB,Gordon,KY,41819,655,642,0.05646197766857379,333500,240,346000,164,240,264935.101073
4189550,CO,AB,Fedora,SD,57337,622,643,0.05437058925868296,193500,180,202000,154,180,174289.356383
4190140,CO,AB,Covina,CA,91722,645,668,0.055134456694410916,477000,180,544000,130,180,381167.586268
4190697,CO,AB,Wood,PA,16694,605,582,0.09212311565272707,435000,300,484000,226,300,397873.753956
4191672,CO,AB,Shrewsbury,PA,17361,533,517,0.06776885410833743,94000,240,108000,159,240,75026.054016
4192260,CO,AB,Harrisburg,PA,17125,788,809,0.03919807928189517,457500,300,478000,205,300,357414.272371
4193201,CO,AB,South Otselic,NY,13155,777,760,0.07806771557635946,438750,300,449000,197,300,369225.957065
4193576,CO,AB,Talbott,TN,37877,584,560,0.0411645973505935,77250,300,95000,259,300,70757.8971921
4194577,CO,AB,Sugar Land,TX,77496,652,697,0.11263481605320155,524000,240,592000,237,240,522229.828315
4195454,CO,AB,Davenport,FL,33836,559,557,0.04827845136054764,162500,180,170000,159,180,149013.799872
4196473,CO,AB,Gwynneville,IN,46144,769,745,0.1075208259559816,68250,180,71000,160,180,64901.6608701
4197584,CO,AB,Mc Callsburg,IA,50154,673,639,0.09203133390833475,546500,240,598000,193,240,501584.272408
4198230,CO,AB,Hampton,IL,61256,795,837,0.06897459251703811,442500,240,546000,232,240,435479.362564
4198627,CO,AB,Boca Raton,FL,33428,797,828,0.04350137770534324,96750,180,117000,173,180,94046.6543379
4199538,CO,AB,Bridge City,TX,77611,593,546,0.07314290922188213,174250,240,187000,202,240,160530.698418
4199892,CO,AB,Tonalea,AZ,86044,716,751,0.05913419476355636,453250,180,487000,161,180,422058.057209
4200846,CO,AB,Deerfield,NH,03037,557,557,0.05878009869032794,256000,240,292000,211,240,238529.810052
4201333,CO,AB,Houston,TX,77024,694,715,0.04413311049136348,366000,300,460000,241,300,321922.47392
4202371,CO,AB,New Berlin,IL,62670,579,615,0.06554142471625259,334000,180,444000,123,180,260995.161271
4203233,CO,AB,Veribest,TX,76886,562,587,0.08862314514938133,188500,240,246000,199,240,174805.897828
4203918,CO,AB,Carbon,IA,50839,676,702,0.05639294007114161,489250,180,535000,128,180,387341.274705
4204524,CO,AB,Ryan,IA,52330,731,775,0.10321626893340904,203750,180,265000,123,180,168830.604365
4205138,CO,AB,Dallas,TX,75245,524,540,0.09516041934067479,98500,180,114000,131,180,83695.4699844
4205933,CO,AB,Woodgate,NY,13494,502,517,0.06261662415412063,314500,180,350000,146,180,275269.22823
4206546,CO,AB,Ranchos De Taos,NM,87557,756,767,0.10562717058718857,246250,240,275000,159,240,210861.936048
4207280,CO,AB,Napa,CA,94558,596,622,0.061877792245598334,394250,240,403000,151,240,300307.376797
4207713,CO,AB,Wrightsville Beach,NC,28480,649,599,0.05098365695708323,519500,300,550000,278,300,499720.202529
4208064,CO,AB,Oakdale,WI,54649,509,465,0.06244013909853255,369000,180,420000,117,180,276637.825689
4208448,CO,AB,Bowersville,OH,45307,610,660,0.06029147879270106,218500,300,234000,186,300,170355.798056
4209303,CO,AB,Oklahoma City,OK,73101,495,530,0.11291625567389747,304750,300,373000,238,300,289376.042274
4209896,CO,AB,Douglas,GA,31535,660,629,0.05633470012329163,216500,180,230000,142,180,184633.170463
4210299,CO,AB,Handley,WV,25102,660,705,0.09627846267537386,231750,300,241000,293,300,230415.895561
4211235,CO,AB,Kossuth,PA,16331,798,812,0.07214448710303736,337750,300,437000,197,300,280501.918854
4212200,CO,AB,Owen,WI,54460,698,738,0.04398078752228526,225500,240,278000,181,240,186864.940297
4213177,CO,AB,Willow Hill,PA,17271,777,732,0.11025338830280323,168000,300,176000,241,300,159737.800319
4214207,CO,AB,Palatine Bridge,NY,13428,726,743,0.04260093143530467,317250,180,343000,148,180,274564.144949
4214672,CO,AB,Conroe,TX,77302,669,683,0.07384614131429838,81250,240,107000,176,240,69620.3482988
4215798,CO,AB,Memphis,TN,38103,713,685,0.1088070793735124,215000,300,256000,259,300,208121.278567
4216002,CO,AB,Concho,AZ,85924,757,743,0.05581959812313694,233250,180,255000,125,180,181302.220047
4216768,CO,AB,Mocksville,NC,27028,668,711,0.07931634358786557,399000,300,444000,205,300,343170.824133
4217596,CO,AB,Mishawaka,IN,46544,762,717,0.10402877123754292,445750,300,525000,281,300,439303.629557
4218589,CO,AB,Kissimmee,FL,34759,604,558,0.06814776536098785,546750,240,569000,218,240,521672.514375
4219560,CO,AB,Kinross,MI,49752,483,498,0.06020014922437659,290000,300,380000,192,300,230393.121207
4220160,CO,AB,Ironsides,MD,20643,591,558,0.04243808701211897,435000,180,504000,121,180,321547.547233
4220972,CO,AB,North Waterboro,ME,04061,719,724,0.10686675786494258,68500,300,86000,245,300,65261.7182645
4221463,CO,AB,Eden Valley,MN,55329,555,509,0.06986481472855746,488500,180,542000,167,180,467725.048453
4222006,CO,AB,Vilas,CO,81087,602,650,0.06014547423874503,192750,300,217000,213,300,162578.599997
4222771,CO,AB,Colorado Springs,CO,80912,551,587,0.05325790801104408,128250,300,159000,295,300,127215.424379
4223541,CO,AB,Shuqualak,MS,39361,483,477,0.07249396484221365,203000,240,228000,188,240,179985.191241
4224594,CO,AB,Greeley,CO,80633,787,812,0.09855198936161214,255000,300,296000,185,300,217547.366818
4225015,CO,AB,Muskogee,OK,74401,493,451,0.052642890476970475,290500,300,322000,184,300,219791.181655
4225482,CO,AB,Cohasset,MA,02025,573,587,0.06908130237262389,466250,240,555000,174,240,393833.033288
4225861,CO,AB,Fresno,CA,93744,588,585,0.09862613097571594,96750,300,109000,231,300,89856.3028173
4226621,CO,AB,Richland Springs,TX,76871,521,478,0.043656149453822166,562500,180,610000,146,180,482374.253872
4227360,CO,AB,Omaha,NE,68142,562,560,0.04773016782127586,174750,300,181000,223,300,147467.461347
4227919,CO,AB,Richmond,MA,01254,671,687,0.11381571581812447,225250,180,299000,157,180,213029.161533
4228952,CO,AB,Jupiter,FL,33469,778,732,0.07826344012858458,102000,180,112000,110,180,75552.3386026
4230069,CO,AB,Grand Rapids,MI,49510,527,505,0.08483699303201174,136000,300,160000,266,300,130941.78069
4230486,CO,AB,Puyallup,WA,98375,715,690,0.06967980815458172,292750,240,381000,186,240,257088.221459
4230743,CO,AB,Plum Branch,SC,29845,595,601,0.0482520443357041,584750,240,601000,149,240,425633.487517
4231126,CO,AB,Lexington,KY,40514,669,622,0.05184694615980935,470000,240,528000,163,240,368007.375339
4232167,CO,AB,Newberry,IN,47449,591,557,0.05171025838772985,370750,300,453000,233,300,323730.907203
4232493,CO,AB,Xenia,OH,45385,483,461,0.09751329699838297,549750,300,577000,230,300,509213.273562
4232772,CO,AB,Hollis,NY,11423,768,771,0.043655174678151255,387000,180,444000,175,180,379313.702318
4233143,CO,AB,Mulberry,TN,37359,579,614,0.06498102576398238,486750,180,593000,108,180,345989.698353
4233374,CO,AB,Olcott,NY,14126,687,705,0.08489863452525587,259000,180,316000,162,180,245296.57358
4233979,CO,AB,Lawnside,NJ,08045,756,727,0.055918350629009475,101500,240,126000,204,240,92487.9830572
4234724,CO,AB,New Orleans,LA,70128,577,619,0.03830362636773576,93250,300,99000,270,300,87408.133516
4235077,CO,AB,Upton,WY,82730,621,596,0.06226189456459883,234500,240,290000,231,240,229959.934811
4235511,CO,AB,Conway,AR,72035,512,488,0.04415503870022397,470500,300,538000,181,300,342169.603049
4236554,CO,AB,Lebanon,SD,57455,598,625,0.06356661508226168,392750,180,469000,121,180,302303.255081
4237509,CO,AB,El Paso,TX,88533,730,709,0.10515503814374422,348500,180,418000,137,180,306847.42261
4238043,CO,AB,Fayetteville,GA,30215,782,752,0.10324346830400039,107500,180,134000,126,180,90289.4158872
4238313,CO,AB,Eckerty,IN,47116,780,740,0.10073354601044879,158250,240,187000,187,240,144542.164971
4239188,CO,AB,Chestnut Hill,MA,02467,630,664,0.0877937310265914,471750,180,597000,149,180,427678.876609
4240099,CO,AB,Palmdale,CA,93551,509,524,0.07782736753131866,165750,300,205000,214,300,145050.914019
4241023,CO,AB,Colorado Springs,CO,80909,790,836,0.09656980015844725,525250,300,547000,223,300,480738.655197
4241825,CO,AB,El Paso,TX,79915,667,694,0.04504875327540958,432500,240,530000,197,240,380633.675574
4242710,CO,AB,Andover,IA,52701,757,793,0.08820540985919564,374750,240,477000,222,240,363746.240043
4243787,CO,AB,Pensacola,FL,32582,505,496,0.07231106089635433,173500,180,186000,129,180,141581.409417
4244421,CO,AB,Dingess,WV,25671,556,539,0.0925220209629673,174000,240,224000,211,240,165836.268122
4245011,CO,AB,Sandhill,MS,39161,563,590,0.0500277051924806,489500,300,510000,231,300,423967.868959
4245170,CO,AB,Advent,WV,25231,645,645,0.06191957233401524,301250,180,387000,141,180,257351.765037
4245653,CO,AB,Miami Beach,FL,33109,670,640,0.05436403435182077,214750,300,261000,279,300,207327.183131
4246778,CO,AB,New Orleans,LA,70190,729,738,0.10170965060304765,383750,240,445000,220,240,373027.009648
4247337,CO,AB,Riverton,UT,84065,651,694,0.052167073854955816,515500,180,574000,166,180,488222.113579
4248296,CO,AB,Amber,OK,73004,720,704,0.050000336008229194,525500,300,614000,191,300,404068.17328
4248553,CO,AB,Piseco,NY,12139,627,649,0.11332546492783858,89750,300,97000,299,300,89696.2679821
4249148,CO,AB,Princeton,ID,83857,675,705,0.11354916111201029,373000,240,456000,197,240,351310.807108
4249359,CO,AB,New Hope,AL,35760,797,762,0.08338254060954792,139250,180,183000,164,180,132665.681609
4250268,CO,AB,Rooseveltown,NY,13683,547,533,0.0904897794930728,420000,180,484000,129,180,351583.657462
4251211,CO,AB,Mobile,AL,36610,777,770,0.06593855498840202,260500,180,302000,131,180,212781.255196
4252113,CO,AB,Mosby,MT,59058,798,795,0.06807257022466447,233750,180,249000,135,180,195428.935924
4253147,CO,AB,Homer,NY,13077,564,584,0.08098912262826419,204750,300,261000,240,300,189143.262694
4254024,CO,AB,Nara Visa,NM,88430,555,598,0.040476883697199144,70250,240,91000,228,240,67920.9862991
4254579,CO,AB,South Cle Elum,WA,98943,652,606,0.06470372507513796,81500,240,86000,175,240,68558.4497891
4254774,CO,AB,Washington,DC,20576,754,759,0.05181339945511967,367250,180,387000,137,180,303456.671627
4255325,CO,AB,Marksville,LA,71351,689,705,0.05194455607296372,459750,180,501000,170,180,442493.634883
4256303,CO,AB,Amston,CT,06231,484,507,0.10087281445893857,498250,240,579000,168,240,434421.088589
4256708,CO,AB,Lincoln,RI,02865,738,762,0.05406650226651177,187500,180,230000,173,180,182689.578077
4257711,CO,AB,Waterbury,CT,06724,665,715,0.04794019413536332,93000,180,100000,112,180,65406.8670788
4257959,CO,AB,Hartford,CT,06160,660,611,0.05109680088630935,533750,180,553000,145,180,459240.235144
4258777,CO,AB,Bridgeport,OH,43912,655,691,0.04560623869875123,64500,240,74000,178,240,52986.0378193
4259464,CO,AB,Cincinnati,OH,45258,668,687,0.07580271549127113,441250,180,491000,161,180,414626.071395
4259913,CO,AB,Monticello,MO,63457,632,583,0.055279087437225434,413500,180,538000,146,180,359162.538674
4260999,CO,AB,King City,CA,93930,602,605,0.05270766679903935,117000,180,124000,109,180,81438.1247546
4261671,CO,AB,Bynum,MT,59419,686,696,0.0403846533692152,257750,300,269000,299,300,257251.448978
4262060,CO,AB,Denver,CO,80226,734,782,0.09356151503209201,254250,300,339000,295,300,253164.865451
4263089,CO,AB,Victoria,VA,23974,733,769,0.06627220049538728,476250,300,491000,192,300,384505.697995
4263882,CO,AB,Walker,SD,57659,543,506,0.08632737502714519,504000,240,612000,181,240,446154.154863
4264186,CO,AB,Mavisdale,VA,24627,594,620,0.04582106910231845,71250,240,79000,172,240,57159.7692399
4264912,CO,AB,Windermere,FL,34786,666,652,0.10737769700699273,130500,240,134000,215,240,126149.293428
4265403,CO,AB,Trementina,NM,88439,520,514,0.10504144865735464,97000,240,128000,197,240,90787.4256192
4266523,CO,AB,Hillsboro,WI,54634,491,522,0.11235502387171246,348250,240,391000,185,240,320364.288348
4267137,CO,AB,Poquonock,CT,06064,602,629,0.05915100506914915,340000,240,368000,237,240,337759.099364
4268077,CO,AB,Cincinnati,OH,45263,481,434,0.05532339340024474,250500,180,274000,176,180,246890.254488
4268610,CO,AB,Lockport,NY,14095,764,767,0.09862837697790498,290000,180,300000,111,180,224560.557493
4268776,CO,AB,Payne,OH,45880,600,577,0.06556099461320924,450500,300,470000,228,300,398065.478402
4269185,CO,AB,Longville,LA,70652,506,493,0.0514416550839662,107750,240,117000,202,240,97134.8371866
4269498,CO,AB,North Jackson,OH,44451,688,720,0.1079861973416752,236500,300,306000,236,300,223131.30335
4270360,CO,AB,Argyle,TX,76226,597,588,0.04667734436564698,245750,300,285000,250,300,221872.12975
4270656,CO,AB,Denver,CO,80203,692,712,0.04964523254159439,308500,240,346000,153,240,229776.10223
4271332,CO,AB,Arvada,CO,80007,703,668,0.0738665808598359,216750,240,245000,228,240,211822.384592
4271821,CO,AB,Lansing,MI,48908,490,532,0.03835925217769803,62000,240,72000,220,240,58449.7978881
4272135,CO,AB,Benjamin,TX,79505,687,717,0.08155293259517643,79500,240,102000,191,240,71833.0280083
4272771,CO,AB,East Hartford,CT,06128,523,558,0.06775491373902173,173750,180,197000,162,180,163191.142587
4273339,CO,AB,Napoleon,IN,47034,642,640,0.06332487354643726,361750,300,377000,187,300,285398.961717
4274422,CO,AB,Grygla,MN,56727,745,768,0.0819397682913166,235250,300,283000,261,300,224581.500044
4275445,CO,AB,Plumsteadville,PA,18949,523,571,0.07732896556764308,382250,300,499000,274,300,370411.668846
4276566,CO,AB,Carmen,OK,73726,497,511,0.05295011393260171,362000,180,460000,120,180,271465.040605
4277179,CO,AB,Sinclairville,NY,14782,658,689,0.08050423072311817,500250,180,547000,110,180,372206.461345
4277852,CO,AB,Eugene,OR,97401,521,500,0.056600252385535565,114750,180,129000,163,180,107578.916512
4278677,CO,AB,Eminence,MO,65466,617,600,0.11150276093199718,143000,180,176000,180,180,143000.0
4279552,CO,AB,Kalamazoo,MI,49009,564,607,0.05620399706967942,186750,180,201000,121,180,141801.769712
4280157,CO,AB,Vermillion,KS,66544,684,656,0.09827323269097943,128250,180,143000,148,180,116802.143247
4280591,CO,AB,Crestone,CO,81131,556,533,0.06798579911957588,418750,180,469000,158,180,387344.883246
4281108,CO,AB,Yorktown,VA,23692,667,641,0.05166296696431513,480250,240,615000,182,240,404921.982372
4281994,CO,AB,Whiteman Air Force Base,MO,65305,505,537,0.10101896111721105,124500,240,130000,146,240,101455.394586
4282363,CO,AB,Bridgeview,IL,60455,781,810,0.04074995993785748,404750,300,453000,279,300,387828.701206
4283178,CO,AB,Cleveland,MN,56017,582,560,0.042299047506481884,278250,300,371000,258,300,254599.241667
4283729,CO,AB,Sitka,AK,99835,730,741,0.11377184219376654,322500,300,366000,275,300,317124.055388
4284029,CO,AB,Danbury,IA,51019,639,600,0.09566178475719941,139250,180,167000,170,180,135626.159508
4284334,CO,AB,Hacienda Heights,CA,91745,682,655,0.08634276630631206,314750,240,349000,205,240,295184.171213
4285056,CO,AB,Haledon,NJ,07538,504,467,0.05111905576709669,62500,300,82000,264,300,58493.5866482
4286021,CO,AB,Montross,VA,22520,626,592,0.0860677481088549,103750,240,129000,158,240,85611.5499738
4286746,CO,AB,Saint Paul,MN,55109,745,750,0.06644682999423271,139250,240,179000,202,240,127484.221987
4287125,CO,AB,Ringtown,PA,17967,674,696,0.10537914173208698,135250,180,171000,134,180,117743.161852
4288070,CO,AB,Huggins,MO,65484,692,694,0.10964137328124107,216250,180,251000,147,180,197967.431759
4288226,CO,AB,Saint Thomas,ND,58276,525,522,0.11182116063641058,443500,300,486000,269,300,433754.71811
4288686,CO,AB,Toms River,NJ,08755,695,722,0.08138787737893677,587250,240,611000,188,240,526396.749761
4289649,CO,AB,Petroleum,IN,46778,503,461,0.07469528285258681,92750,180,97000,163,180,87729.9408119
4290303,CO,AB,Partridge,KY,40862,716,680,0.053603505185387916,201000,300,260000,237,300,177794.945571
4291015,CO,AB,Kasigluk,AK,99609,521,527,0.08967590372491371,168750,240,173000,217,240,162409.067916
4291624,CO,AB,Saint James,MO,65559,588,561,0.06733404661234785,54750,240,69000,220,240,52459.3302286
4292698,CO,AB,Mount Ida,AR,71957,692,676,0.0584291675374846,263000,240,312000,212,240,245649.479964
4293475,CO,AB,Pittsburg,NH,03592,618,629,0.08620108175060026,193750,180,213000,114,180,149212.835391
4294522,CO,AB,Roswell,NM,88201,791,776,0.07626623082741452,375000,180,468000,138,180,321277.393478
4295234,CO,AB,Miami,FL,33195,506,495,0.07140546393524586,476250,240,575000,192,240,426488.686864
4295989,CO,AB,Salamanca,NY,14779,646,665,0.07414367369779293,69000,300,76000,190,300,56493.3692565
4296192,CO,AB,Humble,TX,77345,619,620,0.06504157637751502,84500,300,106000,218,300,72895.4730743
4296362,CO,AB,Millburn,NJ,07041,789,827,0.06257320394579632,169750,300,225000,240,300,153216.578554
4297363,CO,AB,Ellerslie,GA,31807,552,560,0.08230569297491831,212250,240,223000,146,240,166240.026502
4297543,CO,AB,Monroe,WI,53566,729,687,0.05517475698426679,356000,300,392000,295,300,353209.369374
4297735,CO,AB,Dracut,MA,01826,653,651,0.07552629302584615,479000,240,552000,200,240,440045.327828
4298006,CO,AB,Gardena,CA,90247,793,834,0.05608583768665819,264000,240,328000,177,240,220283.761033
4299103,CO,AB,Wiota,IA,50274,615,631,0.046421323119206805,111750,240,117000,161,240,85632.3041983
4299808,CO,AB,Sunset,TX,76270,609,641,0.048817025657623504,400750,180,533000,175,180,393117.253223
4300639,CO,AB,Table Rock,NE,68447,495,477,0.09022068809270795,386000,180,400000,173,180,378710.960822
4301449,CO,AB,Oak Park,IL,60304,525,482,0.09094884039612544,383750,180,485000,121,180,309293.883519
4302410,CO,AB,Shanksville,PA,15560,507,507,0.05819667954917934,542000,180,576000,120,180,410569.132743
4302978,CO,AB,Southfield,MI,48086,642,690,0.08238761420109252,145250,240,159000,153,240,116887.000025
4303590,CO,AB,Bristol,TN,37625,708,669,0.038356189319070255,455250,300,495000,256,300,412486.187178
4304708,CO,AB,Rancho Cucamonga,CA,91729,498,514,0.051368170587366674,166750,180,213000,164,180,156558.607495
4305121,CO,AB,Marenisco,MI,49947,578,607,0.10577388047960153,334500,240,430000,220,240,325607.409568
4306148,CO,AB,Edenton,NC,27932,707,689,0.08245572285872046,99750,300,113000,194,300,84108.9724071
4306710,CO,AB,Sandwich,MA,02563,494,482,0.04185556212676437,345250,300,363000,278,300,330329.549385
4307116,CO,AB,Troxelville,PA,17882,576,614,0.09770104666291371,424750,240,501000,236,240,422416.75974
4308068,CO,AB,Scranton,AR,72863,537,543,0.09463137157831021,343250,240,363000,176,240,303123.350768
4308642,CO,AB,Wood River,NE,68883,634,684,0.0941970150665471,211250,180,219000,118,180,168539.262281
4309005,CO,AB,Brimfield,IL,61517,488,518,0.10719234524727313,408750,300,545000,283,300,403775.199674
4309575,CO,AB,Buffalo,NY,14265,504,538,0.0681781882466079,512750,240,573000,240,240,512750.0
4309776,CO,AB,Makinen,MN,55763,795,745,0.041382962479692184,195250,180,243000,151,180,171367.01965
4310354,CO,AB,Moon,VA,23119,744,743,0.09386717258139676,324500,240,366000,149,240,263480.655178
4310573,CO,AB,Fort Wayne,IN,46808,626,600,0.06991436045900477,93000,180,104000,121,180,72396.5904274
4311208,CO,AB,Irwinton,GA,31042,522,485,0.09465648941531453,246750,180,257000,127,180,205814.149443
4311724,CO,AB,Groveton,NH,03582,767,718,0.087169779985996,327250,300,347000,225,300,296889.222382
4312351,CO,AB,Houlton,WI,54082,599,632,0.11283200591249548,318000,240,416000,168,240,281810.237788
4313327,CO,AB,Mantador,ND,58058,711,677,0.07614482463012134,296250,240,335000,221,240,285633.504377
4314422,CO,AB,Colfax,WI,54730,730,761,0.055452163082738926,306750,180,337000,116,180,225327.566362
4314634,CO,AB,Superior,WI,54880,610,587,0.061764748257037726,137750,300,145000,218,300,118077.809836
4315563,CO,AB,Oilton,TX,78371,493,485,0.10833778269042707,62500,240,78000,209,240,59873.4305011
4316017,CO,AB,Phoenix,AZ,85068,520,552,0.09171466321659119,599500,240,618000,155,240,494917.445041
4316484,CO,AB,Martins Creek,PA,18063,767,796,0.08396983959416551,337250,240,399000,219,240,324970.207001
4316685,CO,AB,Indianapolis,IN,46206,690,722,0.0492276563403493,98750,300,101000,262,300,91867.2255796
4317087,CO,AB,Hiram,OH,44234,655,701,0.08713898225081897,428750,180,465000,118,180,338115.303603
4317524,CO,AB,Fairdale,ND,58229,784,750,0.054658890489546016,402000,240,416000,218,240,380612.013291
4317942,CO,AB,Orrtanna,PA,17353,737,759,0.11142391367991251,271000,240,328000,227,240,266775.93687
4319032,CO,AB,Camden Wyoming,DE,19934,669,655,0.07599546653671493,177000,180,212000,152,180,160821.60538
4319264,CO,AB,Dewittville,NY,14728,768,748,0.09338191592167737,85000,180,112000,172,180,83208.9421185
4319433,CO,AB,Wichita,KS,67236,578,618,0.06921929319989983,370250,240,447000,219,240,354280.423731
4320103,CO,AB,Cedartown,GA,30125,544,575,0.06691421864933692,520750,240,569000,202,240,476964.315223
4321084,CO,AB,Tampa,FL,33694,505,537,0.042878481083473405,446000,240,580000,209,240,407483.267707
4321789,CO,AB,Cranford,NJ,07016,607,562,0.03977191965394224,517250,180,615000,152,180,455572.308738
4322782,CO,AB,Port Royal,SC,29935,656,683,0.06255461572048053,250000,180,320000,154,180,226645.718674
4322988,CO,AB,New York,NY,10132,630,622,0.07955504086288212,147500,180,158000,117,180,114171.877572
4323712,CO,AB,Brockwell,AR,72517,575,561,0.060089903872661984,80250,240,91000,188,240,69973.5734185
4324280,CO,AB,Tunnel Hill,IL,62991,586,580,0.08790473414526491,447500,300,478000,284,300,440511.303415
4325363,CO,AB,New Sweden,ME,04762,575,596,0.06381954324571992,215750,180,249000,168,180,206877.215958
4326072,CO,AB,Bowerston,OH,44695,602,630,0.08813551701329653,106750,240,129000,158,240,88428.896198
4326799,CO,AB,Bakersfield,CA,93302,791,824,0.07090475862054743,312500,180,410000,159,180,290697.562009
4327917,CO,AB,Redding,CA,96049,730,766,0.08510378748643135,329000,300,436000,288,300,325028.627765
4328928,CO,AB,Westerville,NE,68881,639,615,0.08208348596685747,536500,240,614000,194,240,488712.251566
4329300,CO,AB,Lewisberry,PA,17339,498,489,0.0931958809725208,397750,300,525000,238,300,371095.100857
4329670,CO,AB,North Falmouth,MA,02556,788,762,0.07501827937610243,158750,180,173000,174,180,155828.465632
4330346,CO,AB,Friedens,PA,15541,680,687,0.09989803167033022,100000,180,124000,139,180,88256.6029701
4331060,CO,AB,Harrison,NE,69346,743,789,0.09255838470133271,457000,300,576000,259,300,438249.192911
4332135,CO,AB,Abbyville,KS,67510,713,706,0.07851353393786087,364000,180,444000,146,180,323562.117833
4333056,CO,AB,Fountain,MI,49410,717,696,0.06327353261806629,342250,300,359000,211,300,289103.809837
4333474,CO,AB,Doon,IA,51235,591,623,0.09149028963973134,393750,300,473000,264,300,379619.783499
4333690,CO,AB,Newton,GA,31770,770,759,0.09805260686175388,209250,180,223000,169,180,203359.759223
4334049,CO,AB,Sioux Falls,SD,57107,586,627,0.06402702885786077,342250,240,455000,199,240,309987.140632
4334397,CO,AB,Mayo,FL,32066,772,794,0.09257872632797476,134500,180,158000,161,180,127423.585019
4335092,CO,AB,Lake Havasu City,AZ,86405,686,657,0.09722826926359535,290000,180,316000,131,180,247040.04401
4335730,CO,AB,San Antonio,NM,87832,763,799,0.11159418111987049,394000,300,468000,223,300,366820.250653
4336697,CO,AB,Clute,TX,77531,751,800,0.09878228711619114,125250,180,159000,125,180,104100.452024
4337480,CO,AB,Levasy,MO,64066,786,814,0.10499475368043548,104250,240,127000,157,240,88655.7535181
4338138,CO,AB,Beaver,AK,99724,628,674,0.059265804596951036,331000,180,436000,170,180,319289.02466
4338617,CO,AB,Middlebury Center,PA,16935,750,724,0.059367932110829344,184000,180,240000,148,180,162003.402838
4338995,CO,AB,Albuquerque,NM,87193,752,758,0.06542362065831558,430750,240,553000,171,240,357783.107241
4339620,CO,AB,Arcola,VA,20107,680,669,0.10602137169042174,432000,180,488000,136,180,379259.389125
4339957,CO,AB,Wareham,MA,02571,752,703,0.061596780748526175,503000,180,524000,111,180,362158.276076
4341067,CO,AB,Mc Gehee,AR,71666,637,593,0.04954760904809385,283750,180,313000,112,180,200291.389324
4341918,CO,AB,Lawrence,KS,66049,685,659,0.07340831453740104,150750,240,157000,174,240,128260.101167
4342551,CO,AB,Spring Run,PA,17262,640,681,0.06836236734523259,410500,240,506000,215,240,388968.980381
4343462,CO,AB,Germfask,MI,49836,628,600,0.08861918180446023,196250,240,227000,212,240,186986.466816
4344062,CO,AB,Hull,GA,30646,595,629,0.05660199252642255,386000,300,424000,260,300,360236.454041
4344217,CO,AB,Mingo,OH,43047,768,744,0.11154319109939179,294500,300,322000,198,300,263786.214249
4344738,CO,AB,Tigerton,WI,54486,720,745,0.07421300730241756,422000,300,484000,227,300,377224.971966
4345405,CO,AB,Matewan,WV,25678,596,610,0.04781171826348378,250750,180,321000,152,180,222509.440242
4346142,CO,AB,Sedalia,KY,42079,738,757,0.04065300580918226,202750,240,225000,156,240,149531.190482
