bank_loan_id,property_type_code,occupancy_code,city,us_state,zipcode,fico,current_FICO_score,current_interest_rate,original_amount,original_term,original_appraisal_amount,remaining_term,amortized_term,current_principal_balance
995352,CO,AB,Hoopeston,IL,60942,567,519,0.09460349501350392,361750,300,449000,295,300,360232.605172
996338,CO,AB,Midpines,CA,95345,617,646,0.07013214232979618,285000,240,300000,200,240,260466.265585
997042,CO,AB,Sun City West,AZ,85375,727,750,0.056028850990867775,413250,180,435000,157,180,377652.495773
997703,CO,AB,Spring Hill,FL,34609,522,513,0.048005204662458396,170750,240,197000,238,240,169898.160599
998746,CO,AB,Lordsburg,NM,88045,748,781,0.06747213347216284,480000,240,516000,185,240,418964.526984
999376,CO,AB,Columbus,MS,39701,596,555,0.05842691013409712,369000,300,432000,297,300,367355.553698
999978,CO,AB,Putnam,IL,61560,691,720,0.10236939786946513,121750,180,157000,167,180,117816.270933
1000937,CO,AB,Saint Michael,MN,55376,585,635,0.044870561261600994,288750,180,313000,109,180,197274.923944
1001967,CO,AB,Wolford,ND,58385,562,527,0.10272811391268892,284750,300,313000,188,300,246515.683419
1002322,CO,AB,Dubberly,LA,71024,614,613,0.10327324396677146,397750,300,485000,300,300,397750.0
1003301,CO,AB,Bertram,TX,78605,539,511,0.07579855746052269,558250,300,611000,249,300,520585.719094
1004339,CO,AB,Valley Falls,KS,66088,764,783,0.06394560626449929,482500,300,582000,285,300,472299.751524
1004814,CO,AB,Cheriton,VA,23316,765,800,0.04528004902326905,108750,180,117000,154,180,97213.5181325
1005087,CO,AB,Des Moines,IA,50315,716,726,0.06949880983505623,322250,240,407000,164,240,263039.287752
1006056,CO,AB,Moorpark,CA,93020,647,680,0.08157222109572931,261500,180,274000,108,180,192576.672687
1007168,CO,AB,Hollywood,FL,33084,734,696,0.1060458089167253,274000,240,332000,174,240,244293.482958
1007850,CO,AB,Voorhees,NJ,08043,747,791,0.04318798884880691,497500,300,514000,283,300,481334.182568
1008958,CO,AB,Schaumburg,IL,60193,676,723,0.061563995401266745,434250,180,539000,164,180,409746.514571
1009218,CO,AB,Cheshire,CT,06408,672,663,0.1024268084262481,192000,180,240000,123,180,158919.225815
1009597,CO,AB,Millwood,NY,10546,483,447,0.0993000398752211,74500,180,90000,134,180,64422.9341867
1009971,CO,AB,Warren,PA,16367,752,794,0.04361479546363768,90750,180,101000,130,180,71159.9746561
1010799,CO,AB,Winston Salem,NC,27116,728,752,0.053689530990762485,76750,180,81000,173,180,74774.8621577
1011009,CO,AB,West Chester,PA,19382,503,529,0.08084586262324543,456000,240,520000,193,240,413807.717703
1011928,CO,AB,Quay,NM,88433,533,555,0.04726441206629896,372250,300,383000,210,300,302091.169986
1012806,CO,AB,Cove,AR,71937,786,803,0.1007725492095491,246000,300,328000,266,300,238834.222526
1013006,CO,AB,Washington,DC,20420,642,690,0.05696797112336639,346750,300,445000,269,300,329289.203801
1013481,CO,AB,Carpinteria,CA,93013,543,549,0.04528500808471508,252500,240,262000,194,240,219992.266015
1014102,CO,AB,Kiln,MS,39556,626,583,0.09927153153097704,72000,300,76000,220,300,65803.4112876
1015079,CO,AB,Geneva,IN,46740,637,661,0.07290342089657564,128250,300,159000,279,300,124874.704915
1015911,CO,AB,Atlanta,GA,31199,740,694,0.09242034699343514,155750,300,173000,247,300,147058.107414
1016791,CO,AB,Edison,NJ,08817,526,487,0.03984427132197077,335000,300,388000,196,300,254039.725856
1017552,CO,AB,Warsaw,KY,41095,670,652,0.050445859578296934,284250,240,351000,170,240,228390.443798
1018075,CO,AB,Monticello,MN,55584,505,500,0.04688499644800563,169000,240,196000,205,240,153050.03227
1018316,CO,AB,Rose Hill,MS,39356,696,654,0.0637788817679906,101750,300,121000,260,300,95595.7370302
1018542,CO,AB,Ithaca,NY,14852,624,600,0.07256316779945231,365500,180,426000,155,180,335164.702623
1019007,CO,AB,Old Town,ME,04468,708,739,0.06182022157937085,503250,300,591000,207,300,419281.106845
1019665,CO,AB,Old Station,CA,96071,645,643,0.10550168259729274,183250,180,199000,116,180,147349.757111
1020124,CO,AB,Lavaca,AR,72941,702,736,0.1112843099676125,70250,300,83000,185,300,61363.143836
1020590,CO,AB,Mattawan,MI,49071,762,797,0.07696885540123993,359250,300,407000,221,300,318601.972825
1021351,CO,AB,New London,WI,54961,518,471,0.04732967350354908,285000,240,356000,208,240,260664.212763
1021761,CO,AB,Columbia Station,OH,44028,744,781,0.10971177763936159,248250,180,327000,111,180,195927.268905
1022003,CO,AB,Jefferson,OR,97352,545,586,0.07021076593537656,240500,180,302000,165,180,228662.061942
1023127,CO,AB,Callao,VA,22435,518,512,0.07708968447733981,219250,180,255000,165,180,209047.46626
1024116,CO,AB,Glens Fork,KY,42741,588,553,0.08944312646601059,203000,180,208000,160,180,191417.948468
1024724,CO,AB,Helen,WV,25853,759,770,0.09432182832467535,426250,300,471000,253,300,406235.445991
1025136,CO,AB,Sealy,TX,77474,619,669,0.11245193816213823,445000,300,568000,278,300,438424.74014
1026124,CO,AB,Saint Albans,VT,05479,649,674,0.04695149416448027,190250,240,211000,176,240,155464.108513
1026814,CO,AB,Malcolm,AL,36556,717,722,0.0436811916074511,268000,240,308000,188,240,227953.40256
1027075,CO,AB,Grafton,NY,12082,786,775,0.0513454853347782,414500,240,490000,161,240,321412.98485
1027716,CO,AB,Springdale,AR,72762,772,804,0.0785275501926858,392250,300,407000,197,300,330421.736931
1028597,CO,AB,Louisville,KY,40295,613,568,0.04206436892469772,163500,180,170000,173,180,158878.905717
1028878,CO,AB,Peoria,AZ,85382,773,816,0.051445287639492486,505250,240,611000,177,240,418030.026106
1029849,CO,AB,Westfield,IN,46074,766,750,0.10343112207645051,136500,300,154000,197,300,120511.342464
1030784,CO,AB,Kulpsville,PA,19443,792,759,0.053325851029305,160750,300,177000,251,300,146726.672235
1031869,CO,AB,Gillespie,IL,62033,773,748,0.08619583768162317,149000,240,176000,150,240,119526.478958
1032341,CO,AB,West Monroe,LA,71294,797,802,0.09402005779775498,538500,180,570000,116,180,425033.068704
1033145,CO,AB,Shermans Dale,PA,17090,561,537,0.09901426029778494,235250,300,311000,237,300,220431.382977
1033856,CO,AB,Cocoa,FL,32922,662,663,0.09947246263788881,355000,180,400000,153,180,329075.735605
1034764,CO,AB,Bakersfield,CA,93306,528,526,0.048475852599380795,547500,180,562000,145,180,469675.840637
1035500,CO,AB,Sugar Tree,TN,38380,519,469,0.10541566794121286,190500,300,246000,251,300,182530.101164
1036104,CO,AB,Norwich,VT,05055,787,789,0.08953644655222023,158000,240,196000,151,240,128088.311192
1036918,CO,AB,Greenwood,FL,32443,654,688,0.06709372670359524,385750,180,413000,161,180,360804.711847
1037540,CO,AB,Kenyon,MN,55946,566,518,0.06986733069616688,449750,240,573000,192,240,402020.344511
1038628,CO,AB,North Carver,MA,02355,610,617,0.09028893320551923,519500,180,602000,137,180,450284.20924
1039338,CO,AB,Washington,LA,70589,532,507,0.04814930399917203,528500,240,554000,206,240,480754.290428
1040065,CO,AB,Longford,KS,67458,524,519,0.10160132248052871,432750,180,501000,128,180,365885.763166
1040803,CO,AB,Durham,PA,18039,497,473,0.06192308906958799,262500,180,314000,150,180,233769.779865
1041717,CO,AB,Martinsville,VA,24113,567,537,0.05657872486533852,156000,300,200000,212,300,130201.969112
1042588,CO,AB,Lumberton,NC,28360,607,619,0.10193585058641311,304750,300,313000,285,300,301211.076129
1042956,CO,AB,Greensburg,KY,42743,734,731,0.08517728946227895,248250,180,299000,130,180,207301.590946
1043180,CO,AB,Houston,TX,77060,498,532,0.05055304126869609,226250,240,271000,154,240,169705.502526
1043649,CO,AB,Lanse,MI,49946,669,663,0.09377098001218209,215000,240,260000,151,240,175769.03134
1043907,CO,AB,Craig,CO,81625,571,548,0.09887454214013944,206750,180,265000,148,180,188381.668132
1044068,CO,AB,Orrin,ND,58359,677,710,0.04280166329360718,301250,240,331000,189,240,256825.292411
1044480,CO,AB,Freedom,WY,83120,493,505,0.07109371193398085,239000,300,244000,221,300,209895.907206
1044791,CO,AB,Ingram,TX,78025,687,724,0.08785912040349395,434500,180,522000,131,180,365801.752564
1045667,CO,AB,Pyrites,NY,13677,576,532,0.11034533937386844,493500,240,558000,194,240,461187.520202
1046363,CO,AB,Montclair,NJ,07043,565,586,0.038944639283082956,464750,180,613000,155,180,415226.424833
1046777,CO,AB,Marion,IN,46952,718,681,0.06475323670317853,192750,240,249000,197,240,173729.223271
1047596,CO,AB,Saginaw,MI,48601,603,605,0.04920881011472028,312500,240,410000,195,240,274667.77204
1047813,CO,AB,Mescalero,NM,88340,627,580,0.05931800346234194,78750,300,85000,265,300,74373.9092903
1048286,CO,AB,Menlo Park,CA,94026,493,534,0.03894281844625668,183000,240,192000,175,240,146529.076551
1048753,CO,AB,Chualar,CA,93925,793,806,0.11005783649328718,246250,240,299000,147,240,204797.996499
1049164,CO,AB,Clarksville,TN,37044,523,509,0.06546303437217499,150500,300,190000,254,300,140099.36087
1049591,CO,AB,Aroda,VA,22709,669,701,0.10946642716926389,493750,300,589000,220,300,456740.028518
1049912,CO,AB,Toronto,OH,43964,501,546,0.1083562110046956,355250,240,467000,232,240,351786.859649
1050984,CO,AB,Steele,MO,63877,508,502,0.07504123586188555,246250,240,319000,158,240,198821.673674
1051780,CO,AB,Washington,DC,20033,553,509,0.08176023167379196,547250,180,607000,130,180,454869.485819
1052518,CO,AB,Stillwater,NJ,07875,623,637,0.04555859611514157,269500,240,330000,205,240,243725.823386
1053615,CO,AB,Barry,TX,75102,733,755,0.03931090319379738,376500,180,458000,153,180,333140.462333
1054736,CO,AB,Dunbar,WV,25064,542,550,0.07104211855525165,90500,180,102000,172,180,88188.9746452
1055085,CO,AB,Conroe,TX,77302,693,715,0.09238669070594906,406250,240,459000,226,240,397562.88241
1055504,CO,AB,Northfield,CT,06778,700,674,0.09899729345287439,77250,300,87000,262,300,74619.4428209
1056601,CO,AB,Des Moines,IA,50329,726,757,0.10115056466174754,398000,300,480000,260,300,384077.220103
1057125,CO,AB,Pocahontas,MS,39072,643,631,0.09413219876002127,104000,300,136000,287,300,102820.116922
1057772,CO,AB,Glen Allen,AL,35559,693,724,0.06022842057788978,338250,180,375000,170,180,326375.94782
1058620,CO,AB,Blooming Prairie,MN,55917,698,665,0.05955178404331661,204250,180,243000,117,180,152257.063068
1059390,CO,AB,Teaberry,KY,41660,610,594,0.08906819818352252,246000,300,272000,212,300,218468.108633
1060019,CO,AB,Corryton,TN,37721,722,725,0.05221234806178969,216250,240,223000,224,240,207771.855179
1060551,CO,AB,Calvin,WV,26660,517,509,0.08649972267302056,294500,300,346000,207,300,257800.6988
1061231,CO,AB,Hazard,KY,41702,579,539,0.06572871578114206,60250,300,71000,190,300,48287.5185163
1061662,CO,AB,East Elmhurst,NY,11369,540,570,0.04112808658088594,268000,240,300000,166,240,207347.527054
1062236,CO,AB,Utica,IL,61373,489,503,0.05999182030883898,422250,240,463000,179,240,357250.958688
1062519,CO,AB,Lanesville,NY,12450,674,643,0.11134041383918244,276750,240,365000,195,240,259307.204977
1063343,CO,AB,Van Buren,ME,04785,487,489,0.10995595693736271,190250,300,203000,205,300,172075.113666
1064005,CO,AB,Stanford,KY,40484,692,683,0.10466989717717919,104500,300,130000,222,300,96424.8388209
1064620,CO,AB,El Paso,TX,88577,619,665,0.08141208718983507,61000,180,80000,130,180,50678.4782372
1065307,CO,AB,Maple,NC,27956,567,583,0.1109860450859136,360750,300,369000,297,300,360068.779107
1065796,CO,AB,Superior,WY,82945,749,777,0.1111141576402983,279250,240,347000,199,240,263485.823647
1066614,CO,AB,Valier,MT,59486,487,534,0.08147899061552259,177250,300,219000,216,300,156738.013175
1066881,CO,AB,Honolulu,HI,96843,735,735,0.09013094218946316,145500,240,158000,240,240,145500.0
1067622,CO,AB,Interlachen,FL,32148,572,572,0.04150643710779617,277000,180,308000,169,180,264556.456035
1068062,CO,AB,Davenport,IA,52808,589,575,0.09804579504273209,451500,240,502000,231,240,445828.93738
1068867,CO,AB,Springfield,IL,62796,674,720,0.09182022710908802,346250,300,423000,182,300,289151.119372
1069382,CO,AB,Oakland,CA,94612,633,650,0.09840325071305617,286250,240,379000,208,240,272233.767137
1069704,CO,AB,Gateway,AR,72733,624,653,0.10535462084157793,411250,240,427000,192,240,381260.7555
1070790,CO,AB,Achille,OK,74720,486,513,0.07979403387369208,201250,300,227000,288,300,198606.848316
1071033,CO,AB,Oroville,CA,95965,712,701,0.05470313031558425,94750,180,113000,131,180,76087.9477045
1071918,CO,AB,Albany,NY,12204,614,590,0.0968805591509258,120000,180,144000,126,180,99935.147505
1072366,CO,AB,Lebanon,PA,17046,681,646,0.09133221158949253,304250,240,359000,185,240,273800.496804
1073367,CO,AB,Morris,CT,06763,548,572,0.073768104484381,517750,240,557000,204,240,479630.700324
1074427,CO,AB,Palestine,TX,75882,565,562,0.052339888977242226,518250,180,543000,142,180,439853.383137
1074987,CO,AB,Ridgeview,SD,57652,726,760,0.05634387081320959,441750,300,589000,190,300,344964.624882
1075838,CO,AB,Penelope,TX,76676,684,720,0.09577047933040547,298500,180,346000,176,180,295469.510269
1076269,CO,AB,Rifle,CO,81650,738,777,0.10730879074281602,67500,240,78000,212,240,64942.2303935
1077316,CO,AB,Carson,CA,90746,573,579,0.04625498533323743,530500,180,558000,170,180,509665.745509
1077622,CO,AB,Fairdale,WV,25839,502,500,0.10291178313497362,269750,180,277000,130,180,230399.504673
1077844,CO,AB,Minneola,FL,34755,485,525,0.07796340476067529,294000,180,328000,158,180,273612.465897
1078284,CO,AB,Atlanta,GA,30303,742,706,0.06490036562009265,295250,240,323000,225,240,285858.249362
1079341,CO,AB,San Francisco,CA,94105,738,692,0.09305958681419468,348000,240,372000,168,240,299920.718503
1080052,CO,AB,Holbrook,MA,02343,557,558,0.05982089771822017,369500,300,422000,196,300,296862.057895
1081046,CO,AB,Ashland,MO,65010,529,541,0.08382092462351363,258500,240,314000,178,240,226172.017237
1081320,CO,AB,Ojai,CA,93023,731,723,0.055775649361075555,576500,240,614000,229,240,561734.488703
1082208,CO,AB,Roy,UT,84067,664,683,0.10384185372168551,404500,300,486000,262,300,391720.695218
1083071,CO,AB,Tony,WI,54563,720,724,0.10372622547655896,330250,300,427000,278,300,324617.982812
1083833,CO,AB,Bayard,IA,50029,522,505,0.10813488608402509,456000,300,472000,239,300,431842.576512
1084116,CO,AB,Arvada,CO,80002,686,638,0.11049786595448943,461500,240,506000,235,240,458802.6177
1084663,CO,AB,Brandon,FL,33510,648,620,0.10022833479807666,250250,300,319000,267,300,243145.390406
1085356,CO,AB,Thiensville,WI,53092,763,723,0.05233015482311473,408500,240,454000,149,240,300727.351332
1085783,CO,AB,Alvo,NE,68304,491,514,0.06840039828286372,217000,240,280000,231,240,213089.204971
1086694,CO,AB,Southfield,MI,48075,646,623,0.04260203224592571,154750,240,185000,227,240,149308.70582
1087644,CO,AB,Pikeville,TN,37367,529,508,0.10291642790110639,558750,240,589000,182,240,505802.225554
1087818,CO,AB,Tuscarora,NV,89834,543,565,0.10424646412492601,67000,180,84000,172,180,65717.9431489
1088043,CO,AB,Cambridge,MA,02141,618,577,0.05570892385552437,412250,300,511000,280,300,398969.277343
1088684,CO,AB,Dallas,IA,50062,752,783,0.039117062140294,460500,240,550000,176,240,370421.589736
1089570,CO,AB,Springfield,MA,01119,652,626,0.04436658418178713,256250,240,331000,171,240,204089.906191
1089814,CO,AB,Evans,CO,80620,608,572,0.05633724820110318,273000,300,300000,182,300,207510.444668
1090853,CO,AB,Biloxi,MS,39534,488,450,0.04862998069448672,72250,240,87000,161,240,55662.1195576
1091040,CO,AB,Chillicothe,MO,64601,611,643,0.09386526845242427,520250,180,543000,140,180,458183.684669
1091701,CO,AB,Austin,TX,78780,696,679,0.10541266161649178,244500,240,282000,213,240,235402.45085
1092415,CO,AB,Bismarck,MO,63624,589,544,0.04526636861985684,315750,180,325000,133,180,252695.34344
1092866,CO,AB,Babson Park,FL,33827,514,549,0.09833413237957248,133000,180,144000,167,180,128549.547741
1093266,CO,AB,Rochester,WA,98579,723,711,0.048817961148690275,56250,180,71000,132,180,45009.4895427
1094327,CO,AB,Boise,ID,83702,744,744,0.07533783136663674,246250,180,267000,114,180,185844.624446
1094599,CO,AB,Belleville,MI,48111,664,637,0.04445935333730919,113500,180,142000,177,180,112161.182508
1095204,CO,AB,Fayetteville,NC,28301,789,782,0.10343677686453343,459750,300,577000,227,300,426730.219731
1096073,CO,AB,Pleasant Valley,NY,12569,587,543,0.08632365628126255,356000,240,440000,208,240,335987.529395
1096983,CO,AB,Dallas,TX,75216,705,723,0.0625796282209497,301000,240,352000,160,240,238480.388557
1097342,CO,AB,Hanna City,IL,61536,696,729,0.07174706253451257,334000,300,404000,200,300,279330.569083
1098429,CO,AB,District Heights,MD,20747,499,533,0.095017516543352,280500,300,306000,292,300,278607.97586
1099529,CO,AB,Concord,CA,94522,726,776,0.10792620064176887,465250,300,519000,253,300,447448.324543
1099915,CO,AB,Taylor,ND,58656,610,620,0.07635303379830458,257500,300,310000,253,300,241822.979203
1100716,CO,AB,Adah,PA,15410,758,757,0.08832898715691347,289250,300,327000,244,300,270947.699594
1101071,CO,AB,Spring,TX,77391,597,619,0.0873383601344338,429750,240,461000,173,240,372546.366225
1101333,CO,AB,Frederick,IL,62639,765,724,0.04744319005514692,358250,180,435000,133,180,287685.48053
1102338,CO,AB,Norden,CA,95724,565,586,0.11053021208171525,478000,300,592000,268,300,466876.2402
1102678,CO,AB,Corpus Christi,TX,78410,599,556,0.10675646985313014,209500,240,214000,177,240,188286.043512
1102977,CO,AB,Mora,MO,65345,597,551,0.05519632856177921,456500,300,574000,268,300,432120.810166
1103413,CO,AB,Bath,NC,27808,546,557,0.10467255397036085,391500,300,450000,232,300,366362.230156
1103636,CO,AB,Colorado Springs,CO,80916,761,784,0.10694281941694525,402000,300,468000,262,300,389900.105282
1104175,CO,AB,Buchanan Dam,TX,78609,596,549,0.043584663458620505,519000,300,612000,289,300,508266.298334
1104391,CO,AB,Houtzdale,PA,16698,672,649,0.08002973495327137,90000,180,108000,145,180,79787.6638613
1104703,CO,AB,Chicago,IL,60653,748,738,0.07258615534839152,394750,180,445000,118,180,303480.43168
1105100,CO,AB,Washington,DC,20390,485,460,0.04846845450393033,448250,300,467000,191,300,343057.606954
1105619,CO,AB,Blairsburg,IA,50034,576,534,0.08375801970715134,82500,240,106000,221,240,79794.723971
1106140,CO,AB,Gibson City,IL,60936,656,631,0.0932259730940185,315250,180,395000,176,180,311975.56173
1106493,CO,AB,Kirkwood,NY,13795,697,670,0.10692310402235777,233250,240,283000,154,240,197207.346149
1106942,CO,AB,Pawtucket,RI,02862,751,768,0.053702542104291894,418750,180,453000,152,180,373552.469999
1107116,CO,AB,Gorham,KS,67640,795,807,0.03982307567942259,285000,240,352000,149,240,202445.20394
1107394,CO,AB,Aurora,CO,80018,539,564,0.08048285250041394,465000,240,484000,166,240,390126.858682
1108464,CO,AB,Chapel Hill,NC,27516,709,718,0.07422836020485851,306000,300,384000,180,300,243431.24442
1109544,CO,AB,Eldorado,OH,45321,630,649,0.07614717360841192,323250,180,383000,123,180,257130.423405
1110157,CO,AB,Long Island City,NY,11101,483,433,0.0650912705377461,166500,180,194000,141,180,142766.739654
1110648,CO,AB,Fredonia,PA,16124,556,583,0.10115189474070073,227250,180,275000,131,180,194504.250756
1111423,CO,AB,Grants Pass,OR,97527,776,736,0.07215062277417465,251250,240,335000,228,240,245421.552391
1111705,CO,AB,Hilliards,PA,16040,586,576,0.1110510868504941,448250,240,559000,192,240,417564.964358
1111894,CO,AB,Smithfield,OH,43948,663,658,0.07549994035404589,261750,300,341000,287,300,257753.511168
1112499,CO,AB,Swords Creek,VA,24649,796,837,0.07943268220538884,113250,300,147000,289,300,111883.339976
1113071,CO,AB,Piercy,CA,95587,703,717,0.11336903468491195,387250,240,503000,230,240,382785.442224
1113778,CO,AB,Fargo,ND,58121,721,763,0.09769428200037208,122500,300,126000,234,300,114153.731922
1114108,CO,AB,Antioch,TN,37013,754,783,0.08740622077544799,148250,240,159000,184,240,132458.99065
1114775,CO,AB,Willoughby,OH,44096,700,668,0.06936677346503992,425750,300,469000,183,300,337329.622486
1114995,CO,AB,Augusta,ME,04330,653,664,0.04293611210597073,554000,300,600000,226,300,466697.821321
1115522,CO,AB,Whitwell,TN,37397,705,667,0.11088411466016096,460000,180,488000,111,180,363753.977867
1116382,CO,AB,Manchester,OH,45144,654,604,0.0732446568527428,207250,300,263000,274,300,200426.182956
1117042,CO,AB,Saint Paul Park,MN,55071,601,615,0.08520052258767732,291500,180,378000,124,180,236428.316504
1117687,CO,AB,Oceanside,CA,92057,512,556,0.04866292110195319,400250,180,487000,108,180,273934.913341
1118455,CO,AB,Metairie,LA,70001,777,727,0.07742421632125429,447250,300,503000,284,300,439013.61513
1119218,CO,AB,Kensington,MD,20895,700,729,0.06221497479003985,147250,300,151000,201,300,120771.852628
1119516,CO,AB,Waterville,PA,17776,623,615,0.1038846132287153,66500,240,86000,212,240,63874.8632328
1120049,CO,AB,Rockdale,TX,76567,483,469,0.10740610595193555,78000,180,88000,175,180,77105.4146234
1120775,CO,AB,Embarrass,MN,55732,482,446,0.04729033561744529,445000,180,476000,159,180,407794.961821
1121821,CO,AB,Hopedale,OH,43976,528,494,0.05248082485604097,321500,240,342000,154,240,242356.98842
1121975,CO,AB,East Lynn,IL,60932,752,800,0.07653459070266652,334250,240,363000,147,240,259369.264396
1122235,CO,AB,Elm Grove,LA,71051,503,538,0.09630650241428604,584500,180,618000,119,180,470279.785963
1122552,CO,AB,Washington,DC,20227,501,545,0.07278471445779625,565500,240,578000,212,240,533580.717579
1123521,CO,AB,Eagle Bridge,NY,12057,702,698,0.08263819057591221,534000,300,592000,199,300,455896.052985
1124382,CO,AB,East Petersburg,PA,17520,678,640,0.08076242728227621,59000,300,72000,225,300,53047.6529031
1124536,CO,AB,Hinckley,UT,84635,626,601,0.09612045673852801,102500,180,126000,163,180,97853.2401206
1125266,CO,AB,Sycamore,AL,35149,612,600,0.09159148359396185,190500,180,238000,167,180,183745.018359
1125464,CO,AB,Braymer,MO,64624,596,555,0.04155929321561733,456750,180,497000,132,180,361237.05876
1125784,CO,AB,Golden,CO,80402,611,612,0.049808795603891384,101250,180,135000,179,180,100870.591277
1126673,CO,AB,New York,NY,10164,770,740,0.06264208457437052,120500,240,138000,144,240,89105.3433551
1126883,CO,AB,West Ossipee,NH,03890,575,547,0.08610473594885906,218000,240,236000,217,240,209458.666446
1127109,CO,AB,Plymouth,OH,44865,608,636,0.08208133013907729,196750,180,257000,138,180,169698.714597
1127800,CO,AB,Klondike,TX,75448,773,820,0.08884940992993615,214000,180,284000,180,180,214000.0
1128747,CO,AB,Dunlap,TN,37327,525,566,0.08443601910269047,471500,180,518000,174,180,463501.403167
1129459,CO,AB,Meers,OK,73558,712,712,0.10766923804661059,133500,240,150000,192,240,124010.857476
1130578,CO,AB,Mazomanie,WI,53560,664,664,0.10364426815573088,66750,180,81000,130,180,57062.9159396
1131407,CO,AB,Circle Pines,MN,55014,751,760,0.10233122959976768,397750,180,525000,112,180,311677.185241
1132185,CO,AB,North Little Rock,AR,72118,704,699,0.09992059087256855,231750,180,309000,170,180,225940.057132
1132459,CO,AB,Wichita,KS,67216,646,671,0.07847343314204205,181500,300,206000,227,300,163271.211528
1133250,CO,AB,Atlanta,GA,30318,697,685,0.06406503156050901,237750,300,293000,241,300,215477.954132
1134166,CO,AB,Harrisville,PA,16038,561,538,0.06060931310219489,211250,180,235000,144,180,182798.524613
1135130,CO,AB,Fairview,WV,26570,513,466,0.06609709873019978,150000,180,160000,176,180,148025.718765
1135475,CO,AB,Pineville,LA,71360,783,811,0.043238504248874265,527250,240,599000,151,240,382134.806827
1136353,CO,AB,Gwynneville,IN,46144,486,493,0.09251697128691373,412250,300,491000,251,300,391354.372077
1136624,CO,AB,Shelbyville,TN,37160,703,672,0.060497057957690996,212500,240,246000,231,240,208301.1123
1137174,CO,AB,Dunlap,IA,51529,768,718,0.03879609028145782,513250,240,591000,220,240,483993.786437
1137762,CO,AB,Porter,ME,04068,529,510,0.11207359824989747,320750,300,365000,268,300,313468.84034
1137998,CO,AB,Hamilton,OH,45013,741,779,0.045947200918378464,94000,240,100000,216,240,87989.4514014
1138454,CO,AB,Sacred Heart,MN,56285,774,818,0.04692017402653407,135250,240,143000,180,240,112247.257891
1139505,CO,AB,Gulf Hammock,FL,32639,648,684,0.04775807435732843,216250,240,279000,155,240,161772.575594
1139994,CO,AB,Warner Robins,GA,31095,509,544,0.05106452679767139,538250,300,587000,223,300,457399.456866
1140674,CO,AB,Battleboro,NC,27809,668,633,0.11219493155262986,300750,300,345000,201,300,271038.970705
1141487,CO,AB,Albany,OH,45710,509,475,0.054694982887388666,291250,300,363000,246,300,263418.664901
1141695,CO,AB,Hubbard,TX,76648,706,658,0.08729111229795963,505000,180,568000,177,180,500867.624143
1142615,CO,AB,Youngstown,OH,44511,676,633,0.11122609080670859,525500,180,590000,122,180,438268.908021
1142909,CO,AB,Norfolk,VA,23509,789,746,0.05196199680648589,323750,180,413000,134,180,263244.826262
1143588,CO,AB,Condon,MT,59826,622,577,0.09041807859490872,166750,240,213000,167,240,142697.502581
1143743,CO,AB,Nabb,IN,47147,585,599,0.056302971633519924,425250,240,511000,148,240,314960.580805
1144679,CO,AB,Conchas Dam,NM,88416,552,553,0.09682285891283207,526500,180,618000,132,180,450206.57776
1145277,CO,AB,Stout,OH,45684,730,728,0.08719828446917194,397250,240,503000,178,240,349198.552952
1145947,CO,AB,Carmel,IN,46033,480,496,0.044284752508887075,545500,180,610000,109,180,372158.010704
1146603,CO,AB,Sewanee,TN,37383,685,732,0.10082802725332356,81750,240,93000,154,240,68395.3474183
1147401,CO,AB,Los Ojos,NM,87551,555,560,0.06207808261202302,155000,300,200000,254,300,143783.206938
1147782,CO,AB,New York,NY,10292,757,743,0.0826271463926054,85750,180,89000,112,180,64844.9155178
1148531,CO,AB,Carey,OH,43316,760,721,0.10177986692451917,429250,240,571000,153,240,358588.421115
1148917,CO,AB,Chestnut,IL,62518,768,787,0.06779547313099914,278750,240,349000,193,240,249260.213958
1149374,CO,AB,Windham,OH,44288,780,811,0.11373941025038761,310000,300,400000,205,300,281807.813687
1149942,CO,AB,Saranac,NY,12981,640,671,0.08538186277307112,84750,240,93000,154,240,68869.8172316
1150780,CO,AB,Sandwich,MA,02563,494,465,0.10884994205551102,482250,180,615000,144,180,436849.795196
1150941,CO,AB,New Haven,CT,06531,527,499,0.10076523267757524,126500,240,158000,159,240,107474.246635
1151130,CO,AB,Longlake,SD,57457,502,528,0.0867302412710329,483250,180,503000,139,180,420747.007386
1151899,CO,AB,Minneapolis,MN,55472,579,578,0.11328474990550863,248250,300,331000,206,300,225898.777676
1152340,CO,AB,Tampa,FL,33686,713,731,0.10022758544880775,490250,300,567000,275,300,480064.428095
1153228,CO,AB,Antioch,CA,94531,773,792,0.041057152586316266,243000,300,288000,213,300,195925.501697
1154331,CO,AB,Foxhome,MN,56543,728,706,0.04380779040109273,407750,300,501000,208,300,325886.423508
1154803,CO,AB,Ringgold,GA,30736,633,627,0.08835319275252365,94750,240,109000,236,240,94164.1331653
1155841,CO,AB,Bloomington,MD,21523,645,641,0.07885486073067498,336750,240,389000,216,240,321728.302493
1156498,CO,AB,Gassville,AR,72635,593,582,0.09851140578431902,121750,240,149000,235,240,120919.215456
1157257,CO,AB,Woodstock,MN,56186,531,486,0.10507152651968497,323000,240,360000,180,240,291752.160789
1158185,CO,AB,Litchville,ND,58461,532,517,0.07467454934142814,506500,300,534000,252,300,474149.983756
1158815,CO,AB,Waynesboro,VA,22980,746,751,0.04214479436069202,161500,240,198000,146,240,113728.786871
